Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
344,45,51.88,51.9,45.72,45.6,85.41,85.1,91.39,91.2,89.31,64.26,51.07,52.05,66.83,23.2,280.2,-236.5,55.36,48.15,8.746,1.532,59.81,3.254,1.08,268.4,215.8,5.2,3.3,40.3,35.4,94.5,113.2,6.5,44.1,3.7,126.8,32.3,77.9,70,67,19.49,8.295,7.715,20,0,116.7,111.8,140.9,104.5,6.1,6.3,60,0,100,20,49,56,26,55.69,78.63,57.88,55.08,24.27,74.91,222.3
346,45,51.84,51.9,45.72,45.4,85.41,85.3,91.43,91.4,89.27,64.26,51.07,52.01,67.23,24.09,279.5,-236.3,54.91,48.07,8.366,1.53,59.82,3.227,1.089,268.1,215.5,5.3,3.6,40.3,35.3,94.3,113.7,6.1,44.3,3.9,127.1,32.8,78.3,70,67,16.52,6.989,7.715,20,0,116.7,111.8,138.5,102.1,6.1,6.3,70,0,100,20,49,56,30,55.69,78.55,58,55.03,25.3,67.7,222
348,45,51.92,52,45.76,45.6,85.41,85.1,91.39,91.4,89.27,64.26,51.07,52.09,66.58,23.57,278.7,-235.7,55.1,47.55,9.073,1.525,59.76,3.242,1.085,267.4,214.8,5.3,3.4,40.3,35.3,94.8,113.7,6.8,44.1,3.8,126.8,32.3,77.8,69,66,19.39,8.284,7.814,20,0,116.7,111.6,140.4,103.8,6.1,6.4,60,0,100,20,49,56,26,55.69,78.47,58.66,55.44,24.84,67.8,221.8
350,45,52,52.2,45.8,45.8,85.41,85.3,91.47,91.2,89.31,64.3,51.16,52.17,67.75,24.12,279.8,-236.1,55.59,48.03,9.093,1.529,60.02,3.257,1.08,268.4,215.3,5.3,3.3,40.3,35.3,94.5,113.2,6.3,43.9,3.6,126.6,32.3,77.9,70,67,17.25,7.242,7.715,20,0,116.7,111.8,139,102.6,6.1,6.6,60,0,100,20,49,56,30,55.69,78.3,58.7,55.53,25.6,68.83,222.3
352,45,52,52,45.8,45.6,85.41,85.3,91.51,91.2,89.31,64.3,51.16,52.21,68.07,24.53,279.2,-235.6,55.14,47.64,9.383,1.88,59.99,3.232,1.088,267.9,213.5,5.2,3.6,40.4,35.4,94.8,113.7,6.3,44.1,3.8,126.6,31.8,77.8,70,67,14.52,6.069,7.715,20,0,116.7,111.8,139.4,103.1,5.9,6.4,60,0,100,20,49,56,30,55.73,78.22,58.53,55.44,26.17,72.91,222.2
354,45,51.96,52,45.76,45.6,85.37,85.1,91.47,91.2,89.27,64.26,51.12,52.13,68.21,24.58,279.7,-236.1,55.71,48.13,9.111,1.531,59.93,3.268,1.076,268.4,215.7,5.2,3.3,40.4,35.4,94.5,113.2,6.8,43.9,3.5,126.8,32.1,78.4,70,67,15.97,6.659,7.715,20,0,116.4,112,140.4,103.8,5.9,6.4,60,0,100,20,49,56,26,55.69,78.1,58.41,55.32,26.32,70.8,222.2
356,45,51.88,51.9,45.72,45.6,85.41,84.9,91.47,91.2,89.31,64.26,51.07,52.05,67.74,24.11,280.1,-236.5,55.17,47.98,8.716,1.527,59.93,3.237,1.086,268.4,215.1,5.3,3.4,40.3,35.3,94.5,113.2,6.3,44.1,3.6,126.6,32.3,78.3,70,67,15.72,6.602,7.715,20,0,116.7,111.8,140.4,104,6.1,6.3,60,0,100,20,49,56,26,55.69,78.3,58.33,55.28,25.59,68.63,222.4
358,45,51.84,51.9,45.72,45.9,85.62,86.6,91.47,91.7,89.35,64.22,51.03,51.97,65.45,23.66,281.1,-239.3,54.43,47.29,8.293,1.153,56.67,3.377,1.041,268.4,213.6,5.2,3.1,40.6,35.6,95,113.7,6.8,44.1,3.5,126.6,31.6,78.1,65,62,17.92,7.785,8.219,20,0,116.7,112,140.9,104,4.7,6.1,20,0,100,5,49,56,35,55.73,78.47,57.02,55.2,24.97,109.4,223.2
360,45,49.09,48.3,44.66,44.8,86.84,86,91.47,89.2,89.31,59.02,48.66,49.06,51.55,24.04,337.7,-310.2,39.73,35.85,3.577,-0.3075,41.5,3.366,1.045,267.5,214.9,3,1,41.8,36.9,90.2,104.7,1,43.9,2.1,131.5,41,68.3,48,46,-0.04986,-0.02751,10.06,20,0,116.7,111.8,139,101.1,3.2,3.5,30,0,100,5,49,56,35,55.69,76.58,50.63,50.33,27.61,85.85,239.1
362,45,49.3,49.5,45.8,45.6,84.39,84.5,88.11,88,86.57,58.36,49.19,49.59,41.59,17.22,315,-290.6,31.16,30.22,3.562,2.614,45.62,2.402,1.464,268,214,4.4,2.2,41.2,36.3,90.2,104.7,4.9,44.9,3.7,139.4,48.9,69.1,52,50,8.963,6.129,9.553,20,0,117.1,111.8,139,101.4,3.7,3.9,20,0,100,5,49,56,17,55.73,79.24,50.67,50.24,17.58,85.48,242.3
364,45,49.09,49.1,45.48,45.4,85.25,84.9,88.97,88.5,87.55,58.24,48.9,49.26,41.85,15.95,329.4,-303.5,32.45,30.77,3.216,1.528,45.33,2.517,1.397,269.7,215.3,4.4,2.5,41,36.1,91,106.2,4.6,44.9,3.9,139.1,48.1,69.6,52,50,12.3,8.357,9.553,20,0,117.4,112,138.5,101.3,3.4,3.7,30,0,100,5,49,56,20,55.69,80.64,50.38,50.04,15.35,77.19,244.5
366,45,49.01,49.1,45.43,45.1,85.12,84.9,88.81,88.5,87.47,58.24,48.9,49.22,41.22,14.97,327.1,-300.9,32,31.05,2.841,1.891,45.23,2.487,1.414,268.6,214.7,4.4,2,40.8,35.9,90.5,105.2,4.4,44.8,3.8,139.4,49.2,69.8,52,50,12.81,8.842,9.553,20,0,117.6,112.4,140.4,103.2,3.6,3.7,30,0,100,5,49,56,20,55.73,80.19,50.3,49.92,14.69,68.19,243.1
368,45,49.01,49.1,45.43,45.4,85.21,85.1,88.85,88.5,87.51,58.24,48.86,49.18,40.8,14.98,327.9,-302.1,32.3,30.97,2.868,1.539,45.32,2.506,1.403,268.9,216.7,4.3,2.2,40.8,36.1,90.5,105.2,4.4,44.9,3.8,139.7,48.9,69.6,52,50,15.42,10.75,9.553,20,0,117.8,112.4,139,101.9,3.6,3.8,30,0,100,5,49,56,20,55.81,80.51,50.26,49.88,14.56,68.83,243.5
370,45,48.97,49,45.35,45.4,85.21,84.8,88.89,88.5,87.51,58.2,48.82,49.14,41.17,15.41,327.7,-301.9,32.6,31.28,2.862,1.535,45.32,2.529,1.39,268.3,216.3,4.1,2.2,41.2,36.3,90.7,105.7,4.4,44.8,3.6,139.4,48.7,69.4,52,50,15.2,10.5,9.553,20,0,118.5,112.9,139.9,102.3,3.7,3.7,30,0,100,5,49,56,17,55.89,80.51,50.22,49.83,15.02,68.68,242.7
372,45,48.89,48.8,45.31,45.3,85.25,84.9,88.89,88.5,87.55,58.2,48.78,49.06,40.86,15.01,329.3,-303.4,32.27,31.31,2.495,1.537,45.32,2.503,1.405,269.2,216.5,4.1,2.2,41.2,36.3,90.7,105.7,4.4,44.8,3.6,139.4,49,69.6,52,50,15.1,10.51,9.553,20,0,118.8,112.9,139,101.9,3.4,3.5,30,0,100,5,49,56,20,55.89,80.47,50.18,49.75,14.65,59.89,243.6
374,45,48.89,48.8,45.31,45.3,85.21,84.8,88.85,88.5,87.51,58.16,48.74,49.02,40.86,15,329.3,-303.4,31.99,30.68,2.475,1.158,45.31,2.483,1.416,269.2,214.7,4.3,2.5,41,36.1,91,106.2,4.6,44.8,3.6,139.7,48.7,69.4,52,50,14.15,9.852,9.553,20,0,118.8,113.3,138.5,102.2,3.6,3.9,30,0,100,5,49,56,17,55.93,80.43,50.14,49.71,14.7,59.4,244.1
376,45,48.89,49,45.27,45.3,85.25,84.8,88.93,88.5,87.55,58.16,48.74,49.02,41.16,15.41,328.5,-302.8,32.5,31.18,2.486,1.163,45.29,2.523,1.394,268.2,215.6,3.9,2.2,41.2,36.3,90.7,105.7,4.4,44.8,3.8,139.7,48.7,69.6,52,50,14.84,10.25,9.553,20,0,119.2,113.3,137.5,100.1,3.7,3.9,30,0,100,5,49,56,17,55.93,80.43,50.1,49.71,15.09,59.66,242.8
378,45,48.81,48.8,45.23,45.1,85.16,84.9,88.89,88.5,87.55,58.12,48.74,48.98,41.84,15.03,330.7,-303.9,32.17,31.58,2.12,1.532,45.36,2.494,1.41,269.7,215.8,4.1,2.2,41,36.1,90.7,105.7,4.2,44.6,3.6,139.7,48.7,69.6,52,50,11.35,7.712,9.553,20,0,119.2,113.6,139,101.4,3.6,3.7,30,0,100,5,49,56,20,55.98,80.39,50.1,49.67,14.77,50.88,243.9
380,45,48.81,48.7,45.23,45.1,85.16,85.1,88.81,88.5,87.51,58.12,48.7,48.94,40.73,14.5,328.7,-302.4,32.11,31.15,2.115,1.161,45.32,2.491,1.411,268.4,215.4,4.1,2,41.3,36.1,90.7,105.7,4.6,44.8,3.8,139.7,49,69.6,52,50,15.01,10.48,9.553,20,0,119.5,113.6,138,100.8,3.7,3.6,30,0,100,5,49,56,20,55.98,80.51,50.1,49.67,14.18,50.76,242.9
382,45,48.77,48.8,45.23,45.1,85.21,84.8,88.85,88.7,87.59,58.12,48.66,48.98,40.83,14.08,330.5,-303.7,31.61,30.67,2.839,1.89,45.33,2.452,1.434,269.1,214.6,4.1,2.3,41,36.1,91,106.2,4.6,44.8,3.8,139.4,49,70.1,52,50,12.91,8.994,9.553,20,0,119.5,113.6,139,101.4,3.8,3.7,30,0,100,5,49,56,17,56.06,80.64,50.1,49.67,13.75,68.15,244.1
384,45,48.81,48.8,45.23,45.1,85.16,84.9,88.85,88.5,87.51,58.12,48.7,48.94,41.15,14.94,328.4,-302.2,32.13,31.17,2.116,1.162,45.33,2.492,1.411,268.1,215.6,4.1,2.5,41,36.1,91,106.2,4.6,44.8,3.8,139.4,48.7,69.6,52,50,13.61,9.41,9.553,20,0,119.5,113.8,139,101.9,3.7,3.7,30,0,100,5,49,56,20,56.06,80.39,50.1,49.67,14.74,50.79,242.7
386,45,48.77,48.8,45.23,45.1,85.29,84.9,88.89,88.7,87.59,58.03,48.66,48.94,40.3,14.51,330.8,-305,31.52,30.58,2.465,1.519,45.3,2.447,1.437,268.6,213.9,4.1,2,41,36.1,90.7,105.7,4.7,44.8,3.6,139.4,49,69.3,52,50,14.43,10.19,9.553,20,0,119.9,114.2,138,101,3.6,3.7,30,0,100,5,49,56,20,56.1,80.8,50.02,49.59,14.1,59.17,243.7
388,44,48.77,48.8,45.19,45.1,85.08,83.5,88.81,88.2,87.47,58.07,48.66,48.94,41.6,14.94,328.3,-301.7,31.94,31,2.47,1.522,48.45,2.318,1.517,268.1,214.3,4.7,1.7,40.4,35.4,89.9,104.2,4.2,44.8,4.4,139.7,49.5,68.6,53,51,14.51,9.918,9.433,20,0,119.9,114.2,139,102.3,4.5,3.9,0,0,100,21.38,49,56,20,56.14,80.35,49.77,49.59,14.81,59.28,242.8
390,44,51.26,51.7,45.6,45.1,81.56,81.3,87.13,87.2,85.67,64.79,51.28,51.47,62.38,16.37,234,-187.9,50.5,50.65,1.736,1.884,58.41,3.04,1.157,268.9,213.9,4.7,4,40.4,35.4,91.2,106.7,6.5,44.1,3.5,131.7,40.3,70.6,66,63,16.65,7.592,8.116,20,0,119.9,114.2,138.5,101.9,6,6.4,0,0,100,29.66,49,56,20,56.14,78.88,51.61,51.6,17.27,41.66,210.7
392,44,52.16,53,45.56,45.8,80.74,79.9,87.17,86.5,85.95,68.02,52.3,52.5,72.12,13.63,201.2,-142.7,59.01,60.26,1.739,2.985,59.04,3.514,1,269.3,214.4,6,4.2,39.8,34.8,90.5,105.2,6.3,43.9,4.1,123.5,33,70.6,68,65,12.96,5.111,7.914,20,0,119.5,114.2,138.5,103.2,6.5,7.2,0,0,100,37.93,49,56,20,56.14,79.12,52.64,52.58,14.24,41.74,188.7
394,44,55.11,56.3,46.5,46.6,76.03,73.8,84.63,82.7,82.56,72.32,55.05,55.53,95.91,23.15,114.2,-41.4,77.71,77.12,4.343,3.754,67.28,4.061,0.8658,267.8,216.5,7.1,5.9,39.5,34.6,88.6,101.8,7.3,43.8,4.3,117.4,28.8,67.2,79,76,3.286,0.9745,6.86,20,0,118.8,114,137.5,102.5,8.8,9.7,60,30,100,70,53,56,40,56.1,70.03,59.47,56.59,39.87,36.14,86.88
396,44,56.18,56.3,46.09,45.6,74.23,74.1,83.89,84,81.45,72.53,55.54,56.27,107.5,27.19,99.3,-18.97,90.77,85.03,6.542,0.7967,73.66,4.333,0.8114,267.1,216,6.7,5.9,38.9,34,89.9,104.2,9.8,42.7,3.8,112.4,22.5,70.7,87,83,14.76,3.904,6.228,20,0,118.1,113.6,138,103.3,9.9,10.7,70,30,100,70,53,56,40,55.81,70.36,61.77,58.92,44.86,55.23,38.39
398,44,56.05,56.3,45.56,45.3,74.68,74.7,84.63,84.5,82.27,73.1,55.33,56.14,110.7,26.27,102,-17.6,94.2,87.73,7.259,0.7945,75.39,4.393,0.8003,267.1,215.4,6.8,6.2,38.6,33.8,90.7,105.7,9.4,42.2,3.7,111.8,21.1,71.9,89,85,17.39,4.469,6.052,20,0,117.1,113.1,138,104.3,9.6,11,70,30,100,70,53,56,40,55.77,70.93,61.85,59.01,41.59,61.28,37.39
400,44,56.14,56.3,45.56,45.4,74.93,74.9,85.04,84.7,82.6,73.35,55.46,56.27,112.3,27.14,102.7,-17.56,94.69,88.61,7.241,1.159,76.27,4.365,0.8054,266.6,214.8,6.8,6,38.5,33.7,90.7,105.7,9.4,42.2,3.9,112,21.3,72.4,90,86,14.31,3.624,5.964,20,0,116.7,112.7,139,105,9.7,11,70,30,100,70,53,56,43,55.73,70.89,61.97,59.17,42.96,62.02,36.67
402,44,56.22,56.3,45.52,45.4,75.09,75,85.2,84.9,82.76,73.43,55.46,56.35,112.2,27.11,103.6,-18.46,96.15,89.31,8.003,1.163,77.33,4.372,0.8043,266.3,215.6,6.9,6.1,38.5,33.7,91,106.2,9.3,42,3.5,112.2,21.4,72.5,91,87,20.82,5.277,5.877,20,0,116,112.2,140.4,106.1,9.9,10.9,70,30,100,70,53,56,43,55.69,70.93,62.05,59.25,42.69,68.55,36.67
404,44,56.22,56.3,45.48,45.3,75.17,75.2,85.41,84.9,82.88,73.51,55.5,56.35,114.4,28.22,104.8,-18.59,96.49,90.02,7.634,1.163,78,4.35,0.8084,268.2,215.6,7.1,6.6,38.2,33.4,91.2,107.2,9.5,42,3.7,112.4,21.2,73.8,92,88,15.07,3.746,5.791,20,0,115.3,111.8,139.9,105.9,9.7,11,70,30,100,70,53,56,47,55.61,70.81,61.97,59.21,44.55,66.36,37.74
406,44,56.09,56.1,45.27,45.1,75.13,75.2,85.41,84.9,82.88,73.47,55.37,56.22,114.1,28.05,104.6,-18.48,97.08,90.62,7.621,1.16,78.61,4.342,0.8098,266.6,215.3,6.7,6.3,38.2,33.4,91.2,106.7,9.5,41.7,3.5,112.7,21.5,73.3,93,89,18.61,4.638,5.704,20,0,114.9,111.3,137.5,104,9.9,11.2,70,30,100,70,53,56,47,55.52,70.56,61.93,59.13,44.76,65.28,35.57
408,44,56.01,56.3,45.15,45.1,75.17,75.2,85.45,85.1,82.92,73.51,55.25,56.18,114.3,28.08,104.7,-18.5,97.54,90.7,8.365,1.53,78.61,4.362,0.806,266.9,215.4,6.9,6.1,38,33.2,91.2,106.7,9.4,41.9,3.9,112.7,21.2,73.3,94,90,19.72,4.907,5.618,20,0,114.7,111.1,138,103.8,10.1,11.4,70,30,100,70,53,56,47,55.52,70.77,62.42,59.29,44.22,64.15,35.69
410,44,56.18,56.5,45.27,45.3,75.17,75,85.49,85.3,82.92,73.51,55.33,56.35,114.7,28.52,104.6,-18.49,97.73,90.18,9.084,1.527,79.06,4.347,0.8089,266.8,215.1,7.3,5.9,38,33.2,91.2,106.7,9.4,41.9,3.9,112.4,21.2,74,94,90,19.51,4.838,5.618,20,0,114.5,110.7,136,106.2,10.1,11.4,70,30,100,70,53,56,43,55.48,70.6,63.36,59.78,45.27,60.9,36.86
412,44,56.34,56.6,45.48,45.3,75.26,75.2,85.57,85.1,82.97,73.59,55.46,56.51,115.2,29.1,104.6,-18.57,97.91,89.94,9.503,1.536,79.41,4.335,0.811,268,216.3,7.1,6.4,38.2,33.4,91.5,107.2,9.7,41.9,3.7,112.7,21.2,73.8,94,90,18.69,4.614,5.618,20,0,114,110.3,138,104,9.9,11.3,70,30,100,70,53,56,47,55.44,70.44,63.41,60.03,46.57,67.57,37.65
414,44,56.34,56.6,45.48,45.3,75.26,75.2,85.57,85.4,82.97,73.63,55.5,56.51,114.4,28.9,103.5,-17.99,97.35,89.79,9.082,1.527,79.69,4.295,0.8186,266.1,215,7.1,6.1,38.2,33.4,91.5,107.2,9.5,41.7,3.5,112.7,21.4,73.8,94,90,19.79,4.921,5.618,20,0,114,110.3,138.5,104.8,10.2,11.3,70,30,100,70,53,56,47,55.44,70.32,63.2,59.91,46.63,66.18,35.17
416,44,56.34,56.5,45.43,45.1,75.34,75.4,85.7,85.3,83.05,73.67,55.46,56.47,115.4,29.51,104.5,-18.54,98.02,90.08,9.11,1.164,79.84,4.316,0.8145,267.5,215.7,7.2,6.2,38.2,33.4,91.5,107.2,9.5,41.7,3.7,112.7,21.4,73.8,95,91,18.58,4.577,5.533,20,0,113.6,110.1,140.4,106.6,10.1,11.1,70,30,100,70,53,56,47,55.44,70.52,63.16,59.87,46.97,66.39,36.87
418,44,56.34,56.6,45.43,45.3,75.38,75.9,85.78,85.6,83.05,73.63,55.5,56.51,113.6,29.83,102.9,-19.07,97.68,90.13,9.079,1.527,76.28,4.502,0.781,262.3,215,6.8,6.4,38.6,33.8,92,108.2,9.7,41.9,3.3,112.9,21.4,74,89,85,20.15,5.042,6.052,20,0,113.3,110.1,133.5,98.8,9.6,11.2,70,0,100,25,48,56,50,55.44,70.4,63.16,59.83,47.87,65.35,32.53
420,44,52,50.6,43.92,42.9,78.74,78.7,86.84,86.1,83.29,64.5,50.91,51.88,90.6,39.66,210,-159.1,72.28,62.54,8.7,-1.04,59.73,4.255,0.8264,268.3,214.7,3.5,3.5,39.4,34.5,89.6,103.7,6.4,41.7,2.5,114.9,24.7,69.7,69,66,-4.686,-1.471,7.814,20,0,113.3,109.8,136.5,101.2,7.2,7.7,90,0,100,25,48,56,56,55.44,67.49,58.9,55.73,79,65.85,188.4
422,44,51.26,51.2,45.07,44.6,75.67,75.2,81.81,81.5,79.2,62.46,50.38,51.52,68.79,29.21,187.6,-148,55.64,47.7,10.2,2.265,53.98,3.624,0.9702,268.9,215.5,5.4,3.7,39.2,34.3,85.2,95.8,6.3,42.9,3.8,117.6,32.6,62.6,61,59,7.737,3.199,8.534,20,0,113.3,109.8,136.5,100.9,6.1,7,80,0,100,25,48,56,45,55.32,67.16,58.25,54.95,59.18,74.35,200.5
424,44,50.24,50,43.92,43.6,75.62,75.4,81.93,81.2,79.53,61.84,49.31,50.41,70.47,26.85,197.7,-154.1,56.65,48.36,9.82,1.527,51.26,3.886,0.9048,268.3,215.1,4.5,3.4,39.1,34.2,84.6,94.8,5.4,42.4,3.3,115.3,31,60.8,58,56,2.696,1.088,8.86,20,0,112.9,109.6,136,101.3,5.8,6.4,90,0,100,25,48,56,45,55.36,67.7,57.18,54.05,52.24,75.31,202.7
426,44,50.12,50.3,44,43.8,75.17,75,81.23,80.8,78.95,61.55,49.23,50.33,67.98,25.57,195.2,-152.8,54.76,46.84,9.81,1.892,51.38,3.747,0.9384,269.3,214.9,4.4,3.5,39.4,34.5,84.3,94.3,5.9,42.5,3,115.6,31.3,59.8,59,57,4.914,2.056,8.75,20,0,112.9,109.6,136,100.4,5.8,6.5,90,0,100,25,48,56,41,55.36,68.48,57.02,53.85,46.8,74.26,204.7
428,44,50.24,50.4,44.37,44.1,74.81,74.6,80.58,80.4,78.54,61.55,49.4,50.49,64.83,22.85,190.8,-148.9,52.52,44.97,9.802,2.258,50.21,3.678,0.956,269.6,214.7,5,3.6,39.4,34.5,83.8,93.8,5.9,42.9,3.3,116.2,32.4,59.3,57,55,6.894,3.024,8.971,20,0,112.9,109.2,135,99.9,5.8,6,90,0,100,25,48,56,38,55.36,68.48,57.22,54.01,41.81,73.25,206.1
430,44,50.36,50.4,44.41,44.4,74.85,74.7,80.62,80.4,78.63,61.6,49.48,50.57,64.23,22.18,189.5,-147.5,53.51,45.56,9.849,1.9,49.95,3.766,0.9335,267.1,215.8,5.5,3.6,38.9,34,84,93.8,5.9,42.9,3.8,116.2,32.2,58.6,57,55,12.26,5.427,8.971,20,0,112.7,109.4,137,102,5.7,6,90,0,100,25,48,56,38,55.32,68.56,57.39,54.05,40.21,70.89,202.9
432,44,50.57,50.6,44.62,44.6,74.85,74.7,80.54,80.4,78.5,61.68,49.64,50.78,63.76,22.79,188.5,-147.6,53.49,45.17,10.21,1.899,50.01,3.76,0.935,269,215.7,5.5,3.6,39.1,34.2,84,93.8,5.9,42.9,4,116.4,32.9,59.1,57,55,13.89,6.195,8.971,20,0,112.9,109.2,136.5,101.5,5.7,6,80,0,100,25,48,56,38,55.36,68.6,57.51,54.22,41.32,74.43,204.5
434,44,50.61,50.8,44.62,44.6,74.85,74.7,80.62,80.5,78.54,61.72,49.76,50.86,64.79,23.29,188.9,-147.4,53.73,46.17,9.823,2.262,50.08,3.773,0.932,269.4,215.2,5.5,3.5,39.1,34.2,84,93.8,5.9,43,3.8,116.4,32.7,59.6,57,55,11.21,4.921,8.971,20,0,112.7,109.4,135.5,100.5,5.6,6.2,80,0,100,25,48,56,38,55.36,68.6,57.63,54.3,42.22,70.71,203.6
436,44,50.65,50.8,44.7,44.8,74.93,74.9,80.7,80.5,78.67,61.72,49.72,50.86,64.65,22.78,189.8,-148,53,44.76,10.12,1.881,50.27,3.707,0.9485,268.8,213.7,5.5,3.5,39.1,34.2,84,93.8,6.2,43,4.1,116.7,32.1,59.8,57,55,9.296,4.09,8.971,20,0,112.7,109.4,134,98.4,5.6,6.2,80,0,100,25,48,56,41,55.4,68.6,57.75,54.38,41.43,71.96,205.5
438,44,50.69,50.9,44.7,44.6,74.97,74.9,80.74,80.5,78.67,61.8,49.81,50.9,64.5,23.19,188.5,-147.2,54.07,46.09,9.885,1.907,50.43,3.77,0.9326,268.2,216.6,5.7,3.5,38.9,34,84,93.8,6.2,43,3.9,116.7,32.4,59.6,57,55,13.76,6.068,8.971,20,0,112.7,109,136.5,100.9,5.6,6.3,80,0,100,25,48,56,41,55.4,68.56,57.84,54.46,42.3,70.29,202.6
440,44,50.69,50.8,44.7,44.8,74.93,74.9,80.74,80.4,78.67,61.8,49.76,50.94,65.28,23.3,189.4,-147.5,53.7,45.41,10.55,2.261,50.3,3.753,0.9368,269.6,215,5.7,3.9,39.1,34.2,84.3,94.3,5.9,42.9,3.8,116.4,32.1,60.1,57,55,9.557,4.164,8.971,20,0,112.7,109.2,135.5,100.2,5.5,6,80,0,100,25,48,56,41,55.4,68.48,57.84,54.46,42.78,75.02,205
442,44,50.73,50.8,44.7,44.8,75.01,75,80.74,80.7,78.67,61.8,49.81,50.94,63.8,23.1,187.8,-147.1,54.44,46.09,10.25,1.907,50.31,3.805,0.9241,267.2,216.6,5.6,3.6,39.2,34.3,84.3,94.3,5.7,42.9,4,116.4,32.6,59.6,57,55,17.42,7.766,8.971,20,0,112.9,109.2,136,101,5.8,6,80,0,100,25,48,56,41,55.36,68.56,57.84,54.5,42.01,73.81,201.6
444,44,50.69,50.8,44.74,44.6,75.01,74.9,80.78,80.5,78.71,61.8,49.81,50.94,64.4,23.15,188.6,-147.4,53.39,45.46,10.19,2.264,50.31,3.731,0.9423,267.8,215.3,5.4,3.5,39.2,34.3,84,93.8,6.2,43,3.9,116.7,32.4,59.6,57,55,11.59,5.12,8.971,20,0,112.9,109,136,100.9,5.6,6.2,80,0,100,25,48,56,41,55.4,68.56,57.71,54.42,42.23,74.29,203.3
446,44,50.69,50.8,44.66,44.6,75.01,75,80.78,80.5,78.71,61.8,49.81,50.86,64.54,23.2,189.1,-147.7,53.89,45.99,9.419,1.522,50.36,3.762,0.9346,268.4,214.3,5.5,3.5,39.1,34.2,84,93.8,5.9,43,3.9,116.7,32.4,59.6,57,55,12.9,5.684,8.971,20,0,112.4,109.2,135.5,100.5,5.6,6.2,80,0,100,25,48,56,41,55.4,68.56,57.71,54.42,42.33,68.64,203.1
448,45,50.65,50.8,44.66,44.9,75.13,76.5,80.74,81,78.71,61.76,49.76,50.86,62.73,22.75,189.6,-149.6,53.41,45.53,9.763,1.883,47.65,3.941,0.8922,268.5,213.9,4.8,3.9,40,35,84.9,95.3,6.5,43,3,116.7,31.8,60.5,54,52,14.87,6.741,9.315,20,0,112.4,109.2,136.5,100.6,4.2,6,20,0,100,10,48,56,38,55.4,68.52,57.39,54.34,41.63,76.88,204
450,45,48.68,49,45.52,45.8,76.28,75.4,79.68,78.3,78.22,56.72,48.41,48.94,38.08,16.37,241,-219.3,28.48,26.06,4.697,2.269,38.06,2.631,1.336,269.1,215.8,5.7,2,40.1,35.1,80.1,86.9,1.7,44.8,4.7,126.3,46.2,52.3,44,42,4.307,3.217,10.6,20,0,112.4,109,134,98.2,3.1,3.2,10,0,100,10,48,56,27,55.36,68.8,50.06,50.08,29.24,112.7,240
452,45,48.44,48.3,45.23,44.9,75.42,75.4,78.78,78.7,77.36,55.95,48.33,48.61,37.66,15.93,240.3,-218.6,28.63,27.68,2.468,1.52,38.5,2.614,1.345,269.4,214.1,4.3,1.8,40.6,35.6,80.7,87.4,3.7,44.4,3.8,131.7,51.3,51.6,45,43,6.74,5.09,10.46,20,0,112.9,109.4,134.5,98.1,3.4,3.4,20,0,100,10,48,56,27,55.4,69.83,48.99,49.02,26.51,59.24,238.3
454,45,47.82,48,44.98,45.1,74.97,74.7,78,77.3,76.86,55.5,47.8,48.08,33.96,12.7,239.7,-218.4,25.57,25.36,2.491,2.271,35.6,2.526,1.392,269.2,216.1,4.7,1.9,40.4,35.4,79.2,85.4,2.4,44.8,4.4,133.5,54.6,48.8,42,40,6.122,5.128,10.89,20,0,113.3,109.6,133,96.6,2.7,2.9,20,0,100,10,48,56,20,55.44,69.87,48.38,48.36,21.14,59.79,240.7
456,45,48.15,48.2,45.27,45.3,74.81,74.7,77.79,77.6,76.74,55.58,48.13,48.36,33.51,11.79,237.5,-215.7,25.78,25.57,2.11,1.891,36.55,2.48,1.418,269.3,214.8,4.7,1.6,40.6,35.6,79.2,85.4,3.5,44.9,4.5,136.2,56.4,51,43,41,9.376,7.957,10.74,20,0,114.2,109.8,135,98.3,2.7,2.9,20,0,100,10,48,56,20,55.44,71.22,48.62,48.61,17.94,50.64,240.3
458,45,48.15,48.2,45.23,45.1,74.97,74.9,78,77.8,76.91,55.62,48.13,48.32,34.15,12.31,240.1,-218.3,26.21,25.99,1.747,1.528,36.58,2.519,1.396,270.7,215.3,4.7,1.7,40.6,35.6,79.5,85.9,3.2,44.9,4.3,136.2,57,50.5,43,41,8.657,7.21,10.74,20,0,114.7,110.5,133,96.3,2.9,2.9,20,0,100,10,48,56,23,55.44,70.97,48.58,48.65,19.03,41.93,241.4
