Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
342,44,52,52,45.97,45.9,85.57,85.4,92.08,93.2,89.39,64.42,51.4,52.21,72.76,30.06,279.2,-236.5,53.8,48.47,7.213,1.884,65.6,2.884,1.219,268.3,214,6.1,7.5,39.8,34.8,100.7,125.6,13.7,44.3,4.5,137.4,37.1,91.3,77,74,-1.064,-0.4158,7.045,20,0,119.7,113.3,139,103.9,7.8,6.3,60,0,100,20,49,56,30,56.71,77.61,56.53,54.63,34.53,91.05,221.7
344,44,51.84,51.9,45.8,45.8,85.57,85.3,92.25,93.2,89.48,64.38,51.28,52.01,74.78,31.06,281.3,-237.5,53.98,49,6.504,1.525,65.56,2.895,1.215,269,214.7,6.3,7.5,39.5,34.6,100.4,125.6,13.4,44.3,4.5,137.4,37,90.8,77,73,-7.583,-2.884,7.139,20,0,119.7,113.1,137.5,101.7,7.8,6.1,60,0,100,20,49,56,27,56.71,77.52,56.16,54.17,35.81,78.71,222.1
346,44,51.63,51.7,45.64,45.6,85.53,85.3,92.16,93,89.43,64.3,51.12,51.84,74.53,30.68,282.5,-238.7,53.59,48.98,6.502,1.89,65.66,2.87,1.225,269.7,214.6,5.8,7.7,39.8,34.8,100.7,125.6,13.9,43.9,4.4,137.4,36.2,91.3,76,73,-7.952,-3.035,7.139,20,0,119.9,113.3,139.4,103.8,7.7,6.1,60,0,100,20,49,56,27,56.67,77.69,55.91,54.05,35.03,83.89,223
348,44,51.51,51.6,45.48,45.4,85.53,85.1,92.16,93,89.43,64.22,50.99,51.72,74.49,30.66,283.3,-239.4,53.7,49.11,6.47,1.881,65.68,2.874,1.223,269.6,213.6,6,7.4,39.4,34.5,100.4,125.1,13.9,43.8,4.3,137.4,37,90,76,73,-7.416,-2.832,7.139,20,0,119.7,113.3,138.5,104.4,7.9,6.2,60,0,100,20,49,56,27,56.71,77.77,55.75,53.85,34.95,81.68,222.9
350,44,51.39,51.4,45.35,45.4,85.49,85.3,92.04,93,89.43,64.13,50.91,51.6,73.15,29.12,282.6,-238.6,54.02,49.77,6.142,1.892,65.66,2.892,1.216,268.1,214.9,5.8,7.4,39.5,34.6,100.4,125.1,13.4,43.8,4,137.1,37,90.6,76,73,-1.609,-0.6255,7.139,20,0,119.7,113.3,139.9,104,7.7,6.1,60,0,100,20,49,56,27,56.63,77.77,55.71,53.77,33.06,75.9,220.9
352,44,51.3,51.4,45.27,45.3,85.49,85.1,92,92.8,89.39,64.09,50.83,51.47,73.18,29.31,284.5,-240.6,54.21,49.95,5.796,1.531,65.64,2.904,1.211,269.9,215.6,5.5,7.6,39.8,34.8,100.4,125.1,13.9,43.6,4.2,136.8,36.4,91,76,73,-1.041,-0.4048,7.139,20,0,119.7,113.1,138.5,102.7,7.5,6.1,60,0,100,20,49,56,27,56.63,77.81,55.67,53.72,33.21,71.63,222.5
354,44,51.3,51.4,45.27,45.1,85.49,85.4,92.08,92.8,89.39,64.09,50.75,51.47,73.7,30.07,282.9,-239.3,54.02,49.03,6.509,1.525,65.67,2.892,1.216,268.4,214.9,5.8,7.6,39.5,34.6,100.4,125.1,13.7,43.6,4.2,137.4,37,90.5,77,74,-3.52,-1.358,7.045,20,0,119.7,113.1,138.5,103.4,7.5,6.1,60,0,100,20,49,56,30,56.63,77.81,55.58,53.72,34.07,83.98,221.9
356,44,51.26,51.4,45.19,45.3,85.45,85.3,91.96,92.8,89.39,64.05,50.71,51.43,72.73,28.68,283.2,-239.1,54.55,49.55,6.528,1.53,65.65,2.921,1.204,268.2,215.5,5.7,7.4,39.4,34.5,100.2,124.6,13.6,43.6,4.1,137.1,36.6,90.5,76,73,1.717,0.6713,7.139,20,0,119.7,113.3,139.4,103.9,7.5,6.3,60,0,100,20,49,56,27,56.59,77.85,55.54,53.64,32.37,82.41,221.3
358,45,51.26,51.4,45.19,45.3,85.57,86.8,92.08,93.4,89.39,64.01,50.71,51.39,72.58,29.98,283.1,-240.5,54.32,49.34,6.134,1.157,62.95,3.034,1.159,267.6,214.6,5.3,7,40.1,35,100.4,125.1,14.1,43.6,3.6,137.4,36.7,89.5,72,69,-1.268,-0.4968,7.52,20,0,119.7,113.3,132.5,96.4,6.4,6.1,30,0,100,5,49,56,39,56.59,77.85,54.93,53.6,33.85,110.9,221
360,45,49.95,49.8,46.09,46.1,85.57,85.3,90.08,90.3,87.84,59.38,49.72,50.12,50.75,25.23,320.7,-295.2,34.75,32.69,3.593,1.532,48.32,2.528,1.391,270.5,215.8,5.1,5,41,36.1,95.3,114.7,8.8,45.3,4.3,143.6,48.7,78.8,55,53,-7.942,-4.451,9.199,20,0,119.7,113.1,138.5,101.4,4.9,3.7,20,0,100,5,49,56,19,56.59,76.46,50.92,50.86,30.48,86.22,243
362,45,49.54,49.6,45.97,46.1,85.53,85.1,89.75,89.9,87.84,58.73,49.48,49.71,47.19,21.39,325.8,-300,32.12,31.53,2.116,1.53,47.56,2.375,1.481,268.7,215.5,5.5,5.1,40.6,35.6,95,114.2,8.8,45.3,4.5,146.1,51.3,77.6,54,52,-5.433,-3.274,9.315,20,0,119.9,113.3,138,101.6,4.6,3.5,20,0,100,5,49,56,19,56.63,79.28,50.18,50.2,22.66,50.77,242.7
364,45,49.46,49.6,45.93,45.9,85.33,85.1,89.34,89.6,87.59,58.61,49.4,49.63,44.85,19.53,324.1,-298.8,31.63,31.05,2.109,1.524,47.12,2.36,1.49,268.4,214.7,5.5,4.9,40.4,35.4,94.5,113.2,8.7,45.1,4.7,147.6,53.1,77.1,54,52,0.6538,0.4146,9.315,20,0,120.4,113.6,137,100.7,4.5,3.7,25,0,100,5,49,56,19,56.59,79.74,49.98,50,20.26,50.61,242.7
366,45,49.38,49.3,45.88,45.9,85.16,84.9,89.22,89.6,87.43,58.52,49.4,49.63,45.42,20.04,324,-298.6,31.53,31.68,2.126,2.276,47.2,2.348,1.497,269.1,216.5,5.4,5.2,40.4,35.4,94.8,113.7,9.4,45.1,4.5,148.3,53.2,77.8,54,52,-1.65,-1.033,9.315,20,0,120.7,113.6,136.5,100.4,4.8,3.6,25,0,100,5,49,56,19,56.67,79.69,49.93,49.88,20.89,51.04,242.8
368,45,49.3,49.3,45.76,45.8,85.33,85.1,89.34,89.6,87.59,58.44,49.27,49.47,45.25,19.71,328.9,-303.3,31.79,31.57,1.751,1.532,47.68,2.344,1.5,270.8,215.8,5,5.2,40.8,35.8,94.8,113.7,9.4,45.1,4.5,148,53.5,78.4,54,52,0.378,0.2376,9.315,20,0,121.2,113.8,137,100.4,4.5,3.5,25,0,100,5,49,56,19,56.71,80.14,49.85,49.79,20.19,42.03,244.8
370,45,49.17,49.3,45.64,45.6,85.45,85.3,89.46,89.9,87.76,58.36,49.03,49.3,44.96,19.12,329.5,-303.7,31.69,30.38,2.479,1.161,47.89,2.327,1.511,269,215.1,4.8,5.4,40.8,35.8,94.8,113.7,9.5,45.1,4.3,148,53.2,78.9,55,53,1.247,0.7887,9.199,20,0,121.5,114.2,137,100.3,4.6,3.7,25,0,100,5,49,56,19,56.71,80.19,49.65,49.59,19.55,59.49,244.2
372,45,49.01,49,45.43,45.4,85.49,85.4,89.54,89.9,87.8,58.24,48.9,49.18,45.17,19.48,329.5,-303.8,31.8,30.86,2.46,1.515,48.03,2.328,1.51,267.6,213.4,4.5,5.4,40.8,35.8,95.3,114.7,9.5,44.9,4.1,147.6,52.3,78.8,55,53,1.02,0.6425,9.199,20,0,121.7,114.2,138,101.1,4.6,3.7,30,0,100,5,49,56,22,56.75,79.86,49.57,49.55,20.23,59.04,242.5
374,45,48.81,48.8,45.23,45.3,85.41,85.1,89.46,89.8,87.72,58.12,48.74,48.98,45.44,19.59,331.9,-306.1,32.15,31.56,2.119,1.531,48.09,2.35,1.496,269.1,215.7,4.5,4.7,40.8,35.8,94.5,113.2,9,44.8,4,147.2,52.4,78.4,54,52,1.377,0.862,9.315,20,0,122,114.5,137,100.6,4.7,3.5,30,0,100,5,49,56,19,56.79,79.82,49.4,49.34,20.42,50.85,243.5
376,45,48.64,48.7,45.15,45.1,85.37,85.1,89.46,89.6,87.67,57.99,48.62,48.85,45.65,19.94,331,-305.3,31.35,31.13,2.114,1.896,47.86,2.303,1.527,267.7,215.3,4.5,5.2,40.6,35.6,94.8,113.7,9.2,44.8,4,146.9,52.1,78.4,54,52,-2.393,-1.491,9.315,20,0,122.2,114.5,137,99.8,4.3,3.6,30,0,100,5,49,56,19,56.79,79.82,49.28,49.22,20.79,50.74,242.5
378,45,48.52,48.7,44.94,44.9,85.33,85.1,89.38,89.8,87.63,57.87,48.5,48.73,45.38,19.57,333.4,-307.6,32.04,31.83,2.111,1.893,47.93,2.351,1.496,268.8,215,4.3,4.7,40.6,35.6,94.5,113.2,9.2,44.4,3.8,146.9,52.4,77.9,55,53,1.036,0.6493,9.199,20,0,122.5,114.7,137.5,100.3,4.5,3.8,30,0,100,5,49,56,19,56.79,79.78,49.16,49.02,20.43,50.67,243.2
380,45,48.44,48.5,44.86,44.8,85.29,85.1,89.34,89.8,87.59,57.79,48.37,48.65,45.23,19.5,332.7,-307,32.14,31.56,2.486,1.899,47.78,2.365,1.486,267.9,215.7,4.1,4.7,40.8,35.8,94.5,113.2,9.4,44.4,3.8,146.9,52,77.6,54,52,1.776,1.117,9.315,20,0,122.2,114.9,136.5,99.8,4.7,3.7,30,0,100,5,49,56,19,56.83,79.74,49.03,48.93,20.44,59.66,242.5
382,45,48.32,48.3,44.78,44.8,85.25,84.9,89.26,89.8,87.51,57.79,48.25,48.53,44.92,19.57,332.9,-307.5,31.49,30.91,2.464,1.883,47.9,2.312,1.521,268.8,213.8,4.4,5.4,40.4,35.4,94.5,113.2,9.4,44.3,3.9,146.9,52.4,78.6,55,53,0.6928,0.4387,9.199,20,0,122.5,114.9,136,99.3,4.9,3.5,30,0,100,5,49,56,19,56.83,79.69,48.91,48.85,20.54,59.15,243.8
384,45,48.27,48.5,44.82,44.9,85.16,84.9,89.13,89.6,87.47,57.71,48.25,48.49,44.5,18.67,333.7,-307.8,30.86,30.64,2.106,1.888,46.52,2.332,1.507,269,214.4,4.3,4.9,40.6,35.6,94.5,113.2,9.1,44.4,3.8,146.9,52.4,77.6,54,52,-1.448,-0.9253,9.315,20,0,122.5,115.1,135.5,99.1,4.5,3.6,30,0,100,5,49,56,19,56.83,80.06,48.87,48.81,19.29,50.53,244.3
386,45,48.4,48.5,44.9,44.9,85.21,84.9,89.13,89.8,87.47,57.75,48.33,48.61,44.02,18.66,333,-307.7,31.23,30.65,2.472,1.889,46.21,2.376,1.48,268.9,214.5,4.1,4.7,40.8,35.8,94.5,113.2,9.1,44.6,3.8,146.9,52.4,77.6,53,51,1.249,0.807,9.433,20,0,122.7,115.1,137.5,100.9,4.7,3.6,30,0,100,5,49,56,19,56.88,80.35,49.12,48.93,19.08,59.33,244.2
388,44,48.48,48.5,44.98,45.1,85.08,83.7,89.18,89,87.51,57.83,48.41,48.73,45.74,18.61,331.7,-304.6,31.3,30.72,2.844,2.259,50.06,2.198,1.599,268.2,214.9,4.9,4.7,40,35,93.7,111.7,8.9,44.4,4.3,146.9,52.9,77.7,56,54,-0.6969,-0.4334,9.084,20,0,122.7,115.1,137,101.1,5.5,3.6,0,0,100,21.36,49.03,56,25,56.88,79.94,49.2,49.06,19.36,68.26,243.4
390,44,50.85,51.7,45.84,45.9,80.62,79.7,86.31,86.1,84.36,63.6,50.99,51.23,64.31,22.06,234.6,-192.4,44.93,46.18,2.113,3.364,56.04,2.819,1.247,271.3,215.2,6.4,7.9,39.5,34.6,94,112.2,10.8,44.8,5,140.4,46.4,77.4,66,63,-12.11,-5.355,8.116,20,0,122.5,115.1,136,125.7,6.4,5.8,0,0,100,29.49,49.24,56,25,56.88,75.39,51.24,51.23,28.59,50.71,217.9
392,44,52.12,52.8,45.93,45.9,78.65,78.1,85.53,85.8,83.42,66.51,52.22,52.42,77.87,23.95,191.4,-137.5,55.44,56.32,1.742,2.623,59.79,3.26,1.079,271.8,214.7,7,8.5,39.4,34.5,94.3,112.7,13.5,44.3,5.2,131.7,37.2,78,69,66,-19.08,-6.971,7.814,20,0,122.2,114.9,139,103.9,7.9,6.7,0,0,100,37.63,49.44,56,25,56.88,74.62,52.55,52.5,32.41,41.82,191.8
394,44,53.43,53.9,46.13,46.1,77.43,77,85.16,85.8,82.92,68.88,53.45,53.6,87.05,25.18,158,-96.11,65.42,65.56,1.378,1.526,64.07,3.59,0.9794,270,215,6.6,9.2,39.5,34.6,95,114.2,15.1,44.1,4.4,126.8,31.3,79.6,75,72,-11.99,-3.917,7.233,20,0,121.2,114.7,137.5,102.2,8.8,7.8,0,0,100,45.76,49.64,56,25,56.88,74.25,53.74,53.72,34.79,33.07,158
396,44,54.66,55.2,46.87,47,76.36,75.9,84.59,85.4,82.47,70.6,54.72,54.91,92,23.66,132.7,-64.38,69.78,70.29,1.743,2.259,65.68,3.735,0.9413,268.4,214.9,8.1,9.6,38.9,34,95,114.2,15.9,44.4,5.5,124.5,29.7,80.2,77,73,-12.46,-3.852,7.139,20,0,120.7,114.7,137,102.3,9.4,8.2,0,0,100,53.9,49.85,56,25,56.83,73.88,55.01,54.95,33.31,41.84,126.2
398,44,55.89,56.5,47.44,47.5,75.67,75.4,84.67,85.4,82.31,72.12,55.95,56.1,100.6,26.38,113.9,-39.63,75.6,76.11,1.376,1.891,68.76,3.865,0.9096,268.1,214.7,7.7,10.8,39.8,34.8,96.2,116.6,17.4,44.8,5,123.2,27.5,81.1,80,77,-19.24,-5.438,6.768,20,0,119.7,114.2,139,103.9,10.2,9,35,0,100,65,53,56,43,56.83,73.68,56.28,56.18,37.6,33.02,88.92
400,44,56.75,57.1,47.97,47.8,74.52,74.3,83.89,84.8,81.12,72.41,56.68,56.88,105.1,31.06,97.73,-23.7,78.79,78.21,1.749,1.162,69.93,3.961,0.8876,269.1,215.4,8.9,10.5,39.1,34.2,95.3,114.7,17.9,44.8,5.7,122.5,26.8,81.4,81,78,-22.55,-6.102,6.677,20,0,119,113.6,137.5,102.7,10.4,9.1,35,0,100,65,53,56,35,56.83,70.52,57.84,57.37,54.46,41.96,53.75
402,44,56.83,56.9,47.81,47.7,74.44,74.4,83.81,84.5,81.04,72.36,56.64,56.88,105.5,31.19,97.66,-23.33,81.12,79.43,2.12,0.4283,71.35,3.998,0.8795,270.1,215.8,8.8,11.7,38.9,34,96.2,116.6,18.4,44.4,5.3,122.2,26.3,82.6,84,80,-14.43,-3.889,6.496,20,0,118.3,113.1,136.5,101.5,10.2,9.2,35,0,100,65,53,56,35,56.79,70.52,57.96,57.49,54.52,50.87,50.43
404,44,56.67,56.8,47.52,47.5,74.52,74.6,83.98,85.3,81.29,72.49,56.52,56.76,106.1,30.18,98.76,-22.8,82.82,81.48,2.134,0.8017,73.02,3.988,0.8817,269.4,217.3,8.4,11.2,38.6,33.8,96.5,117.1,18.7,44.3,5.4,122.2,25.7,82.9,86,82,-8.962,-2.402,6.317,20,0,117.8,112.7,136,101.3,10.7,9.5,35,0,100,65,53,56,37,56.75,70.6,57.84,57.37,52.29,51.22,47.12
406,44,56.5,56.8,47.28,47.2,74.68,74.7,84.47,85.4,81.53,72.61,56.36,56.67,109.7,32.9,100,-23.24,82.84,81.52,2.851,1.53,74.23,3.924,0.8961,269.1,215.5,8.3,11.6,38.9,34,96.7,117.6,18.6,44.1,5,122.5,25.5,84.3,88,84,-20.18,-5.233,6.14,20,0,117.4,112.2,137,102.7,10.8,9.6,35,0,100,65,53,56,37,56.67,70.6,57.67,57.25,56.67,68.41,49.79
408,44,56.34,56.6,47.03,46.8,74.76,74.7,84.55,85.6,81.7,72.65,56.23,56.55,109.8,32.02,101.5,-23.73,83.95,82.99,2.864,1.906,75.63,3.903,0.9009,269.4,216.4,7.9,11.8,38.9,34,97.2,118.6,18.9,43.9,5,122.7,25.3,84.6,89,85,-15.38,-3.983,6.052,20,0,116.9,112,138.5,104,10.8,9.8,50,0,100,65,53,56,37,56.63,70.69,57.96,57.25,54.68,68.73,49.21
410,44,56.3,56.6,46.91,46.8,74.85,74.9,84.79,86,81.82,72.73,56.15,56.51,111,33.19,101.3,-23.58,84.58,83.26,3.229,1.903,76.39,3.893,0.9031,267.7,216.2,7.9,11.2,38.9,34,97.2,118.6,19.1,43.6,4.7,122.7,25.2,85.3,90,86,-16.36,-4.192,5.964,20,0,116.7,111.8,137,102.3,11.1,9.8,50,0,100,65,53,56,40,56.59,70.52,58.16,57.37,57.17,77.5,47.79
412,44,56.3,56.5,46.83,46.8,74.89,74.9,84.75,86.1,81.86,72.73,56.11,56.51,110.8,32.48,102.5,-24.19,84.76,83.08,3.575,1.891,77.17,3.862,0.9104,269.4,214.8,8.3,11.1,38.5,33.7,97.2,118.6,19.1,43.6,5.1,123,0.4,85.4,91,87,-14.2,-3.647,5.877,20,0,116,111.3,137,101.8,11.2,9.7,50,0,100,65,53,56,40,56.55,70.48,58.16,57.37,55.95,85.79,50.95
414,44,56.22,56.5,46.62,46.4,75.05,75,85,86.5,82.15,72.86,56.03,56.39,111.8,32.06,104.4,-24.67,86.38,84.68,3.227,1.534,79.12,3.838,0.916,269.7,216,7.5,11.7,38.9,34,98.2,120.6,19.5,43.4,4.3,123.2,25,86.4,94,90,-10.22,-2.601,5.618,20,0,116.2,111.1,139,78.4,11.5,10.1,50,0,100,65,53,56,40,56.83,70.65,58.08,57.29,55.71,77.44,50.95
416,44,56.14,56.3,46.46,46.4,75.26,75.2,85.33,86.6,82.47,73.06,55.95,56.31,113,32.01,105.6,-24.64,87.17,85.48,3.229,1.535,79.5,3.856,0.9119,269.3,216.2,7.2,11.6,39.1,34.2,98.2,120.6,19.6,43.2,4.1,123.5,25,87.3,94,90,-11.32,-2.849,5.618,20,0,116,111.1,139.4,104.4,11.4,10,50,0,100,65,53,56,40,57.16,70.81,57.96,57.2,56.29,77.5,51.38
418,44,56.18,56.3,46.5,46.4,75.38,76.2,85.45,87.2,82.52,73.06,55.95,56.27,111.4,32.45,104.5,-25.63,87.07,85,2.857,0.7965,76.22,4.016,0.8755,265.4,215.9,6.9,11.2,39.5,34.6,98.2,120.6,19.1,43.4,3.9,123.5,25.3,86.3,89,85,-9.166,-2.341,6.052,20,0,116,111.1,134,98.7,10.8,9.9,55,0,100,31.98,48,56,52,57.45,70.93,58.04,57.25,57.76,68.57,49.59
420,44,53.56,53.3,46.62,46.6,76.4,75.9,84.02,84.3,80.88,66.47,53.2,53.69,85.2,35.13,161.2,-111.2,62.37,59.21,4.329,1.165,59.24,3.702,0.9499,268.6,215.9,6.1,8.5,40.3,35.3,92.7,109.7,13.5,44.4,4.3,124.7,32,74.6,69,66,-21.03,-7.021,7.814,20,0,115.7,110.7,138,102.1,8.3,6.9,55,0,100,31.84,48,56,46,57.98,66.76,56.61,55.2,96.09,73.7,170
422,44,52.86,52.8,46.17,46.1,75.95,75.7,83.16,83.7,80.43,65.61,52.47,53.07,80.64,30.55,165.9,-115.8,60.3,56.76,5.447,1.905,58.14,3.647,0.9641,268.6,216.4,7.2,8.5,39.1,34.2,92.2,108.7,13.9,44.1,4.9,124.5,32.2,73.4,67,64,-13.38,-4.719,8.015,20,0,115.6,110.5,136,100.9,8,6.5,55,0,100,31.71,48,56,42,58.27,69.29,56.08,54.67,66.51,92.72,176.7
424,44,52.66,52.7,45.97,45.9,75.83,75.7,82.91,83.5,80.3,65.4,52.26,52.83,79.51,29.27,167.3,-117.1,59.97,56.45,5.05,1.528,58.12,3.628,0.9692,269.5,215.2,7,8.2,38.9,34,91.7,107.7,13.9,43.9,5,124.5,32.5,73.7,67,64,-10.61,-3.795,8.015,20,0,115.3,110.5,135.5,101.4,7.8,6.8,60,0,100,31.58,48,56,42,58.47,69.74,55.91,54.42,62.32,81.24,178.6
426,44,52.49,52.5,45.84,45.9,75.79,75.6,82.87,83.8,80.3,65.32,52.06,52.7,79.09,28.66,167.3,-116.9,59.73,55.83,5.797,1.9,58.03,3.619,0.9716,268,215.6,6.8,7.9,39.1,34.2,91.7,107.7,13.9,43.8,4.7,124.2,32.5,73.4,67,64,-10.03,-3.609,8.015,20,0,115.6,110.5,135.5,100.4,8.1,6.7,60,0,100,31.44,48,56,42,58.6,69.95,55.83,54.38,60.57,95.9,178.6
428,44,52.41,52.4,45.72,45.8,75.79,75.9,82.75,83.5,80.3,65.32,51.98,52.58,77.65,27.26,167.2,-116.8,60.01,56.11,5.42,1.528,58.21,3.625,0.97,267.8,215.3,6.7,8.5,39.1,34.2,92,108.2,14.2,43.8,4.9,124.2,32,74,68,65,-3.834,-1.404,7.914,20,0,115.1,110.3,136.5,101.2,7.8,6.8,60,0,100,31.31,48,56,46,58.72,70.07,55.75,54.22,57.63,84.87,177.9
430,44,52.29,52.5,45.68,45.4,75.79,75.9,82.79,83.5,80.3,65.24,51.85,52.5,78.6,27.89,169.2,-118.4,59,55.13,5.761,1.887,58.34,3.556,0.9888,269.5,214.3,6.5,8,38.9,34.2,91.7,107.7,13.9,43.8,4.7,124.2,32.3,73.7,68,65,-10.56,-3.823,7.914,20,0,115.3,110.3,135.5,101,7.8,6.9,60,0,100,31.17,48,56,46,58.84,69.99,55.63,54.13,60.04,92.69,181.7
432,44,52.12,52.2,45.52,45.4,75.83,75.7,82.79,83.8,80.34,65.12,51.69,52.29,77.89,27.34,170.4,-119.9,59.31,55.42,5.424,1.53,58.2,3.583,0.9813,268.6,215.5,6.7,8.5,38.9,34,92.2,108.7,13.9,43.6,4.5,124.2,32.3,74.5,67,64,-7.1,-2.593,8.015,20,0,115.3,110.1,135.5,100.7,8,6.6,60,0,100,31.04,48,56,42,59.05,70.07,55.46,54.01,59.52,89.73,181.3
434,44,52,52,45.39,45.3,75.83,75.9,82.83,83.5,80.34,65.04,51.57,52.17,78.03,27.69,170.7,-120.3,59.53,55.62,5.444,1.536,58.01,3.608,0.9745,267.5,216.2,6.4,8.5,38.9,34,92,108.2,14.1,43.2,4.1,124,32,74,68,65,-7.052,-2.57,7.914,20,0,115.1,110.1,136.5,101.2,7.6,6.7,60,0,100,30.91,48,56,46,59.13,70.07,55.34,53.85,60.72,87.59,180.4
436,44,51.92,51.9,45.31,45.4,75.83,75.7,82.87,83.8,80.34,65.04,51.53,52.05,78.85,28.28,171.4,-120.9,59.61,56.06,4.712,1.167,58.06,3.61,0.9741,268.8,216.5,6.4,8.2,38.9,34,92,108.2,13.8,43.4,4.3,124,32,74.2,67,64,-9.581,-3.456,8.015,20,0,114.9,110.1,135,100.7,8.1,6.8,60,0,100,30.77,48,56,42,59.21,70.24,55.22,53.77,61.55,77.94,180.9
438,44,51.88,51.9,45.23,45.3,75.83,75.7,82.79,83.7,80.34,65.04,51.44,52.05,77.97,27.38,171.5,-120.9,59.64,55.75,5.42,1.529,58.28,3.598,0.9771,268.9,215.3,6.2,8.5,39.1,34.2,92.2,108.7,14.2,43.2,4.3,123.7,31.8,73.5,68,65,-6.176,-2.253,7.914,20,0,115.1,110.1,135,99.9,7.8,6.6,60,0,100,30.64,48,56,42,59.25,70.24,55.22,53.77,59.81,89.67,181.5
440,44,51.84,51.9,45.19,45.3,75.83,75.6,82.79,83.5,80.34,65.04,51.4,52.01,77.82,27.32,171.2,-120.7,59.47,55.59,5.405,1.525,58.27,3.589,0.9797,268.4,214.7,6,8.5,38.9,34,92,108.2,14.2,43.2,4.1,123.7,31.7,74.2,67,64,-6.26,-2.288,8.015,20,0,115.1,109.8,137,102.2,7.8,6.8,60,0,100,30.5,48,56,42,59.29,70.15,55.13,53.72,60.37,92.01,181.3
442,44,51.71,51.9,45.15,45.1,75.83,75.9,82.91,83.8,80.39,64.83,51.28,51.88,79.05,28.19,173.6,-122.8,58.84,54.96,5.414,1.527,58.17,3.557,0.9886,267.9,215.1,6,7.9,38.9,34,92,108.2,14.4,43.2,4.3,123.7,31.7,73.7,67,65,-12.87,-4.631,7.914,20,0,115.1,110.1,135.5,100.7,7.9,7,60,0,100,30.37,48,56,46,59.37,70.19,55.01,53.6,62.51,92.17,183.1
444,44,51.59,51.7,45.07,44.9,75.87,75.7,82.91,83.7,80.34,64.67,51.16,51.8,78.42,28.58,174.6,-124.8,58.3,54.43,5.765,1.889,58.26,3.519,0.9993,267.3,214.5,6.2,8.4,38.9,34,92.2,108.7,13.8,43,3.9,123.7,31.8,74.5,67,64,-12.45,-4.517,8.015,20,0,115.1,110.1,136,101,8.1,6.6,65,0,100,30.23,48,56,42,59.46,70.11,55.95,53.93,64.36,68.36,184
446,44,51.75,52,45.15,45.1,75.91,75.7,82.91,83.8,80.43,64.79,51.24,52.01,78.3,27.79,174.9,-124.4,59.38,54.74,6.902,2.267,58.18,3.589,0.9798,268.5,215.7,6,8.4,39.1,34.2,92.2,108.7,14.1,43.2,4.1,123.5,31.7,74,67,64,-8.366,-3.039,8.015,20,0,115.1,109.8,136,100.7,8.1,6.9,60,0,100,30.1,48,56,42,59.5,70.19,56.32,54.22,62.33,78.66,184.5
448,45,51.92,51.9,45.27,45.6,76.2,77.8,83.12,82,80.51,64.71,51.32,52.01,77.69,29.27,177.4,-129,59.66,54.29,6.157,0.7939,41.16,5.096,0.69,269.5,215.4,4.2,4.9,41.6,36.7,86.9,98.8,8.5,43.9,2.3,124,37.1,61.9,47,45,-22.23,-8.138,10.19,20,0,114.9,109.6,136.5,98.1,4.1,6.1,15,0,100,10,48,56,42,59.54,70.03,55.79,54.3,66.95,99.06,187
450,45,50.36,50,46.74,46.6,77.47,77.3,81.64,81.8,79.53,58.16,50.17,50.45,46.74,23.69,239.3,-216.2,32.53,30.84,2.488,0.7961,42.18,2.712,1.297,268.7,215.8,5.8,4.8,40.8,35.9,86.6,98.3,8.3,45.8,5,133.5,46.9,62.7,48,46,-7.771,-4.729,10.06,20,0,114.9,109.8,135,97.8,4.5,3.4,10,0,100,10,48,56,42,59.58,70.11,51,51.06,53.96,59.7,234.1
452,45,49.09,48.7,45.64,45.4,77.18,77,81.23,81.2,79.16,56.85,48.95,49.18,45.26,23.17,249.2,-227.1,31.05,29.73,2.119,0.7959,41.87,2.608,1.348,268.1,215.8,5,4.5,40.4,35.4,85.7,96.8,7.9,44.9,4.6,136.8,51.1,62.4,48,46,-8.071,-5.072,10.06,20,0,115.3,109.8,136,99.6,4.4,3.4,20,0,100,10,48,56,42,59.66,69.95,49.52,49.59,54.05,50.86,236.1
454,45,48.03,47.7,44.82,44.8,76.57,76.2,80.5,80.2,78.58,55.95,47.96,48.2,44.01,21.4,253.6,-231,28.82,28.23,2.117,1.531,39.53,2.563,1.372,268.8,215.6,3.6,4.7,41,36.1,84.6,95.3,7,44.6,3.6,137.8,53.2,59,46,44,-13.88,-8.973,10.32,20,0,115.6,109.8,133.5,96.4,4.2,3.1,20,0,100,10,48,56,35,59.7,69.66,48.5,48.52,51.56,50.82,238.9
