Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
344,45,51.26,51.4,45.15,45.1,85.33,85.1,91.26,91,89.23,63.77,50.46,51.39,66.27,22.71,284.3,-240.7,54.64,47.47,8.324,1.156,57.87,3.32,1.059,268,214.4,5,1.3,40.1,35.1,92.5,109.2,2.9,43.4,3.4,124,31.7,74.2,67,64,16.98,7.287,8.015,20,0,115.1,110.7,139,103.2,6.3,6.3,70,0,100,20,49,56,25,56.14,78.1,57.06,54.34,24.82,73.44,223.2
346,45,51.34,51.4,45.27,45.1,85.33,85.3,91.26,91.2,89.23,63.85,50.62,51.56,66.68,22.85,285.2,-241.3,54.6,48.12,8.374,1.899,58.1,3.304,1.064,269.6,215.7,5.2,1.5,40.1,35.1,92.7,109.7,3.3,43.4,3.4,124.2,31.5,73.9,67,64,15.61,6.658,8.015,20,0,115.3,110.7,138,102.1,5.9,6.1,70,0,100,20,49,56,25,56.14,78.14,57.35,54.46,24.93,69.69,224.1
348,45,51.51,51.7,45.39,45.3,85.41,85.3,91.35,91.4,89.27,63.93,50.79,51.72,66.14,23.12,282.4,-239.4,54.79,48.34,8.348,1.894,58.01,3.321,1.059,267.4,215,5.1,1.1,40.3,35.3,92.5,109.2,3.1,43.8,3.5,124.2,31.5,74.6,67,64,18.12,7.794,8.015,20,0,115.3,110.9,139.4,101.1,6.1,6.3,70,0,100,20,49,56,25,56.18,78.18,57.84,54.87,25.22,67.56,221.7
350,45,51.67,51.7,45.56,45.4,85.41,85.4,91.43,91.4,89.39,64.05,50.95,51.88,66.98,22.64,282.1,-237.7,54.93,48.46,8.369,1.898,58.16,3.321,1.059,267.2,215.6,5.3,1.3,40.1,35.1,92.7,109.7,3.3,43.9,3.8,124.5,31.5,74.6,67,64,15.8,6.711,8.015,20,0,115.3,110.9,139.9,103.3,6.1,6.3,70,0,100,20,49,56,28,56.18,78.1,57.88,54.95,24.79,68.68,221.3
352,45,51.71,51.9,45.64,45.6,85.49,85.3,91.47,91.6,89.39,64.09,50.99,51.92,66.64,23.14,282.1,-238.6,54.65,48.17,8.383,1.901,58.2,3.302,1.065,267.6,215.9,5.5,1.1,40.1,35.1,92.7,109.7,2.9,43.8,3.8,124.2,32,75.1,67,64,16.05,6.848,8.015,20,0,115.6,110.7,138,102.2,6.3,6.3,65,0,100,20,49,56,25,56.18,78.06,57.75,54.95,25.38,71.8,221.9
354,45,51.75,51.9,45.64,45.6,85.62,85.4,91.55,91.6,89.43,64.18,51.03,51.92,66.35,23.65,282.4,-239.7,54.75,48.3,7.975,1.525,58.54,3.289,1.069,268.3,214.9,5.2,1.1,40.4,35.4,92.7,109.7,2.9,43.9,3.5,124.5,31.8,74.3,68,65,17.76,7.613,7.914,20,0,115.1,110.7,138.5,102.2,6,6.3,65,0,100,20,49,56,28,56.22,78.14,57.71,54.95,25.9,69.32,222.4
356,45,51.67,51.7,45.56,45.6,85.57,85.4,91.55,91.4,89.43,64.09,50.99,51.84,66.76,23.63,283.1,-240,54.88,48.78,7.626,1.529,58.2,3.315,1.061,268.1,215.4,5.1,1.3,40.3,35.3,92.7,109.7,2.8,43.8,3.5,124.5,31.8,74.4,67,64,16.41,6.993,8.015,20,0,115.6,110.7,138,101.9,6.1,6.3,65,0,100,20,49,56,28,56.22,77.89,57.51,54.83,26.17,68.31,221.9
358,45,51.63,51.7,45.56,45.8,85.7,86.8,91.47,90.8,89.43,64.05,50.95,51.76,64.79,22.83,285,-243,54.39,48.31,7.243,1.158,46.39,4.122,0.8529,269.4,214.9,5.6,0.9,40.3,35.3,91.7,107.7,1.9,44.3,4.2,124.5,32.8,72.6,52,50,9.821,4.311,9.553,20,0,115.3,110.9,137,100.6,4,5.8,25,0,100,5,49,56,38,56.26,77.97,56.69,54.75,25.24,89.5,223.8
360,45,50.65,50.4,46.7,46.6,85.9,85.8,89.95,89.8,88.17,59.75,50.38,50.78,45.55,20.1,319.4,-294,35.37,32.95,3.58,1.16,46.77,2.659,1.322,269.8,215.2,5.8,1.2,40.8,35.8,91,106.2,2.9,45.6,4.8,133.8,42.5,69.9,53,51,10.99,6.864,9.433,20,0,115.6,110.7,137,100.8,4,3.8,20,0,100,5,49,56,21,56.26,78.51,51.49,51.51,21.69,85.93,242
362,45,49.67,49.5,45.8,45.4,85.94,85.8,89.91,89.6,88.17,58.85,49.52,49.75,44.43,19.55,328.1,-303.2,34.54,33.23,2.106,0.7915,46.94,2.587,1.359,268.6,214.6,4.8,0.9,40.8,35.8,90.5,105.2,2.2,44.9,4.1,135.9,46,69.9,53,51,12.18,7.797,9.433,20,0,116,110.9,136.5,99.4,4,4.1,30,0,100,5,49,56,21,56.26,79.08,50.1,50.16,20.56,50.55,241.4
364,45,48.68,48.5,44.9,44.8,85.86,85.6,89.79,89.4,88.21,58.16,48.62,48.85,43.84,17.67,335.3,-309.1,34.05,33.46,2.122,1.534,45.18,2.649,1.327,267.8,216.1,3.8,1.1,41.2,36.1,90.5,105.2,1.4,44.3,3.3,136.5,45.7,68.6,52,50,10.75,6.975,9.553,20,0,116.4,111.3,138,100.9,3.8,3.7,30,0,100,5,49,56,21,56.3,79.28,49.24,49.22,18.45,50.92,241.1
366,45,48.44,48.7,44.98,45.1,85.21,84.8,88.85,88.2,87.51,57.87,48.41,48.69,40.88,15.01,332.7,-306.8,30.94,30.72,2.478,2.26,43.64,2.492,1.411,269.4,214.9,4.3,0.9,40.8,35.8,89.1,102.8,1.3,44.6,4,138.1,49,67,50,48,8.668,6.031,9.8,20,0,116.7,111.3,137.5,100.3,3.4,3.6,30,0,100,5,49,56,15,56.3,79.69,49.03,48.97,15.4,59.47,244.5
368,45,48.56,48.7,45.07,44.9,85.21,84.9,88.89,88.5,87.51,57.91,48.54,48.77,41.47,15.52,333.2,-307.3,31.26,31.05,2.108,1.89,44.6,2.465,1.426,270.2,214.7,4.5,0.6,40.6,35.6,89.1,102.8,2.2,44.6,3.8,138.7,50,68.1,51,49,8.721,5.982,9.675,20,0,117.1,111.6,138.5,101.9,3.6,3.6,30,0,100,5,49,56,18,56.34,80.51,49.16,49.1,15.41,50.58,245
370,45,48.48,48.5,44.98,44.9,85.16,85.1,88.85,88.7,87.47,57.87,48.45,48.69,41.46,15.52,333.2,-307.2,31.37,31.15,2.116,1.897,44.56,2.475,1.421,270.1,215.4,4.1,0.7,40.8,35.8,89.4,103.2,2.1,44.4,3.8,138.7,49.3,67.4,51,49,9.079,6.228,9.675,20,0,117.4,112,137,101.8,3.8,3.6,30,0,100,5,49,56,18,56.38,80.43,49.07,48.97,15.49,50.77,244.9
372,45,48.44,48.5,44.9,44.9,85.12,84.9,88.81,88.5,87.47,57.79,48.41,48.65,41.44,15.05,333.9,-307.5,31.72,31.5,2.114,1.896,44.47,2.508,1.402,270,215.3,4.3,1.1,40.6,35.6,89.6,103.7,2.3,44.4,3.6,138.7,48.8,67.9,51,49,10.29,7.063,9.675,20,0,117.8,112.4,135,99.3,3.7,3.4,30,0,100,5,49,56,18,56.43,80.23,48.99,48.93,15.17,50.75,244.5
374,45,48.4,48.5,44.82,44.9,85.12,84.9,88.77,88.5,87.47,57.79,48.33,48.57,40.87,14.55,333.1,-306.8,32.05,31.46,2.112,1.527,44.48,2.533,1.388,269.3,215,4.2,0.9,40.6,35.6,89.4,103.2,1.7,44.4,3.8,138.4,49.3,68.1,51,49,13.45,9.362,9.675,20,0,118.1,112.4,135.5,99.1,3.6,3.6,30,0,100,5,49,56,18,56.43,80.27,48.91,48.85,14.65,50.68,243.9
376,45,48.32,48.3,44.82,44.9,85.21,85.1,88.85,88.5,87.55,57.75,48.29,48.57,41.07,14.62,336,-309.6,31.34,31.12,2.48,2.263,44.56,2.472,1.422,270.6,215.2,4.2,0.9,40.6,35.6,89.4,103.2,2.2,44.4,3.8,138.7,49,68.1,51,49,10.36,7.173,9.675,20,0,118.3,112.7,137,100.3,3.6,3.5,30,0,100,5,49,56,18,56.43,80.59,48.87,48.81,14.52,59.53,245.5
378,45,48.27,48.3,44.78,44.8,85.25,85.1,88.85,88.7,87.59,57.79,48.25,48.53,40.52,14.13,335.4,-309,30.95,30.74,2.45,2.234,44.57,2.442,1.44,270,212.5,4.2,0.9,40.6,35.6,89.6,103.7,1.9,44.4,3.8,138.4,49.1,67.9,51,49,10.92,7.667,9.675,20,0,118.5,112.9,136,99.6,3.6,3.5,30,0,100,5,49,56,18,56.47,80.51,48.87,48.85,14.1,58.81,245.3
380,45,48.27,48.5,44.82,44.9,85.12,84.8,88.64,88.2,87.39,57.71,48.25,48.49,39.45,14.07,332.7,-307.3,30.84,30.62,2.104,1.886,43.53,2.491,1.412,269,214.3,3.9,1.2,41,36.1,89.4,103.2,1.6,44.4,3.2,138.7,49.6,66.7,50,48,13.27,9.565,9.8,20,0,118.5,113.1,137,99.9,3.5,3.6,30,0,100,5,49,56,15,56.51,80.27,48.79,48.81,14.22,50.49,244.2
382,45,48.52,48.7,45.15,45.1,85.12,84.8,88.64,88.2,87.39,57.83,48.54,48.73,39.42,14.06,331,-305.7,30.07,30.22,1.736,1.885,43.34,2.439,1.441,268.8,214,4.5,1.2,40.8,35.9,89.4,103.2,1.2,44.8,4,139.7,50.5,66.9,50,48,10.48,7.566,9.8,20,0,119,113.1,138,100.9,3.4,3.4,30,0,100,5,49,56,15,56.51,80.84,49.12,49.02,13.87,41.66,244.3
384,45,48.77,49,45.27,45.3,85.21,84.9,88.73,88.5,87.47,57.99,48.74,48.94,39.58,14.12,331.5,-306.1,31.23,31.01,1.74,1.522,43.82,2.506,1.403,269.9,214.5,4.7,0.9,40.6,35.6,89.4,103.2,1.6,44.9,4.3,140,50.6,67.6,50,48,14.45,10.39,9.8,20,0,119,113.6,136.5,98.3,3.7,3.6,30,0,100,5,49,56,18,56.55,80.88,49.36,49.26,13.93,41.76,244.7
386,45,48.89,49,45.39,45.4,85.16,85.1,88.73,88.7,87.47,58.07,48.82,49.02,40.14,14.16,331.4,-305.4,31.61,31.02,1.762,1.171,44.4,2.503,1.405,270.6,217.1,4.5,0.9,40.8,35.9,89.6,103.7,2.3,45.1,4.1,140,50.1,67.6,51,49,14.42,10.22,9.675,20,0,119,113.8,137,99.9,3.6,3.7,30,0,100,5,49,56,18,56.59,80.72,49.44,49.38,14.08,42.28,245.2
388,44,48.77,48.8,45.27,45.1,85.25,84,88.93,88.2,87.63,58.03,48.74,48.94,41.22,14.51,331.3,-304.6,31.07,30.85,1.731,1.514,46.38,2.355,1.493,268.6,213.3,4.5,0.1,40.8,35.6,88.6,101.8,1.2,44.8,4.2,139.4,50.5,65.5,52,50,10.66,7.357,9.553,20,0,119.5,114,138,101.4,4.4,3.7,0,0,100,21.38,49,56,17,56.59,80.51,49.28,49.3,14.56,41.54,243.6
390,44,51.06,51.6,45.64,45.3,81.85,81.7,87.29,87.5,85.75,64.05,51.12,51.27,61.09,17.31,243.5,-199.7,48.6,49.11,1.379,1.896,56.08,3.047,1.154,269.3,215.2,4.5,1.6,40.6,35.6,89.1,102.8,3.1,43.9,3.3,130.1,41.3,67.2,64,61,12.15,5.657,8.323,20,0,119.5,114,137,100.6,6,6.5,0,0,100,29.66,49,56,17,56.63,78.83,51.45,51.35,18.71,33.11,215
392,44,52.08,53,45.72,45.9,80.91,80,87.17,86.5,86.12,67.86,52.26,52.5,70.22,11.78,204.7,-146.3,57.09,58.71,2.115,3.734,56.96,3.524,0.9978,269.1,215.4,5.9,1.8,40,35,88.3,101.3,3.3,44.3,4.2,121.5,33.1,66.7,67,64,10.8,4.375,8.015,20,0,119.2,114,136,100.1,6.5,7.1,0,0,100,37.93,49,56,17,56.63,79.24,52.64,52.54,12.51,50.76,191.9
394,44,55.11,56.8,46.79,47,76.2,74.1,84.55,82.7,82.64,72.45,55.17,55.73,93,21.28,113.5,-41.78,75.08,75.6,5.079,5.598,63.87,4.133,0.8507,267.3,216.4,7,2.8,40,35,85.5,96.3,3.7,44.1,4.1,115.3,29.9,61.7,75,72,0.8467,0.2589,7.233,20,0,118.3,113.8,136,100.1,8.6,9.8,60,30,100,70,53,56,35,56.59,69.99,60.13,56.92,38.11,37.95,89.26
396,44,56.79,57.2,46.91,46.8,74.52,74.6,83.93,84,81.66,72.81,56.15,56.92,105.2,25.47,98.77,-19.04,88.63,82.9,6.887,1.161,69.2,4.503,0.7808,268.1,215.2,7.7,2.6,39.1,34.2,86.6,98.3,5.3,43.4,4.3,110.3,23.5,65.3,81,78,10.96,2.962,6.677,20,0,117.6,113.3,136,101.5,9.4,10.4,75,30,100,70,53,56,37,56.51,70.69,62.63,59.66,43.11,55.73,43.07
398,44,56.95,57.1,46.54,46.3,75.17,75.2,85.12,85.4,82.76,73.59,56.23,57.08,110.7,26.28,102,-17.6,93.98,87.48,7.669,1.168,73.46,4.498,0.7817,267.1,216.6,7.4,2.9,38.6,33.8,88.3,101.3,5.6,43,4.1,109.6,21.1,66.6,86,82,14.58,3.744,6.317,20,0,116.9,113.3,136,101.5,10,10.8,75,30,100,70,53,56,40,56.51,70.97,62.95,60.03,43.61,62.93,38.14
400,44,56.91,57.1,46.09,45.9,75.71,75.9,85.9,86,83.46,74.04,56.11,57.04,113.2,27.14,104.6,-18.48,97.29,90.08,8.375,1.164,76.12,4.494,0.7823,266.6,215.7,7.4,3.3,38.5,33.7,88.9,102.3,5.7,42.5,4,109.8,20.9,69.3,90,86,20.09,5.046,5.964,20,0,116.2,112.7,135,100.7,10.3,11.2,80,30,100,70,53,56,47,56.43,70.81,63,59.99,45.28,66.85,36.93
402,44,56.79,56.9,45.76,45.6,75.87,75.9,86.31,86.3,83.7,74.25,55.99,56.88,116.2,29.02,105.3,-18.06,99.43,92.2,8.031,0.7981,77.86,4.49,0.783,267.2,216.4,7.3,3.1,38.3,33.5,89.1,103.2,5.4,42.2,3.9,110.3,21.2,69.7,92,88,18.81,4.604,5.791,20,0,115.3,112.4,136.5,102.5,10.3,11.3,80,30,100,70,53,56,47,56.38,70.48,62.75,59.87,49.41,66.84,33.16
404,44,56.55,56.6,45.52,45.4,75.87,75.9,86.39,86.1,83.78,74.21,55.78,56.67,116.4,28.84,106,-18.4,98.83,92.01,7.983,1.16,78.12,4.448,0.7904,265.5,215.1,7.2,3,38.2,33.4,89.1,102.8,5.6,42,3.8,110.5,21.2,69.4,92,88,16.33,3.99,5.791,20,0,115.1,112,136.5,102.3,10.2,11.2,80,30,100,70,53,56,47,56.34,70.32,62.46,59.62,49.53,67.39,34.98
406,44,56.38,56.6,45.35,45.3,75.83,75.7,86.39,86.3,83.78,74.17,55.66,56.55,117.8,29.06,107.2,-18.54,99.23,92.74,8.014,1.533,78.46,4.447,0.7907,267.6,215.9,7.1,2.8,38,33.2,89.1,102.8,5.9,41.7,3.5,110.5,20.9,69.6,93,89,13.3,3.213,5.704,20,0,114.7,111.6,136.5,102.8,10.4,11.5,80,30,100,70,53,56,43,56.22,70.24,62.3,59.5,49.77,68.64,36.16
408,44,56.3,56.5,45.27,45.3,75.83,75.9,86.39,86.1,83.83,74.17,55.62,56.51,117.3,28.49,107.3,-18.47,99.14,93.03,8.007,1.9,78.44,4.444,0.7912,266.5,215.7,7.4,3.3,37.7,33,89.4,103.2,5.9,41.7,4,110.3,20.9,69.8,93,89,14.62,3.546,5.704,20,0,114.2,111.1,135.5,102,10.2,11.4,80,30,100,70,53,56,47,56.18,70.36,62.18,59.42,48.23,69.6,35.37
410,44,56.26,56.3,45.15,45.1,75.83,75.6,86.39,86.1,83.74,74.08,55.54,56.39,117.4,29.43,107.4,-19.4,100.2,93.67,7.661,1.167,78.57,4.482,0.7844,266.8,216.4,7.1,3,37.7,33,89.1,102.8,5.9,41.4,3.4,110.3,21,70,93,89,18.01,4.362,5.704,20,0,113.8,110.9,137,103.5,10.4,11.2,80,30,100,70,53,56,43,56.1,70.19,62.26,59.29,50.1,62,34.01
412,44,56.3,56.5,45.27,45.3,75.83,75.7,86.39,86.1,83.78,74.13,55.58,56.51,116.9,28.86,106.9,-18.86,99.26,92.78,8.386,1.902,78.63,4.439,0.7921,265.7,216,7.4,3,37.6,33,89.1,102.8,5.8,41.7,3.8,110.3,21,69.6,93,89,16.56,4.028,5.704,20,0,113.6,110.5,136.5,102.8,10.4,11.4,80,30,100,70,53,56,43,56.06,70.36,62.67,59.62,48.42,66.04,35.15
414,44,56.34,56.6,45.27,45.1,75.87,75.9,86.43,86.1,83.78,74.17,55.58,56.55,117.4,29.42,106.9,-18.94,99.34,92.51,8.729,1.896,78.8,4.432,0.7933,266.7,215.4,7.1,3.1,38,33.2,89.4,103.2,5.9,41.7,4,110.3,20.9,70.2,93,89,15.43,3.74,5.704,20,0,113.3,110.7,136.5,102.8,10.6,11.5,80,30,100,70,53,56,47,56.02,70.32,62.55,59.62,49.37,71.62,35.86
416,44,56.34,56.5,45.23,45.3,75.87,75.9,86.43,86.3,83.87,74.17,55.62,56.51,117.9,28.64,108.3,-19.02,99.94,93.46,8.012,1.533,78.89,4.454,0.7894,267.8,215.9,7.4,2.8,37.7,33,89.1,102.8,5.7,41.5,3.5,110.5,20.9,69.9,93,89,15.83,3.821,5.704,20,0,113.1,110.3,137,103.5,10.6,11.4,80,30,100,70,53,56,47,55.93,70.36,62.34,59.5,47.64,67.64,36.61
418,44,56.26,56.5,45.15,45.1,75.87,76.7,86.39,86.5,83.74,74.04,55.5,56.43,114.6,28.85,105.7,-19.91,100.4,93.56,8.422,1.54,75.01,4.708,0.7468,261.5,217,6.6,3.1,38.5,33.7,89.6,103.7,6.1,41.7,3.2,110.1,20.5,69.9,87,83,25.11,6.231,6.228,20,0,112.9,110.1,130.5,96.3,9.7,11.4,80,0,100,25,48,56,59,55.93,70.36,62.42,59.5,48,69.11,30.01
420,44,53.56,53.3,46.95,47,77.1,76,83.69,82,80.84,64.75,52.75,53.64,73.37,31.76,179.1,-137.5,59.35,52.14,8.002,0.7953,50.7,4.116,0.8543,267.2,215.6,7.5,1.8,39.5,34.6,83.8,93.3,2.1,44.8,5.4,115.6,31.8,57.7,58,56,1.395,0.5408,8.86,20,0,112.7,109.8,135,99.4,6,6.3,60,0,100,25,48,56,46,55.85,64.95,59.23,56.75,83.74,77.61,189.4
422,44,52.2,51.9,45.97,45.8,76.07,75.9,82.26,81.8,79.73,62.91,51.4,52.33,69.09,28.22,188.1,-147.2,55.74,48.57,8.325,1.157,50.84,3.854,0.9122,268.3,214.4,6.1,1.7,39.5,34.6,83.5,92.8,3.3,43.8,4.3,115.3,32.1,58.8,58,56,3.898,1.605,8.86,20,0,112.7,109.8,136,100.5,5.9,6.3,80,0,100,25,48,56,46,55.85,67.04,58.25,55.36,60.53,69.28,199
424,44,51.3,51.1,45.11,44.9,75.95,76,82.05,81.8,79.77,62.46,50.5,51.43,67.92,25.38,192.8,-150.3,55.62,48.42,8.361,1.161,50.77,3.851,0.9129,267.3,215.4,5.3,1.7,39.4,34.6,82.9,91.8,2.2,43.2,3.7,114.9,32,58.2,58,56,7.512,3.146,8.86,20,0,112.4,109.6,134.5,99.4,5.9,6.3,85,0,100,25,48,56,46,55.81,67.82,57.67,54.67,50.73,66.74,200.2
426,44,50.77,50.8,44.57,44.4,75.87,75.7,81.89,81.8,79.69,62.17,49.93,50.98,67.08,24.5,195.3,-152.7,55.63,48.06,9.466,1.897,50.7,3.857,0.9115,267.5,215.4,5,1.1,39.4,34.5,82.9,91.8,2.2,42.9,3.5,114.5,31.6,57.3,58,56,10.46,4.436,8.86,20,0,112.4,109.6,134.5,99.4,6.1,6.4,90,0,100,25,48,56,42,55.81,68.15,57.35,54.26,47.66,73.56,201.7
428,44,50.49,50.4,44.33,44.1,75.83,75.7,81.81,81.8,79.65,62.01,49.64,50.66,67.03,24.19,197.9,-155.1,55.25,47.68,9.096,1.529,50.59,3.839,0.9158,269.2,215.4,5.1,1.1,39.2,34.3,82.9,91.8,2.8,42.7,3.5,114,30.5,57.5,57,55,9.158,3.886,8.971,20,0,112.4,109.6,134.5,99.5,5.9,6.1,90,0,100,25,48,56,42,55.77,68.23,57.1,54.05,46.6,71.63,204.3
430,44,50.28,50.3,44.12,44.1,75.75,75.6,81.72,81.5,79.57,61.84,49.44,50.45,66.6,24.03,197.5,-155,55.27,47.7,9.101,1.53,50.63,3.839,0.9159,267.5,215.5,4.8,1.4,39.1,34.2,82.9,91.8,2.2,42.4,3.2,113.8,30.9,57.3,57,55,10.8,4.613,8.971,20,0,112.4,109.6,135,97.7,5.8,6.5,90,0,100,25,48,56,42,55.81,68.31,57.02,53.89,46.14,69.79,202.9
432,44,50.12,50.3,44.04,43.9,75.71,75.7,81.64,81.7,79.57,61.72,49.27,50.33,66.37,23.2,199.6,-156.4,54.58,47.01,9.476,1.899,50.59,3.794,0.9268,268.4,215.7,4.7,1.5,39.1,34.2,83.2,92.3,2.2,42.4,3.3,113.8,30.6,57.5,58,56,9.144,3.919,8.86,20,0,112.4,109.6,133.5,98.4,6,6.5,90,0,100,25,48,56,42,55.81,68.35,56.89,53.77,44.4,72.67,205.2
434,44,49.99,50.1,43.92,43.8,75.67,75.6,81.6,81.3,79.49,61.68,49.15,50.25,66.46,23.69,199.4,-156.6,54.3,46.77,9.793,2.255,50.57,3.776,0.9312,268.7,214.5,4.7,1.3,39.1,34.2,82.6,91.3,1.9,42.2,3.1,113.8,31,57,57,55,7.838,3.354,8.971,20,0,112.4,109.4,133,97.9,5.7,6.3,90,0,100,25,48,56,42,55.81,68.39,56.73,53.72,45.18,78.17,205.7
436,44,49.95,50,43.84,43.8,75.62,75.6,81.56,81.5,79.49,61.64,49.11,50.21,66.19,23.14,199.1,-156,54.85,47.29,9.826,2.263,50.57,3.814,0.922,267.7,215.3,4.4,0.9,39.1,34.3,82.6,91.3,1.9,42.2,3,113.6,30.7,57,58,56,10.7,4.598,8.86,20,0,112.4,109.4,134.5,99.5,5.9,6.4,90,0,100,25,48,56,42,55.81,68.39,57.3,53.81,44.13,67.42,204.1
438,44,50.28,50.6,44.37,44.6,75.26,75,81.07,80.8,79.03,61.68,49.4,50.57,65.13,22.79,194.5,-152.2,52.6,44.73,10.48,2.609,49.56,3.732,0.9421,268.9,213.6,5.5,1.3,39.1,34.2,82.1,90.4,2.4,42.7,3.8,114.5,32.1,56.4,57,55,5.505,2.404,8.971,20,0,112.4,109.4,134,99,5.6,6,85,0,100,25,48,56,39,55.85,68.27,57.67,54.17,44.04,71.89,207.1
440,44,50.53,50.6,44.45,44.4,75.42,75.4,81.23,81.3,79.16,61.76,49.64,50.74,64.71,23.1,193.7,-152.1,54.25,46.35,9.783,1.887,49.85,3.826,0.919,267.2,214.3,5.2,1.3,39.2,34.3,82.6,91.3,2.6,42.7,3.5,114,31.4,57,57,55,13.09,5.753,8.971,20,0,112.4,109.6,134.5,99.2,5.9,6.2,90,0,100,25,48,56,42,55.85,68.43,57.71,54.34,44.05,69.57,203.2
442,44,50.57,50.6,44.45,44.4,75.5,75.4,81.35,81.2,79.28,61.88,49.64,50.74,65.47,23.2,194.6,-152.3,55.03,46.7,9.857,1.533,49.88,3.879,0.9064,268.4,216,5.2,1.1,39.2,34.3,82.3,90.8,2.2,42.7,3.5,114.2,31.7,57.1,57,55,13.18,5.725,8.971,20,0,112.2,109.4,134,99.5,5.8,6.4,90,0,100,25,48,56,42,55.89,68.35,57.59,54.3,44.7,71.83,204
444,44,50.57,50.6,44.53,44.4,75.54,75.6,81.35,81.2,79.28,61.84,49.64,50.74,64.64,23.07,194,-152.4,54.38,46.05,9.874,1.536,49.89,3.833,0.9174,266.9,216.3,5.2,1.4,39.2,34.3,82.6,91.3,2.4,42.7,3.5,114.2,31.6,57.1,57,55,13.81,6.077,8.971,20,0,112.2,109.4,135,99.7,5.6,6.2,90,0,100,25,48,56,42,55.89,68.35,57.39,54.17,44.45,73.79,203.6
446,44,50.53,50.6,44.45,44.4,75.5,75.4,81.31,81.2,79.28,61.88,49.64,50.74,65.28,22.84,195.4,-153,54.33,46.42,9.797,1.89,49.76,3.839,0.9159,269.5,214.6,5.2,1.1,39.2,34.3,82.3,90.8,2.4,42.7,3.5,114.5,32.2,57,57,55,11.26,4.906,8.971,20,0,112.4,109.6,134.5,99.4,5.8,6.2,90,0,100,25,48,56,42,55.89,68.35,57.14,54.05,44,76.13,205.5
448,45,50.44,50.4,44.45,44.9,75.58,77,81.23,80.5,79.2,61.8,49.6,50.61,63.2,22.76,194.7,-154.2,53.57,46.03,9.061,1.523,37.59,5.011,0.7016,268.5,214.5,4.3,0.8,40.6,35.6,81.5,89.4,1.3,43.2,2.6,114.2,33,53.5,44,42,3.709,1.669,10.6,20,0,112.4,109.4,133.5,96.6,3.5,5.5,20,0,100,10,48,56,42,55.89,68.31,57.06,54.01,43.98,71.35,205
450,45,49.22,48.8,45.52,45.3,76.2,76.2,80,79.7,78.13,56.89,48.9,49.3,42.63,20.94,238,-216.3,33.29,30.49,3.594,0.7966,40.1,2.918,1.205,268.8,215.9,5.5,0.7,39.8,34.8,80.4,87.4,1.6,44.4,4.6,125,44.3,52.6,46,44,7.277,4.855,10.32,20,0,112.2,109.6,132.5,96.6,3.5,3.5,20,0,100,10,48,56,35,55.89,68.31,50.14,50.24,40.47,86.27,234.3
452,45,47.86,47.8,44.74,44.9,75.79,75.4,79.02,78.1,77.72,55.7,47.8,48.08,36.29,14.56,247.3,-225.5,27.94,27.36,2.472,1.889,35.44,2.772,1.268,269.5,214.5,4.8,0.8,40.3,35.3,78.9,84.9,0,44.3,3.9,129,50.4,49.1,40,39,6.055,4.745,11.04,20,0,112.7,109.6,132.5,96.1,2.9,2.7,20,0,100,10,48,56,25,55.93,68.88,48.46,48.48,26.98,59.33,239.6
454,45,48.15,48.2,45.19,45.4,74.89,74.9,77.92,77.8,76.78,55.58,48.17,48.36,33.98,12.71,238,-216.7,26.49,26.63,1.741,1.889,36.16,2.576,1.365,269.3,214.5,4.8,1.1,40.6,35.6,78.9,84.9,1.4,44.8,4.2,134.4,55.5,49,42,40,9.805,8.206,10.89,20,0,113.6,109.8,132,96.9,2.9,3,20,0,100,10,48,56,22,55.98,70.6,48.62,48.65,20.86,41.78,239.2
456,45,48.15,48,45.15,45.3,75.05,74.9,78.08,77.9,76.99,55.62,48.13,48.32,33.86,12.21,239,-217.3,27.14,26.92,1.76,1.539,36.31,2.628,1.338,268.4,216.8,4.5,1,40.8,35.8,78.9,84.9,1.4,44.8,4,135,56.1,49.1,42,40,12.67,10.64,10.89,20,0,113.8,110.3,132,95.4,3,2.7,20,0,100,10,48,56,22,56.02,70.77,48.58,48.65,19.87,42.23,238.1
458,45,48.11,48.2,45.15,45.1,75.13,75,78.2,78.1,77.11,55.62,48.17,48.32,34.54,12.29,241.9,-219.6,26.48,27,1.374,1.889,36.35,2.562,1.373,270.1,214.5,4.3,1.1,40.8,35.9,79.2,85.4,1.7,44.9,4.1,135,55.8,48.5,43,41,8.033,6.615,10.74,20,0,114.7,110.7,132.5,95.4,2.9,3.1,20,0,100,10,48,56,22,56.06,70.89,48.54,48.57,19.88,32.99,239.9
