Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
342,44,51.71,51.9,46.21,46.3,85,84.8,90.69,90.3,88.62,63.85,51.28,51.92,63.75,23.24,277.5,-237,49.07,45.2,5.754,1.885,65.77,2.623,1.34,268.9,214.1,5.5,12.4,40.8,35.9,102.7,130,15.2,44.8,4,144,41.6,93.6,75,72,14.17,6.321,7.233,20,0,120.4,113.3,154.3,116.9,5.6,5.6,55,0,100,20,49,56,24,55.48,76.79,54.93,53.56,26.19,100.9,225.1
344,44,51.84,52,46.33,46.4,85,84.8,90.69,90.1,88.62,63.89,51.44,52.01,63.98,23.33,278.1,-237.4,49.35,45.83,5.052,1.529,65.62,2.644,1.33,269.9,215.3,5.5,12.6,40.8,35.8,102.7,130,15.1,44.8,3.8,143.6,41.2,94.4,75,72,14.18,6.302,7.233,20,0,120.2,113.6,154.3,116.7,5.3,5.7,55,0,100,20,49,56,24,55.48,76.95,55.05,53.64,26.08,86.01,225.4
346,44,51.96,52.2,46.46,46.3,85.04,84.8,90.77,90.3,88.66,63.97,51.53,52.13,63.92,23.6,275.3,-235,49.26,45.38,5.41,1.526,65.64,2.639,1.333,267.7,214.9,5.4,12.1,41,36.1,102.4,129.5,14.9,44.9,4.1,144.3,41.9,93.4,76,73,14.12,6.283,7.139,20,0,120.4,113.8,153.3,116.6,5.8,5.8,55,0,100,20,49,56,24,55.48,76.99,55.22,53.77,26.33,89.49,223.6
348,44,52.04,52.2,46.54,46.6,85.04,84.8,90.69,90.3,88.62,64.01,51.65,52.25,62.69,23.02,273.1,-233.4,49.03,45.53,5.384,1.884,66.05,2.61,1.347,266.3,213.9,5.4,12.6,41,36.1,102.9,130.5,14.9,44.9,4.1,144.3,41.4,93.7,76,73,18.03,8.18,7.139,20,0,120.7,113.8,153.3,116.7,5.5,5.6,55,0,100,20,49,56,24,55.44,76.83,55.54,53.97,25.84,82.12,221.9
350,44,52.12,52.4,46.62,46.6,85.08,84.9,90.73,90.5,88.7,64.09,51.73,52.38,63.33,22.8,275.8,-235.3,49.05,45.55,5.753,2.25,65.87,2.618,1.343,269.1,214,5.8,12.4,41,35.9,102.4,129.5,15.2,45.3,4.3,144.3,41.9,94.6,76,73,15.68,7.044,7.139,20,0,120.9,113.8,153.3,116.6,5.6,5.8,55,0,100,20,49,56,27,55.4,76.99,55.63,54.05,25.34,87.74,224.6
352,44,52.25,52.5,46.7,46.8,85.04,84.8,90.73,90.3,88.62,64.18,51.81,52.42,63.87,23.75,274.4,-234.2,49.77,45.87,5.425,1.53,65.46,2.673,1.315,269.4,215.5,5.8,12.1,41,36.1,102.7,129.5,15.4,45.3,4.3,144.3,41.6,93.4,75,72,15.9,7.08,7.233,20,0,120.9,113.8,152.8,116.1,5.4,5.7,55,0,100,20,49,56,24,55.32,76.66,55.71,54.09,26.7,80.64,224.4
354,44,52.29,52.5,46.74,46.8,85.04,85.1,90.77,90.5,88.66,64.18,51.85,52.5,64.27,23.73,274.6,-234,49.67,45.79,5.782,1.894,65.58,2.663,1.32,269.2,215.1,5.8,12.2,41,36.1,102.7,130,15.1,45.3,4.1,144.7,41.9,93.9,76,73,14.25,6.308,7.139,20,0,120.7,113.8,151.8,114.7,5.6,5.7,55,0,100,20,49,56,27,55.32,76.83,55.63,54.09,26.48,90.54,224.3
356,44,52.29,52.4,46.74,46.8,85,84.9,90.73,90.5,88.62,64.18,51.89,52.5,63.9,23.59,272.5,-232.2,49.84,46.31,5.433,1.9,65.88,2.66,1.322,267.6,215.8,5.8,12.2,41,36.1,102.7,130,15.1,45.3,4.5,144.7,42.3,94.6,76,73,16.44,7.318,7.139,20,0,120.9,113.8,154.3,116.9,5.7,5.6,55,0,100,20,49,56,27,55.28,76.66,55.63,54.09,26.47,85.08,222.2
358,45,52.33,52.4,46.74,46.8,85.08,85.3,90.73,90.5,88.62,64.18,51.89,52.5,62.92,23.56,272.2,-232.9,49.87,45.99,5.396,1.522,65.55,2.675,1.315,267.3,214.4,5.6,12.2,41.2,36.3,102.7,130,15.6,45.3,4,144.7,41.6,94.2,75,72,19.67,8.89,7.233,20,0,120.7,113.8,153.8,116.7,5.2,5.6,30,0,100,18,49,56,20,55.24,76.75,55.09,54.09,26.29,129.5,222.2
360,45,51.59,51.4,46.29,46.1,85.98,85.8,91.51,91.2,89.48,63.27,51.28,51.68,62.13,22.87,294.6,-255.4,47.36,44.58,3.572,0.7916,65.21,2.554,1.377,269.9,214.6,4.7,12.1,41.5,36.6,103.3,131.5,15.4,44.9,3.7,145.4,42.1,94.4,75,72,13.27,6.074,7.233,20,0,120.7,114,153.8,116.2,5.2,5.5,30,0,100,18,49,56,23,55.2,77.44,52.84,52.46,24.67,85.72,229
362,45,51.02,50.9,45.84,45.8,85.94,85.8,91.39,91,89.43,62.91,50.79,51.11,61.11,21.91,297.8,-258.6,46.18,44.14,2.835,0.7902,63.76,2.547,1.381,269.4,214.2,4.8,12.1,41.2,36.1,102.7,130,14.5,44.8,3.6,146.5,43.8,94.1,73,70,11.27,5.246,7.424,20,0,121.2,114.2,154.8,117.2,5.4,5.1,35,0,100,18,49,56,23,55.2,78.02,52.19,51.76,23.04,68.03,229.5
364,45,50.77,50.9,45.76,45.6,85.7,85.4,91.02,90.5,89.07,62.7,50.67,51.02,59.61,21.86,295.4,-257.6,44.85,43.9,3.21,2.259,63.54,2.482,1.417,268.9,214.9,5,12.1,40.8,35.8,102.4,129.5,14.6,44.6,3.8,146.9,44.8,93.6,73,70,11.66,5.565,7.424,20,0,121.2,114.2,152.8,116.1,5,5.1,35,0,100,18,49,56,23,55.2,78.02,51.98,51.6,23,77.04,228.9
366,45,50.73,50.8,45.76,45.8,85.66,85.4,90.98,90.7,89.07,62.66,50.62,50.98,59.67,21.43,296.1,-257.9,44.34,43.39,3.199,2.251,63.2,2.467,1.425,269.1,214.2,5,11.7,40.8,35.8,102.4,129.5,14.5,44.6,3.8,147.2,45,94.1,72,69,9.304,4.434,7.52,20,0,121.2,114,152.3,114.9,5.4,5,35,0,100,18,49,56,23,55.24,78.63,51.94,51.55,21.99,76.78,229.7
368,45,50.69,50.9,45.72,45.8,85.62,85.4,90.9,90.5,89.07,62.66,50.62,50.94,59,20.44,295.1,-256.5,44.57,43.98,2.848,2.263,63.85,2.454,1.433,268.2,215.2,4.8,11.9,40.8,35.9,102.4,129.5,14.5,44.6,3.8,147.2,45,93.4,72,69,13.11,6.318,7.52,20,0,121.5,114.2,154.3,117.6,5.2,5.3,35,0,100,18,49,56,23,55.2,78.59,51.9,51.51,20.97,68.36,228.2
370,45,50.69,50.8,45.72,45.6,85.62,85.3,90.94,90.5,89.03,62.62,50.54,50.9,59.57,21.39,295.6,-257.4,44.93,43.6,3.241,1.912,63.37,2.493,1.41,268.7,217,4.8,11.7,40.8,35.8,102.2,129,14.7,44.4,3.6,147.2,45,93.6,73,70,11.91,5.689,7.424,20,0,121.5,114.5,154.3,117.2,5.1,5.2,35,0,100,18,49,56,20,55.24,78.47,51.82,51.43,22.1,77.8,229
372,45,50.61,50.8,45.64,45.6,85.62,85.4,90.94,90.5,89.07,62.62,50.54,50.86,60.02,21.09,298.3,-259.4,44.27,43.69,2.829,2.248,63.21,2.462,1.428,270.7,213.8,4.6,11.9,40.8,35.9,102.4,129.5,15,44.4,3.4,147.2,45.2,93.6,73,70,7.842,3.716,7.424,20,0,121.7,114.2,152.3,115.9,4.9,5.2,35,0,100,18,49,56,23,55.24,78.59,51.9,51.47,21.68,67.89,231.1
374,45,50.61,50.8,45.68,45.6,85.66,85.3,90.94,90.5,89.07,62.62,50.54,50.86,59.14,20.94,296.2,-258,44.32,43.74,2.856,2.269,63.67,2.448,1.436,268.8,215.8,4.6,11.6,40.8,35.8,102.4,129.5,14.7,44.4,3.8,147.2,44.5,93.7,73,70,11.55,5.554,7.424,20,0,121.7,114.2,152.8,115.9,5.2,5.4,35,0,100,18,49,56,20,55.28,78.59,51.9,51.47,21.57,68.54,229.1
376,45,50.61,50.6,45.64,45.4,85.57,85.3,90.9,90.7,89.07,62.62,50.5,50.9,59.3,20.38,294.7,-255.8,44.41,43.46,3.569,2.621,63.71,2.45,1.435,267.4,214.5,4.8,12.2,40.8,35.8,102.7,130,15,44.4,3.6,147.2,44.5,94.1,73,70,11.36,5.448,7.424,20,0,121.7,114.2,154.3,117.4,5.2,5,40,0,100,18,49,56,20,55.28,78.47,51.9,51.47,21.1,85.67,228
378,45,50.61,50.8,45.6,45.6,85.62,85.4,90.94,90.7,89.07,62.62,50.46,50.82,59.08,20.76,293.6,-255.3,44.76,43.44,3.203,1.889,63.6,2.474,1.421,266.5,214.4,4.8,11.5,40.8,35.9,102.2,129,14.7,44.4,3.6,146.9,44.7,93.9,73,70,13.24,6.371,7.424,20,0,122.2,114.7,153.3,116.9,5.3,5.2,35,0,100,18,49,56,23,55.28,78.51,51.86,51.43,21.45,76.87,227.1
380,45,50.57,50.8,45.56,45.6,85.57,85.6,90.94,90.7,89.07,62.58,50.42,50.82,60.29,21.03,297.9,-258.6,45.13,43.8,3.599,2.273,63.59,2.495,1.409,269.9,216.2,4.6,11.5,41,36.1,102.2,129,14.5,44.4,3.6,147.2,44.7,93.6,73,70,10.27,4.845,7.424,20,0,121.7,114.5,153.3,116.1,5.4,5,35,0,100,18,49,56,23,55.28,78.75,51.86,51.39,21.5,86.38,230.2
382,45,50.61,50.8,45.56,45.6,85.53,85.4,90.85,90.5,88.98,62.58,50.42,50.78,59.83,21.03,296.9,-258.1,45.1,43.42,3.202,1.521,63.37,2.502,1.405,269.9,214.3,4.6,11.9,40.8,35.8,102.4,129.5,15,44.4,3.6,147.2,44.8,93.2,73,70,11.58,5.507,7.424,20,0,122,114.5,153.3,116.6,5.1,5.2,35,0,100,18,49,56,23,55.28,78.38,51.86,51.39,21.84,76.84,230.4
384,45,50.57,50.6,45.56,45.4,85.53,85.3,90.85,90.5,89.03,62.58,50.42,50.78,59.64,20.5,296.4,-257.3,45.13,43.8,3.229,1.904,63.47,2.5,1.407,269,216.2,4.6,11.7,40.8,35.9,102.2,129,14.7,44.3,3.5,147.2,45,93.7,73,70,12.43,5.928,7.424,20,0,122,114.2,153.3,116.4,5.2,5.2,40,0,100,18,49,56,20,55.28,78.55,51.9,51.43,21.14,77.51,229.3
386,45,50.57,50.8,45.6,45.6,85.57,85.4,90.9,90.7,89.07,62.58,50.42,50.82,59.36,20.4,295.5,-256.5,44.77,43.44,3.6,2.274,63.7,2.471,1.423,267.8,216.2,4.6,11.9,40.8,35.8,102.4,129.5,14.9,44.4,3.6,147.2,44.8,93.7,73,70,12.39,5.938,7.424,20,0,122,114.5,152.8,116.1,5.3,5.4,35,0,100,18,49,56,23,55.24,78.63,51.9,51.43,20.93,86.4,228.4
388,44,50.61,50.6,45.6,45.6,85.53,83.8,90.9,90.1,89.07,62.62,50.46,50.82,60.06,20.49,296.2,-256.6,45.1,43.77,3.227,1.903,65.37,2.425,1.45,268.8,216,5.1,11.5,40.3,35.3,101.6,127.6,14.1,44.4,4.4,146.9,45.4,92.6,75,72,12.78,6.053,7.233,20,0,122,114.7,151.8,115.5,6.3,5.2,20,0,100,30.68,49,56,18.41,55.28,78.75,51.9,51.43,20.94,77.46,229.1
390,44,53.11,54.1,46.87,46.6,82.22,82,88.81,88.5,86.94,68.11,53.49,53.73,73.97,20.99,211.4,-158.4,55.83,59.28,2.109,5.556,70.88,2.769,1.27,269.4,214.8,5.8,13.3,40.8,35.8,101.8,128,16.8,44.8,4,142.3,40.8,92.9,79,76,7.118,2.737,6.86,20,0,122,114.5,151.8,115.2,6.5,7.5,15,0,100,34.75,49,56,20.85,55.24,77.97,53.86,53.77,22.15,50.62,193.8
392,44,54.5,55.3,47.77,48,81.36,80.8,88.27,87.7,86.65,70.07,54.72,54.87,77.95,18.3,186.8,-127.2,60.55,62.54,1.384,3.375,69.3,3.072,1.144,270.4,215.9,8.1,13.4,40.1,35.1,101.1,126.6,16.5,45.8,5.5,138.4,37,91.8,79,76,8.132,2.967,6.86,20,0,121.5,114.5,151.8,116.9,6.7,7.2,0,0,100,38.81,49,56,23.29,55.28,77.11,55.05,54.95,20.12,33.2,179.9
394,44,55.85,56.6,48.79,49.1,80.25,79.7,87.33,86.5,85.59,71.1,55.99,56.18,79.63,19.64,162.9,-103,63.49,64.75,1.752,3.007,69.9,3.193,1.101,269.9,215.9,9.1,14.2,40,35,100.7,125.6,17.1,46.6,6.6,137.1,36.1,90.3,79,76,13.17,4.705,6.86,20,0,121.2,114.5,152.3,116.7,6.6,7.3,0,0,100,42.88,49,56,25.73,55.28,75.39,56.36,56.26,23.44,42.06,162.6
396,44,56.46,56.5,48.46,48,79.64,79.5,87.7,87.2,85.5,71.96,56.44,56.59,90.85,24.75,152.6,-86.54,71.29,71.08,1.37,1.153,76.24,3.288,1.069,270.4,213.9,7,14.8,40.8,35.9,102,128.5,18,45.6,4.6,133.8,31.5,92.4,88,84,7.497,2.347,6.14,20,0,120.7,114.2,154.3,117.7,7.5,8.5,0,0,100,46.95,49,56,30.17,55.24,74.21,56.77,56.75,31.32,32.89,144.5
398,44,56.22,56.1,47.6,47.3,79.06,78.3,87.66,86.3,85.46,72.57,56.11,56.31,98.08,25.07,147.1,-74.1,77.02,76.07,1.741,0.7911,77.45,3.496,1.006,273.8,214.6,6.4,15.3,40.8,35.8,101.6,127.6,17.4,44.9,4.3,130.7,29.1,91.8,90,86,3.391,0.9832,5.964,20,0,119.9,113.8,152.3,115.4,8,8.9,45,0,100,56,53,56,57.05,55.2,72.24,56.49,56.51,35.3,41.79,132.2
400,44,56.01,55.6,46.74,46.6,76.4,76,85.41,84.2,82.68,71.87,55.7,55.94,102.7,31.13,123.2,-51.66,83.73,80.92,2.129,-0.6802,76.89,3.829,0.9183,273.7,216.8,6.9,15.7,39.5,34.6,99.7,123.6,17.9,44.1,4.6,127.4,27.7,89,88,84,10.16,2.814,6.14,20,0,119.7,113.6,152.3,117.3,8,9.2,60,0,100,56,53,56,44.35,55.2,67.7,58.29,56.88,59.77,36.25,93.98
402,44,55.85,56.1,47.24,47.2,75.62,75.6,84.02,83.3,81.78,71.38,55.62,56.02,96.2,25.66,119.2,-48.64,77.71,75.65,3.604,1.538,74.77,3.654,0.9621,275.1,216.5,8.7,15.2,38.5,33.7,98.5,121.1,18.2,44.3,5.8,127.4,29,87.8,87,83,9.771,2.889,6.228,20,0,119,112.9,150.9,116.1,7.9,8.9,45,0,100,56,53,56,40.66,55.2,68.56,58.08,57.2,46.09,86.51,100.5
404,44,55.93,56,47.24,47,75.38,75.2,83.69,83,81.45,71.22,55.7,56.02,95.23,25.65,117.3,-47.68,78.33,76.27,2.861,0.7976,74.88,3.678,0.9559,275,216.2,8.8,15.5,38.2,33.4,98.5,121.1,18.5,44.3,6,127.7,28.9,86.9,86,82,15.47,4.622,6.317,20,0,118.3,112.9,152.8,115.9,7.8,8.8,45,0,100,56,53,56,37.96,55.24,68.68,57.92,57,45.8,68.67,96.14
406,44,55.81,56,47.11,46.8,75.3,75.4,83.53,82.7,81.41,71.14,55.58,55.94,94.03,24.18,117.4,-47.55,77.95,75.89,3.214,1.16,74.63,3.672,0.9575,274.3,215.1,8.7,15.8,38.3,33.5,98.5,121.1,18.2,44.1,5.8,127.4,28.6,86.9,87,83,18.08,5.467,6.228,20,0,117.8,112.4,151.4,117.4,7.7,9,60,0,100,56,53,56,41.26,55.2,68.8,57.71,56.88,42.65,77.14,96.98
408,44,55.73,55.8,47.03,46.8,75.22,75.2,83.48,82.8,81.33,71.1,55.46,55.9,94.9,24.75,117.4,-47.28,78.04,75.62,3.953,1.529,75.04,3.657,0.9615,275.4,215.4,8.6,15.9,38.2,33.4,98.7,121.6,18.5,43.9,5.4,127.4,28.3,87.7,86,82,15.78,4.73,6.317,20,0,117.6,112,152.8,118.5,7.6,9,60,0,100,56,53,56,38.56,55.2,68.72,57.92,56.92,43.92,94.83,98.07
410,44,55.77,56,47.11,46.8,75.17,75.2,83.4,82.7,81.25,71.01,55.46,55.9,94.35,24.73,117.3,-47.71,78.23,75.42,3.981,1.17,74.94,3.671,0.9579,275.2,217,8.8,15.3,38.2,33.4,98,120.1,18.5,43.9,5.6,127.4,29.1,86.6,87,83,18.28,5.51,6.228,20,0,116.9,111.3,149.9,116.4,7.5,9,60,0,100,56,53,56,38.87,55.24,68.72,57.88,57.08,44.02,95.55,98.3
412,44,55.69,56,47.03,46.8,75.17,75.2,83.44,83,81.29,71.01,55.42,55.86,94.88,24.74,117.9,-47.74,77.49,75.08,3.944,1.526,74.69,3.648,0.9638,275.4,214.9,8.5,15.5,38.3,33.5,98.5,121.1,18.5,43.9,5.6,126.8,28.6,87.6,86,82,13.57,4.068,6.317,20,0,116.7,111.3,152.3,118.3,7.8,9.2,60,0,100,56,53,56,39.17,55.24,68.72,58.33,57,44.04,71.28,99.99
414,44,55.73,56,47.03,46.8,75.17,75,83.44,82.8,81.29,71.05,55.46,55.9,94.88,24.74,117.4,-47.27,77.76,75.34,3.938,1.524,74.96,3.647,0.964,275.4,214.6,8.6,15.7,38.2,33.4,98.5,121.1,18.2,43.9,5.6,126.8,28.6,87.4,86,82,14.76,4.424,6.317,20,0,116,111.1,151.4,117.1,7.8,9.2,60,0,100,56,53,56,39.47,55.2,68.72,57.88,57.04,43.91,94.52,98.66
416,44,55.73,55.8,46.99,47,75.22,75,83.48,83.2,81.37,71.05,55.42,55.94,94.77,24.24,118.2,-47.69,78.59,75.79,4.699,1.901,74.97,3.686,0.954,275.1,215.9,8.5,15,38.5,33.7,98.2,120.6,18.6,43.9,5.7,126.8,28.6,87.4,87,83,18.08,5.425,6.228,20,0,116,110.7,150.9,116.7,8,9,45,0,100,56,53,56,39.77,55.2,68.72,58.25,57.33,43.03,112.8,98.71
418,44,55.77,56,46.99,47,75.34,76,83.53,83.5,81.37,71.01,55.42,55.86,91.81,24.18,116.1,-48.5,78.36,75.22,3.932,0.7899,72.66,3.792,0.9272,269.1,214.3,7.8,15.2,39.2,34.3,98.7,121.6,18.8,43.9,4.7,126.8,28.1,87.8,82,79,25.38,7.864,6.586,20,0,115.7,110.5,147.4,111.9,7.5,9,40,0,100,30,48,56,46,55.2,68.76,58.53,57.2,42.79,71.07,94.8
420,44,52.94,51.9,45.6,45.1,76.61,76,83.85,82.5,80.96,65.16,52.14,52.58,81,32.35,176.6,-128,65.5,58.35,3.928,-3.229,63.57,3.623,0.9704,268.3,214.1,6.3,13.7,38.6,33.8,96.2,116.6,15.5,43.4,4.8,127.7,31.7,83.3,72,69,9.096,3.194,7.52,20,0,115.6,110.3,150.4,115.7,6.6,7,60,0,100,30,48,56,46,55.16,64.09,55.42,54.05,86.85,68.87,179.7
422,44,51.43,51.2,44.62,44.3,76.03,75.9,82.79,82.3,80.43,64.09,50.83,51.56,75.33,26.34,182.2,-133.2,60.82,55.49,6.491,1.156,63.08,3.39,1.037,267.7,214.3,6,13.7,38.3,33.5,96.2,116.1,16.3,42.5,4.4,128.2,32,82.6,72,69,12.06,4.555,7.52,20,0,115.3,110.1,149.9,115.4,6.3,6.9,70,0,100,30,48,56,46,55.12,66.96,56.12,53.77,53.36,66.25,186.1
424,44,51.02,50.9,44.25,44.1,75.95,75.9,82.79,82.2,80.39,63.85,50.34,51.19,75.92,26.68,183.7,-134.4,61.17,55.03,7.678,1.54,63.47,3.389,1.038,266.5,216.8,5.4,13.8,38.5,33.7,96,116.1,16.3,42.4,4.1,127.9,32,82.4,73,70,11.59,4.342,7.424,20,0,115.3,110.1,150.4,115.6,6.3,7,70,0,100,30,48,56,46,55.07,67.12,56.36,53.89,53.14,74.47,186.7
426,44,50.81,50.8,44,43.9,75.95,75.9,82.79,82.5,80.43,63.72,50.09,51.02,76.61,26.46,187.2,-137,60.59,54.18,8.288,1.88,63.87,3.335,1.054,269,213.5,5.3,14,38.6,33.8,96.5,117.1,16.3,42.2,3.6,127.7,31.5,83.8,73,70,7.538,2.798,7.424,20,0,115.3,110.1,152.3,117.6,6.6,6.9,70,0,100,30,48,56,46,55.07,67.33,56.24,53.77,51.83,80.39,191.1
428,44,50.61,50.6,43.8,43.6,75.99,75.9,82.83,82.5,80.51,63.68,49.93,50.82,76.33,25.91,187.9,-137.4,60.61,54.57,7.927,1.881,63.54,3.354,1.048,268,213.6,5,14.2,38.6,33.8,96.7,117.6,16.6,42,3.5,127.4,30.7,82.8,73,70,8.289,3.089,7.424,20,0,115.1,109.8,150.4,115.1,6.6,7,70,0,100,30,48,56,46,55.12,67.41,56.12,53.64,50.57,76.89,190.1
430,44,50.53,50.4,43.76,43.6,75.91,75.9,82.79,82.3,80.43,63.6,49.81,50.7,76.51,26.27,187.2,-136.9,60.77,54.31,7.996,1.53,62.98,3.393,1.036,267,215.4,4.5,14.2,39.1,34.2,96.5,117.1,16.8,42,2.9,127.4,30.6,82.3,72,69,7.637,2.839,7.52,20,0,115.1,109.8,149.9,114.9,6.6,6.8,70,0,100,30,48,56,46,55.07,67.33,55.99,53.52,51.45,77.56,189.6
432,44,50.53,50.6,43.84,43.8,75.83,75.7,82.54,82.2,80.3,63.6,49.85,50.74,74.96,24.99,186.5,-136.5,59.76,53.69,7.958,1.888,62.17,3.379,1.04,268,214.4,4.4,13.7,39.1,34.5,96.2,116.6,16.5,42.4,3,127.4,31.2,81.6,71,68,8.705,3.303,7.617,20,0,114.7,109.6,151.4,116.4,6.6,6.8,70,0,100,30,48,56,42,55.07,67.57,55.95,53.48,47.99,77.18,190.9
434,44,50.61,50.8,44.04,44.1,75.71,75.7,82.34,81.8,80.18,63.56,50.01,50.86,74.25,24.15,186.1,-136,59.16,53.77,7.657,2.273,61.71,3.37,1.043,268.7,216.2,4.8,13.9,39.1,34.2,96,115.6,16.6,42.2,3.1,127.4,31.7,81.8,71,68,8.664,3.319,7.617,20,0,114.9,109.6,149.9,115.1,6.1,6.9,70,0,100,30,48,56,42,55.07,67.57,55.91,53.56,46.36,78.14,191.1
436,44,50.73,50.9,44.21,44.1,75.62,75.4,82.21,81.7,80.06,63.56,50.09,50.98,73.63,24.09,184.3,-134.8,58.73,52.98,8.017,2.271,61.66,3.349,1.05,268.1,216,5.5,13.8,38.6,33.8,95.5,115.2,16.3,42.4,3.8,127.4,31.7,81.2,70,67,9.257,3.576,7.715,20,0,114.9,109.4,150.4,115.7,6.1,6.8,70,0,100,30,48,56,42,55.12,67.53,56.08,53.68,46.56,80.43,191.1
438,44,50.89,50.9,44.33,44.3,75.58,75.6,82.17,81.8,79.98,63.6,50.22,51.06,73.58,24.53,182.8,-133.8,59.45,53.29,7.694,1.543,61.79,3.382,1.039,268,217.3,5.2,13.7,39.1,34.2,95.5,115.2,16.3,42.4,3.5,127.7,32.2,81,70,67,12.09,4.673,7.715,20,0,114.7,109.4,149.9,115.1,6.2,6.6,70,0,100,30,48,56,42,55.16,67.53,56.24,53.77,47.57,74.63,189.9
440,44,50.94,51.2,44.41,44.3,75.58,75.7,82.09,81.7,79.94,63.64,50.3,51.15,72.39,23.98,181.2,-132.8,58.43,52.71,7.61,1.892,61.73,3.328,1.056,266.9,214.9,5.7,13.8,38.6,33.8,95.5,115.2,16.5,42.4,3.8,127.9,32.2,81.4,71,68,12.63,4.961,7.617,20,0,114.9,109.4,149.4,114.7,6.1,6.7,70,0,100,30,48,56,42,55.16,67.53,56.32,53.89,46.51,75.05,189.3
442,44,51.02,51.1,44.45,44.4,75.62,75.6,82.17,81.7,79.98,63.68,50.34,51.19,73.1,24.52,181.8,-133.3,58.96,52.86,7.632,1.531,61.4,3.376,1.041,267.9,215.5,5.3,13.8,39.1,34.2,95.5,115.2,16.8,42.5,3.9,127.9,32.4,81.4,70,67,11.72,4.559,7.715,20,0,114.7,109.2,151.8,117.1,6.1,6.7,70,0,100,30,48,56,42,55.16,67.57,56.08,53.85,47.4,82.19,190
444,44,50.98,51.1,44.45,44.3,75.62,75.7,82.13,81.8,79.98,63.68,50.34,51.15,72.45,24,181.4,-132.9,58.37,52.66,7.236,1.524,61.44,3.34,1.053,267.1,214.7,5.2,13.9,38.6,34.2,95.7,115.6,16.4,42.5,3.4,128.2,32.2,81.8,70,67,11.94,4.688,7.715,20,0,114.7,109.4,149.9,115.2,6.2,6.8,70,0,100,30,48,56,42,55.2,67.57,55.75,53.64,46.54,82.46,189.6
446,44,50.89,51.1,44.37,44.3,75.58,75.6,82.17,81.7,79.98,63.64,50.34,51.15,73.4,24.47,181.9,-133,58.31,53.34,7.229,2.255,61.44,3.337,1.054,267.3,214.5,5.2,14.2,39.1,34.2,95.5,116.1,16.4,42.4,3.3,128.2,32.4,82.3,70,67,8.401,3.255,7.715,20,0,114.7,109.4,147.9,112.8,6.2,6.8,70,0,100,30,48,56,42,55.2,67.53,55.79,53.56,47.61,77.85,188.9
448,45,50.89,50.9,44.33,44.3,75.71,77.1,82.13,82.5,79.94,63.56,50.26,51.06,71.42,24.42,182,-135,59.07,53.33,7.278,1.533,59.86,3.47,1.013,266.7,215.9,4.8,13.5,39.5,34.6,96,116.1,17.4,42.5,3,127.9,31.4,82,68,65,16.46,6.554,7.914,20,0,114.7,109.2,151.4,115.5,5.4,6.6,50,0,100,20,48,56,43,55.2,67.57,55.54,53.64,47.35,91.87,188.5
450,45,50.03,50.9,46.38,47.2,75.87,74.4,79.92,78.3,78.54,60.08,49.85,50.61,45.38,15.44,206.8,-176.9,32.79,31.11,6.883,5.197,46.43,2.483,1.416,268.8,215.1,8.1,12.7,39.1,34.2,91,106.2,12.3,45.3,6.7,136.5,45.9,72.9,53,51,2.162,1.355,9.433,20,0,114.7,109.2,148.9,114.4,3.7,3.7,35,0,100,20,48,56,18,55.2,67.29,52.51,51.88,30.65,165.2,228.4
452,45,50.24,49.8,45.35,44.9,76.2,76.4,81.27,81,79.2,59.71,49.85,50.21,56.46,23.08,216.8,-183.4,43.9,40.37,3.22,-0.3078,52.4,2.945,1.194,267,215.6,4.8,12.5,40.1,35.1,93.5,111.2,15.2,43.9,3.8,136.5,42.7,76.4,58,56,8.239,4.151,8.86,20,0,114.9,109.4,149.4,113.8,4.6,4.9,50,0,100,20,48,56,36,55.2,68.64,51.78,51.19,41.2,77.29,217.2
454,45,49.3,49.6,45.15,45.6,75.79,75.4,80.04,79.1,78.58,59.3,49.11,49.59,47.93,16.45,217.1,-185.7,37.19,35.5,4.313,2.627,46.64,2.804,1.254,270.3,215.1,5.3,12.4,39.8,34.8,91.5,107.2,13.1,44.4,4.3,137.1,45.3,71.1,52,50,8.859,5.257,9.553,20,0,115.3,109.6,148.9,112.8,3.9,4.2,45,0,100,20,48,56,26,55.2,68.31,51.04,50.41,30.1,103.5,226.1
456,45,49.83,50.1,45.76,45.9,75.34,75.4,79.64,79.2,78.09,59.38,49.68,50.16,48.11,17.27,209.4,-178.6,36.29,34.98,4.294,2.982,47.06,2.712,1.297,268.7,214.1,5.9,12.3,39.8,35,91.7,107.7,14.6,44.8,4.8,138.7,47.4,72.1,52,50,5.522,3.265,9.553,20,0,115.7,109.8,147.9,112.1,3.8,4.2,45,0,100,20,48,56,26,55.2,69.83,51.61,50.94,28.33,103.1,223.8
