Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
344,45,54.54,54.7,45.88,45.9,85.62,85.6,91.1,90.8,89.07,66.8,53.33,54.71,61.44,22.78,249.5,-210.8,49.45,42.52,7.897,0.9739,57.16,3.042,1.156,268.8,137.1,6.3,3.2,39.5,34.6,94,112.2,5.7,43.8,4.3,129.3,35.6,76.9,66,63,15.01,6.947,8.116,20,0,116.7,111.3,141.4,105.9,5.2,8.9,60,0,100,20,49,30,33,57.9,78.38,61.52,58.43,26.69,61.37,223
346,45,54.62,54.9,45.97,45.9,85.7,85.6,91.18,91,89.11,66.84,53.33,54.79,61.23,23.16,248.6,-210.6,49.75,42.31,8.416,0.9794,57.56,3.039,1.157,267.9,138,6.4,3.2,39.5,34.6,94,112.2,6,43.6,4.1,129.3,35.6,77.6,66,63,17.18,7.979,8.116,20,0,116.7,111.3,139.9,104,5.4,9,60,0,100,20,49,30,33,57.9,78.51,61.56,58.47,26.97,65.4,222.3
348,45,54.66,54.7,45.97,45.8,85.62,85.4,91.14,91,88.98,66.8,53.37,54.79,62.01,24.2,249,-211.2,49.4,42.05,8.086,0.7357,57.34,3.03,1.161,269.3,136.4,6.4,2.9,39.5,34.6,93.7,111.7,5.5,43.6,4.2,129.6,35.9,77.2,66,63,13,5.961,8.116,20,0,116.9,111.3,141.4,105.9,5.2,8.8,60,0,100,20,49,30,28,57.9,77.93,61.52,58.47,28.99,63.67,223.9
350,45,54.62,54.7,45.93,45.8,85.66,85.4,91.14,91,89.07,66.84,53.37,54.79,61.44,23.24,249,-210.8,49.83,42.65,8.155,0.9763,57.83,3.029,1.161,268.8,137.5,6.3,3.5,39.5,34.6,94.5,113.2,6,43.6,4.2,129.3,35.6,77.6,66,63,17.01,7.874,8.116,20,0,116.9,111.3,142.4,107.3,5.6,8.9,60,0,100,20,49,30,28,57.9,78.14,61.44,58.43,27.56,65.09,222.8
352,45,54.58,54.5,45.88,45.8,85.7,85.4,91.22,91,89.11,66.84,53.33,54.71,61.92,23.7,249.5,-211.3,49.85,42.67,7.924,0.7424,57.34,3.057,1.15,268.9,137.6,6.3,2.7,39.5,34.6,93.7,111.7,6.3,43.6,4.2,129.6,35.6,77.7,66,63,14.92,6.852,8.116,20,0,116.9,111.6,140.9,104.3,5.6,8.7,60,0,100,20,49,30,28,57.9,78.18,61.24,58.31,28.05,65.02,222.9
354,45,54.5,54.7,45.84,45.6,85.7,85.6,91.22,91,89.11,66.8,53.25,54.63,61.98,23.73,250.3,-212,49.58,42.41,7.919,0.7419,57.71,3.021,1.164,269.2,137.5,6.3,3,39.5,34.6,94,112.2,5.8,43.4,4,129.3,35.3,77.2,67,64,14.12,6.48,8.015,20,0,116.7,111.6,141.9,106.8,5,8.9,60,0,100,20,49,30,33,57.9,78.3,61.07,58.15,27.91,64.98,223.6
356,45,54.42,54.4,45.76,45.4,85.7,85.4,91.18,91,89.11,66.75,53.16,54.55,61.73,23.35,251.6,-213.2,49.52,42.36,7.91,0.741,57.3,3.039,1.157,270.1,137.3,6.3,3,39.5,34.6,94,112.2,6.1,43.4,3.9,129.3,35.6,78.2,66,63,14.37,6.622,8.116,20,0,116.9,111.6,140.4,104.9,5.4,8.6,70,0,100,20,49,30,28,57.9,78.3,60.7,57.94,27.47,68.75,224.7
358,45,54.29,54.4,45.68,45.4,85.82,87,91.22,91.7,89.11,66.71,53.12,54.46,60.71,23.77,251.6,-214.7,49.26,42.56,7.67,0.9744,57.13,3.032,1.16,269.7,137.3,5.4,3.6,40,35,95.3,114.7,7.1,43.4,3.4,129.3,34,79.7,66,63,16.88,7.907,8.116,20,0,116.9,111.8,140.9,105.4,4.9,9,30,0,100,5,49,30,34,57.9,78.51,60.17,57.82,27.68,78.28,224.1
360,45,51.18,50.4,44.78,45.3,87.62,86.6,91.8,89.9,89.93,61.23,50.34,51.06,46.86,20.99,322.1,-296.3,36.67,31.84,4.165,-0.6659,42.29,3.049,1.153,269.4,137.5,4.5,1.3,40.8,35.9,91.2,106.7,1.4,43.8,3,133.8,43.1,70.9,48,46,6.477,3.931,10.06,20,0,116.9,111.6,139.4,102.7,3.4,5.1,30,0,100,5,49,30,34,57.9,77.52,52.8,52.58,25.67,99.95,242.8
362,45,50.94,51.1,45.76,45.6,85.62,85.4,89.18,89.4,87.76,60.49,50.71,51.15,40.05,15.97,306.7,-282.7,29.51,28.2,2.512,1.205,45.8,2.265,1.552,270,136.9,5.2,2.1,40.4,35.4,91.5,107.2,5.1,44.3,3.9,141,49.6,71.3,52,50,8.726,6.196,9.553,20,0,116.9,111.8,140.4,104,3.6,5.5,20,0,100,5,49,30,23,57.9,80.14,51.69,51.68,17.23,60.28,245.2
364,45,50.49,50.3,45.15,44.9,85.53,85.4,89.22,88.9,87.72,60.24,50.3,50.61,41.43,16.89,309,-284.5,30.53,29.45,1.816,0.7402,45.62,2.353,1.494,270,137.3,4.4,2.3,40.4,35.4,91.2,106.7,4.1,43.9,3.5,140.7,49.5,71.9,52,50,7.276,4.995,9.553,20,0,117.6,112,139.9,104.1,3.6,5.4,30,0,100,5,49,30,23,57.94,79.41,51.16,51.06,18.88,43.59,244.3
366,45,49.95,50.1,45.02,45.1,85.21,84.7,88.6,88,87.35,59.96,49.89,50.21,38.3,14.16,308.9,-284.7,28.12,27.75,1.813,1.44,42.44,2.33,1.509,270.6,137,5.3,1.6,39.8,34.8,89.6,103.7,3.9,44.1,4,141.7,51.7,69.1,48,46,6.654,4.941,10.06,20,0,118.1,112.2,139.4,103.6,3.2,5,30,0,100,5,49,30,16,57.94,79.61,50.79,50.61,15.68,43.51,246.3
368,45,50.32,50.4,45.39,45.3,85.25,84.9,88.64,88.5,87.35,60.08,50.26,50.53,38.3,14.62,307.4,-283.8,28.11,27.74,1.578,1.205,44.01,2.246,1.565,270.6,136.9,4.9,1.7,40.3,35.3,90.2,104.7,4.4,44.3,3.9,143.2,53,70.8,50,48,8.182,6.076,9.8,20,0,118.3,112.7,139.4,102.5,3.6,5.1,30,0,100,5,49,30,19,58.02,81.13,50.96,50.9,15.19,37.88,246.2
370,45,50.32,50.3,45.27,45.3,85.33,84.9,88.77,88.3,87.47,60.12,50.22,50.49,38.5,14.52,306.3,-282.3,28.43,27.83,1.557,0.9589,44.11,2.266,1.552,268.8,135.1,4.5,1.7,40.6,35.6,90.5,104.7,4.2,44.1,3.5,142.6,52.1,69.1,50,48,8.693,6.421,9.8,20,0,118.3,112.9,139.9,103.3,3.2,5.2,30,0,100,5,49,30,19,58.06,80.55,50.96,50.9,15.5,37.37,244.4
372,45,50.16,50.3,45.15,44.9,85.29,85.1,88.77,88.5,87.43,60,50.09,50.33,39.08,15.03,308.2,-284.1,28.63,28.26,1.347,0.9741,44.02,2.287,1.537,269.6,137.2,4.3,2.2,40.6,35.6,90.7,105.7,4.9,44.1,3.7,142.3,51,69.8,50,48,7.285,5.302,9.8,20,0,119,112.9,140.9,103.7,3.4,5.4,30,0,100,5,49,30,19,58.15,80.43,50.88,50.74,16.18,32.32,244.9
374,45,50.03,50.1,45.02,44.9,85.29,85.1,88.73,88.5,87.43,59.88,49.93,50.25,38.57,14.55,309.2,-285.1,28.6,28,1.813,1.207,44.11,2.28,1.542,269.3,137,4.5,2.2,40.4,35.4,90.7,105.7,4.7,43.9,3.5,142,51.3,70.3,50,48,9.052,6.674,9.8,20,0,119.2,113.1,140.4,104,3.4,5.2,30,0,100,5,49,30,19,58.19,80.55,50.79,50.61,15.61,43.51,244.9
376,45,49.95,50,44.98,44.8,85.29,85.1,88.73,88.7,87.43,59.88,49.85,50.16,38.54,14.54,308.9,-284.9,28.37,27.76,1.813,1.206,44.02,2.266,1.552,269.1,137,4.5,2,40.4,35.4,90.7,105.7,4.4,44.1,3.5,142.3,51.3,69.1,50,48,8.237,6.078,9.8,20,0,119.5,113.3,139.9,104,3.6,5.1,30,0,100,5,49,30,19,58.27,80.55,50.71,50.53,15.66,43.51,244.9
378,45,49.91,50.1,44.9,44.8,85.29,85.1,88.73,88.7,87.47,59.88,49.81,50.12,38.6,14.1,309.8,-285.3,28.57,27.97,1.811,1.205,44.01,2.283,1.54,269.5,136.9,4.2,1.8,40.6,35.6,90.5,105.2,4.4,43.9,3.6,142,51.8,69.8,50,48,8.759,6.455,9.8,20,0,119.5,113.3,140.9,104,3.8,5.5,30,0,100,5,49,30,19,58.31,80.68,50.63,50.49,15.13,43.47,245.1
380,45,49.87,50,44.9,44.8,85.29,84.9,88.68,88.2,87.43,59.84,49.81,50.04,38.16,14.11,310,-285.9,28.44,28.06,1.349,0.9754,42.19,2.37,1.483,269.6,137.4,4.4,1.4,40.6,35.4,89.6,103.7,4.2,43.9,3.5,142.3,52.4,68.6,48,46,8.01,5.97,10.06,20,0,119.7,113.8,140.9,104.5,3.1,5.2,30,0,100,5,49,30,19,58.31,80.64,50.59,50.41,15.16,32.38,245.2
382,45,50.12,50.4,45.43,45.6,84.92,84.8,88.11,88.2,87.02,59.96,50.17,50.41,35.91,12.28,304.4,-280.8,26.65,26.98,1.341,1.669,43.29,2.165,1.624,270,136.6,5.1,2,40.3,35.3,90.2,104.7,4.8,44.4,4.1,144,54.1,69.3,49,47,10.75,8.514,9.926,20,0,119.7,114,139.4,102.8,3.3,5,20,0,100,5,49,30,16,58.39,81.5,50.83,50.65,12.76,32.19,246.1
384,45,50.53,50.6,45.6,45.6,85.29,84.9,88.64,88.5,87.43,60.2,50.42,50.66,37.95,13.74,307.9,-283.7,27.8,27.2,1.33,0.7303,43.67,2.238,1.571,271.5,135.4,4.8,2.2,40.6,35.6,90.7,105.7,4.5,44.4,3.6,143.6,52.7,69.6,50,48,7.958,5.964,9.8,20,0,120.2,114,140.9,104,3.4,5.2,20,0,100,5,49,30,19,58.39,81.05,51.29,51.06,14.56,31.91,247.5
386,45,50.49,50.6,45.56,45.4,85.33,84.9,88.68,88.5,87.47,60.16,50.34,50.66,37.83,13.69,307.8,-283.7,28.28,27.44,1.822,0.9777,43.69,2.276,1.545,270.6,137.7,4.8,2,40.6,35.6,90.5,105.2,4.7,44.4,3.8,143,52.5,69.6,50,48,10.11,7.604,9.8,20,0,120.2,114.2,140.4,103.5,3.4,5.2,30,0,100,5,49,30,19,58.39,80.88,51.33,51.1,14.61,43.74,246.4
388,44,50.53,50.6,45.56,45.4,85.21,83.8,88.64,88,87.39,60.2,50.38,50.7,38.59,14.1,305.2,-280.7,28.4,27.56,1.815,0.9742,46.11,2.166,1.623,269.4,137.2,5.4,1.4,40,35,89.4,103.2,3.6,44.3,4.3,143,53.6,68.7,51,49,10.29,7.58,9.675,20,0,120.2,114.2,139,103.6,4,5.2,0,0,100,21.38,49,30,20,58.47,80.68,51.24,51.1,15.24,43.56,245.1
390,44,52.94,53.8,45.6,45.4,82.05,81.5,86.88,86.6,85.59,67,53.16,53.32,54.38,14.6,209.3,-169.5,41.65,42.91,0.8721,2.127,53.41,2.742,1.282,270.3,136.1,6,3,39.4,34.5,89.6,103.7,5.6,43.8,4.4,135.9,46,69.7,59,57,8.64,4.518,8.75,20,0,120.2,114.5,139.4,103.9,4.9,8.4,0,0,100,29.66,49,30,20,58.47,79.04,53.37,53.23,17.04,20.93,214.8
392,44,54.21,55,45.52,45.6,81.27,80.5,86.76,86.1,85.63,70.32,54.43,54.59,61.9,12.79,172.8,-123.7,49.19,50.44,0.8702,2.122,55.07,3.14,1.12,270.9,135.8,6.5,4.2,39.2,34.2,89.9,104.2,5.9,43.6,4.3,127.7,37.8,70.4,63,60,10.37,4.764,8.428,20,0,120.2,114.2,139.9,104.6,5.4,9.4,0,0,100,37.93,49,30,20,58.47,79.04,54.6,54.54,14.92,20.88,191.8
394,44,56.95,58.2,46.09,46.1,77.47,75.6,84.63,82.8,82.72,74.37,57.05,57.45,80.17,21.38,93.43,-34.65,61.53,62.09,2.262,2.82,58.93,3.671,0.9577,268.6,135.9,7.6,4.5,38.5,33.7,87.2,99.3,5.5,43,4.5,121.7,34.5,65.8,69,66,-6.606,-2.343,7.814,20,0,119.5,114,138.5,104.3,7.3,12.1,60,30,100,70,53,30,49,58.47,70.85,61.32,58.47,41.46,19.1,90.11
396,44,58.26,58.5,45.56,45.1,75.62,75.4,83.53,83.2,81.25,74.21,57.34,58.39,88.18,25.44,78.57,-15.82,72.66,67.37,6.03,0.74,62.51,4.087,0.8604,267.9,137.2,6.2,4.8,39.1,34.2,88,100.8,7.8,42.4,3.5,114.7,26.5,67.3,72,69,7.931,2.558,7.52,20,0,118.8,113.8,139.9,104.8,7.8,13.2,70,30,100,70,53,30,44,58.39,70.44,63.94,61.18,50.67,52.41,38.17
398,44,58.22,58.3,45.23,45.1,75.58,75.6,83.53,83.2,81.37,74.29,57.13,58.35,88.53,24.04,78.93,-14.43,74.22,68,6.959,0.7395,62.7,4.162,0.8448,267.6,137.1,6.3,4.8,38.6,33.8,88,100.8,7.8,42,3.4,113.1,25.1,66.8,72,69,12.35,3.969,7.52,20,0,117.8,113.3,140.4,105.7,7.8,13.4,70,30,100,70,53,30,49,58.39,70.32,63.94,61.34,48.38,64.3,37.05
400,44,58.26,58.5,45.23,45.1,75.54,75.4,83.53,83,81.29,74.25,57.05,58.44,88.94,24.94,78.42,-14.43,74.98,68.01,7.95,0.98,62.6,4.211,0.8349,267.4,138.1,6.6,5,38.5,33.7,88,100.8,8.1,42,3.5,112.4,24.7,67,72,69,13.53,4.327,7.52,20,0,116.9,112.9,139.4,104.3,7.4,13.6,70,30,100,70,53,30,44,58.43,70.28,64.63,61.67,50.53,64.33,35.51
402,44,58.39,58.6,45.31,45.3,75.54,75.4,83.53,83.2,81.29,74.29,57.13,58.56,88.54,24.83,77.62,-13.91,74.75,67.59,8.136,0.9743,63.13,4.163,0.8446,266.2,137.2,6.5,4.8,38.6,33.8,88,100.8,8.1,42,3.5,112.7,24.7,67.1,72,69,14.64,4.704,7.52,20,0,116.2,112.4,139.4,104.7,7.6,13.5,70,30,100,70,53,30,44,58.39,70.15,65.66,62.16,50.66,55.82,34.4
404,44,58.67,58.9,45.43,45.3,75.58,75.6,83.61,83.5,81.33,74.33,57.22,58.72,90.13,25.6,78.61,-14.08,75.65,67.32,8.599,0.2718,63.51,4.188,0.8395,269.6,137.1,7,4.8,38.3,33.5,88.3,101.3,8.4,42,3.7,112.4,24.1,67.8,73,70,12.61,3.98,7.424,20,0,115.7,112,139.9,105.6,7.9,13.6,70,30,100,70,53,30,49,58.35,69.99,66.07,62.61,52.79,59.69,38.69
406,44,58.76,58.8,45.35,45.1,75.71,75.7,83.81,83.5,81.49,74.45,57.3,58.8,90.48,25.9,78.57,-14,77.07,68.69,8.653,0.2736,64.12,4.226,0.832,267.9,138,6.8,5.1,38.3,33.5,88.6,101.8,8.2,41.9,3.6,112.7,24.1,68.3,74,71,16.98,5.337,7.328,20,0,115.3,111.6,139.4,105.6,7.8,13.7,70,30,100,70,53,30,49,58.35,69.99,66.03,62.65,53.4,61.53,33.7
408,44,58.63,58.8,45.23,44.9,75.75,75.9,83.89,83.7,81.61,74.53,57.26,58.72,90.46,25.31,78.62,-13.47,77.41,69.47,8.455,0.511,64.19,4.24,0.8292,266.5,138.6,6.8,4.6,38.3,33.5,88.3,101.3,7.9,41.9,3.6,112.4,24.1,68.4,74,71,18.33,5.762,7.328,20,0,114.7,110.9,139,104.3,8,13.7,80,30,100,70,53,30,49,58.35,69.99,65.78,62.53,52.18,62.39,31.01
410,44,58.55,58.8,45.15,44.9,75.75,75.7,83.89,83.5,81.53,74.45,57.18,58.64,90.68,26.28,78.81,-14.41,76.34,68.5,8.338,0.5042,64.53,4.159,0.8454,267.2,136.7,6.6,5.1,38.3,33.5,88.6,101.8,8.4,41.7,3.4,112.4,23.8,68.4,74,71,14.1,4.423,7.328,20,0,114.5,110.9,139,105,7.9,13.9,80,30,100,70,53,30,49,58.31,69.99,65.58,62.4,54,63.12,34.93
412,44,58.47,58.5,45.07,44.9,75.71,75.7,83.85,83.5,81.53,74.41,57.09,58.56,90.99,25.92,79.53,-14.46,75.82,68.04,8.282,0.5008,64.05,4.162,0.8448,268.1,135.8,6.7,5.1,38.2,33.4,88.6,101.8,8.1,41.5,3.3,112.2,23.8,67.8,74,71,10.72,3.35,7.328,20,0,114,110.3,139,104.8,7.8,13.8,80,30,100,70,53,30,49,58.31,69.99,65.33,62.24,53.25,64.35,38.75
414,44,58.35,58.5,44.98,44.6,75.71,75.7,83.81,83.5,81.49,74.41,57.01,58.48,91.01,26.05,79.5,-14.54,76.36,68.74,8.366,0.74,63.66,4.218,0.8337,269.5,137.2,6.3,4.8,38.2,33.4,88.3,101.3,8.1,41.5,3.2,112,23.7,68.6,74,71,12.16,3.799,7.328,20,0,113.6,110.1,140.4,106.2,7.9,13.9,80,30,100,70,53,30,49,58.31,69.95,65.04,62.04,53.72,66.78,36.48
416,44,58.22,58.5,44.86,44.6,75.62,75.6,83.77,83.5,81.45,74.33,56.89,58.39,90.73,25.84,79.3,-14.42,76.49,68.85,8.614,0.9753,63.8,4.216,0.834,267.3,137.4,6.6,4.7,38.3,33.4,88.3,101.3,8.1,41.5,3.2,112,23.9,67.6,74,71,13.75,4.312,7.328,20,0,113.3,109.6,138.5,104.7,7.9,13.7,80,30,100,70,53,30,49,58.31,69.99,65.04,61.91,53.09,66.06,35.22
418,44,58.18,58.3,44.82,44.6,75.62,76,83.69,83.8,81.41,74.29,56.89,58.35,88.34,24.97,78,-14.63,76.62,69.2,8.394,0.9772,63.6,4.236,0.8301,262.9,137.6,6.3,5.4,38.3,33.5,89.1,102.8,8.9,41.5,3.2,112,23.1,69.3,73,70,22.38,7.206,7.424,20,0,112.9,109.4,138.5,104.5,7.5,13.7,80,0,100,25,48,30,55,58.31,69.99,65.12,61.95,51.3,63.54,29.67
420,44,54.05,53,44.41,47,78.82,77.5,84.51,81,82.76,66.47,52.26,53.81,63.55,19.51,182,-137.9,55.28,45.04,8.869,-1.371,43.53,4.466,0.7873,268.1,137.7,5.5,2.5,41.5,36.6,83.5,92.8,1.5,43.9,2.9,116,32.4,57.7,52,50,14.47,6.477,9.553,20,0,112.7,109.2,139.4,101.4,3.5,6,60,0,100,25,48,30,55,58.31,68.64,61.11,58.11,45.33,70.79,201.7
422,44,53.88,53.2,44.25,43.2,76.69,77,82.95,82.7,80.06,64.75,52.39,53.81,69.9,32.3,170.9,-133.3,54.83,46.31,8.097,-0.4284,50.02,3.855,0.9121,267.9,136.6,3.4,3,39.8,34.8,85.7,96.8,6,41.5,1.7,117.8,32.1,61.5,56,54,-2.968,-1.208,9.084,20,0,112.7,109.2,139,103.7,5.9,10,90,0,100,25,48,30,55,58.27,67.66,60.83,57.7,82.56,62.1,195.3
424,44,53.39,53.6,44.98,44.3,75.46,75.9,80.9,81.5,78.63,64.05,52.06,53.6,61.26,25.65,164,-128.4,47.89,40.29,8.806,1.204,51.47,3.272,1.075,270.1,136.7,4.7,3.7,39.4,34.5,85.2,95.8,6.6,42.5,3.3,119.5,34,61.5,58,56,4.477,2.078,8.86,20,0,112.9,109.2,136.5,101.4,5.6,9.3,90,0,100,25,48,30,49,58.27,68.88,60.7,57.53,57.98,66.66,203.7
426,44,52.66,52.7,44.21,44.3,75.71,75.6,81.07,80.5,78.95,63.89,51.24,52.83,59.86,23.62,168.2,-131.9,47.74,39.74,8.966,0.9627,48.08,3.491,1.007,267.9,135.6,6,3,38.3,33.5,83.5,92.8,5.2,42.2,3.9,118.3,34.6,59.8,54,52,5.47,2.599,9.315,20,0,112.9,109.2,138,103.8,5.1,8.4,90,0,100,25,48,30,49,58.27,68.07,60.17,56.88,57.85,65.34,204.6
428,44,52.7,52.8,44.29,43.9,75.54,75.4,80.9,80.8,78.83,63.89,51.32,52.91,60.48,23.4,168.5,-131.5,48.03,40.17,9.064,1.207,49.12,3.438,1.023,270.7,137.1,5.6,3.3,38.6,33.7,83.8,93.3,5.5,42.4,3.9,118.8,35,60,55,53,5.334,2.508,9.199,20,0,112.7,109.2,136.5,101.5,5.2,8.7,90,0,100,25,48,30,44,58.27,68.6,60.29,56.96,54.37,65.24,206.2
430,44,52.61,52.5,44.08,43.9,75.67,75.6,81.03,80.7,78.91,63.81,51.16,52.74,60.25,23.77,169.7,-133.2,48.5,40.21,9.021,0.7357,49.13,3.471,1.013,269.7,136.4,5.3,3.6,38.6,33.8,84.3,94.3,5.9,42,3.1,118.5,34,60.3,55,53,7.828,3.695,9.199,20,0,112.9,109.4,137,102.3,5.1,8.6,90,0,100,25,48,30,49,58.27,68.48,60.17,56.84,55.89,64.93,205.8
432,44,52.45,52.5,43.92,43.6,75.71,75.7,81.07,81,78.95,63.81,51.03,52.58,59.92,23.64,169.3,-133,48.48,40.43,8.785,0.7352,49.14,3.469,1.014,268.2,136.4,5,3.3,38.6,33.8,84.3,94.3,5.7,42,3.4,118.3,34.1,60,55,53,8.932,4.24,9.199,20,0,112.9,109.4,136.5,101.7,5.4,8.9,90,0,100,25,48,30,49,58.27,68.64,60.17,56.75,54.71,61.72,204.1
434,44,52.49,52.7,43.92,43.9,75.67,75.7,81.03,80.8,78.91,63.77,51.03,52.7,60.11,23.72,169.8,-133.4,48.54,40.29,9.449,1.197,49.13,3.473,1.012,269.1,135.9,5.2,3.2,38.6,33.8,84,93.8,6.2,42,3.5,118.1,34,60.1,55,53,8.438,3.992,9.199,20,0,112.9,109.2,136.5,101.7,5.1,8.9,90,0,100,25,48,30,49,58.27,68.6,60.7,57.04,55.1,61.93,205.2
436,44,52.53,52.7,43.96,43.8,75.62,75.7,80.99,80.8,78.91,63.81,51.03,52.7,60.02,23.22,169.1,-132.3,48.81,40.28,9.503,0.9706,49.16,3.491,1.007,268.7,136.7,5.3,3.5,38.5,33.7,84.3,94.3,6.2,42,3.5,118.1,34,60.5,55,53,9.743,4.617,9.199,20,0,112.9,109.4,138,77.4,5.2,8.9,90,0,100,25,48,30,49,58.27,68.56,60.62,57.08,54.17,64.44,204.7
438,44,52.49,52.7,44,43.9,75.62,75.7,80.99,80.8,78.91,63.77,51.03,52.7,60.45,23.39,170.7,-133.7,48.44,40.13,9.522,1.207,49.14,3.466,1.014,270.6,136.9,5.3,3.2,38.6,33.8,84,93.8,5.9,42,3.5,118.1,34.1,60.6,55,53,6.926,3.259,9.199,20,0,113.1,109.4,136,101.3,5.2,8.9,90,0,100,25,48,30,49,58.27,68.6,60.46,56.96,54.34,65.33,207
440,44,52.45,52.5,44,43.8,75.62,75.6,80.99,80.7,78.87,63.77,51.03,52.66,60.18,23.74,169.5,-133.1,48.22,40.14,9.29,1.206,49.04,3.457,1.017,269.4,137,5.3,3.3,38.5,33.7,84,93.8,5.9,41.9,3.4,118.3,34.1,60.6,55,53,6.974,3.296,9.199,20,0,113.1,109.2,138.5,104.3,5.1,8.7,90,0,100,25,48,30,49,58.27,68.48,60.21,56.88,55.83,66.87,205.6
442,44,52.41,52.5,44.21,44.3,75.5,75.4,80.66,80,78.75,63.68,51.03,52.58,57.85,21.43,169,-132.6,46.81,38.96,8.821,0.9722,46.96,3.505,1.003,269.2,136.9,5.7,2.9,38.6,33.8,82.9,91.8,5.6,42.4,3.8,118.3,35.4,58,53,51,8.162,4.013,9.433,20,0,112.9,109,138.5,101.5,4.8,8.2,90,0,100,25,48,30,44,58.27,68.72,59.92,56.67,49.21,65.09,207.1
444,44,52.82,53,44.7,44.6,75.38,75.2,80.41,80.5,78.5,63.81,51.44,53.03,56.52,21.45,165,-129.9,46.63,38.73,9.111,1.213,47.93,3.421,1.028,269.4,137.8,6.1,3,38.5,33.7,83.5,92.8,5.9,42.5,4,119.2,35.7,58.8,54,52,13.15,6.62,9.315,20,0,112.9,109,137,102.3,5.3,8.4,80,0,100,25,48,30,44,58.27,69.13,60.17,56.92,47.4,67.23,206.2
446,44,52.94,53,44.7,44.6,75.5,75.4,80.66,80.5,78.71,63.93,51.61,53.15,57.92,21.92,166,-130,47.12,39.49,8.835,1.208,48.19,3.437,1.023,269.5,137.2,5.7,3.3,38.6,34,83.8,93.3,5.7,42.5,3.6,119.2,35.4,59.3,54,52,10.21,5.011,9.315,20,0,112.9,109.4,137,100.5,5.1,8.4,80,0,100,25,48,30,44,58.27,68.88,60.38,57.08,49.55,64.38,205.4
448,45,52.98,53.2,44.7,44.4,75.67,77,80.74,81.2,78.79,64.01,51.65,53.15,57.04,21.93,166.1,-131,47.15,39.55,8.563,0.9695,46.57,3.56,0.9877,269.7,136.6,5.1,3.3,39.5,34.6,84.9,95.3,6.5,42.7,3,119.2,34.1,60.3,53,51,11.78,5.876,9.433,20,0,112.9,109.2,136.5,126.5,4.1,8.6,20,0,100,10,48,30,35,58.27,68.8,60.17,57.16,49.97,68.35,205.5
450,45,50.36,51.2,46.33,45.6,76.93,75.9,79.96,79.5,78.75,58.73,50.05,50.9,34.1,13.68,225.4,-205,22.83,21.07,4.817,3.055,42.85,1.873,1.877,270.3,136,6.3,2.3,38.9,34,81.8,89.9,3.2,43,3.9,130.1,48.3,55.7,47,45,3.223,2.688,10.19,20,0,113.1,109.4,136.5,101.2,3.5,5.8,10,0,100,10,48,30,29,58.27,70.24,51.9,52,27.43,115.6,245
452,45,49.75,49.5,45.07,44.9,76.61,76.2,79.88,79.2,78.46,57.83,49.48,49.8,36.73,15.93,231.5,-210.7,26.69,25.15,1.81,0.2708,37,2.536,1.387,269.3,136.8,4.9,1.3,39.8,35,80.4,87.4,2.1,43.8,3.8,133.5,52.8,52.6,43,41,1.689,1.308,10.74,20,0,113.6,109.4,136,100.4,2.8,4.6,20,0,100,10,48,30,35,58.31,70.03,50.38,50.41,32.61,43.43,240
454,45,49.3,49.1,44.98,44.9,75.71,75.6,78.73,78.4,77.48,57.46,49.15,49.51,34.07,14.13,225.2,-205.3,24.65,23.81,2.049,1.208,37.05,2.339,1.503,270,137.1,4.5,2,40.3,35.3,80.4,87.4,3.3,43.9,3.8,135.9,55.8,52.3,42,40,3.928,3.279,10.89,20,0,114,109.8,136.5,100.1,3,4.3,20,0,100,10,48,30,29,58.35,70.36,49.85,49.88,28.24,49.17,241.5
456,45,49.01,49,44.9,44.8,75.46,75,78.28,77.6,77.23,57.09,48.9,49.18,31.7,11.8,226.1,-206.2,23.35,22.75,1.572,0.9686,34.87,2.355,1.493,269.5,136.4,4.8,1.9,40,35,79.5,85.9,2.5,44.1,4,137.1,57.9,50.6,39,38,5.519,4.952,11.2,20,0,114.7,110.1,135.5,99.4,2.6,4.2,20,0,100,10,48,30,20,58.35,70.56,49.48,49.55,23.19,37.74,242.3
458,45,49.26,49.5,45.23,45.1,75.34,75.4,78.12,78.1,77.11,57.3,49.23,49.51,31.22,11.33,222.3,-202.4,23.07,22.93,1.585,1.445,36.1,2.247,1.565,269.3,137.5,4.7,1.7,40.6,35.6,79.8,86.4,3.4,44.4,3.6,139.4,59.6,50.6,42,40,7.437,6.776,10.89,20,0,115.3,110.7,135.5,100.4,2.7,4.2,20,0,100,10,48,30,24,58.39,71.96,49.77,49.75,20.05,38.03,241.5
