Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
342,44,50.94,50.9,45.07,44.9,85.41,85.1,91.55,91.6,89.35,63.15,50.3,51.15,65.58,23.47,279.9,-237.7,52.59,46.87,7.614,1.893,60.75,3.044,1.155,256.3,215,5.4,4.9,39.5,34.6,96.5,117.1,6.7,43.2,3.4,130.9,34.7,82.6,71,68,15.06,6.533,7.617,20,0,116,110.3,161.3,125.4,6.5,5.8,65,0,100,20,49,56,27,58.35,77.07,56.24,53.81,30.09,75.09,213.4
344,44,50.89,51.1,44.98,44.9,85.45,85.4,91.59,91.6,89.39,63.15,50.26,51.06,65.89,23.58,281.6,-239.3,52.97,47.24,7.249,1.527,60.99,3.053,1.151,257.6,215.1,5.4,5.4,39.8,34.6,96.7,117.6,6.9,43.2,3.7,130.9,34,83.5,71,68,15.55,6.711,7.617,20,0,116,110.3,161.3,125.4,6.3,6.2,65,0,100,20,49,56,30,58.27,77.11,56.08,53.77,30.03,75.29,214.3
346,44,50.81,50.9,44.94,44.9,85.45,85.3,91.59,91.6,89.39,63.15,50.17,51.02,65.25,23.35,278.9,-237,52.57,46.85,7.611,1.893,60.81,3.04,1.157,255.1,214.9,5.4,5.1,39.5,34.6,96.7,117.6,6.9,43.2,3.7,130.7,34.2,83.1,71,68,16.22,7.07,7.617,20,0,116.2,110.7,161.8,126.3,6.3,6,65,0,100,20,49,56,27,58.31,77.11,56.04,53.72,29.8,79.05,212.2
348,44,50.77,50.9,44.94,44.9,85.41,85.3,91.55,91.6,89.35,63.07,50.17,51.02,65.78,23.54,281.6,-239.3,52.05,46.71,7.589,2.253,60.78,3.011,1.168,257.1,214.3,5.4,5.1,39.5,34.6,96.7,117.6,7.1,43,3.5,130.9,34,82.6,71,68,12.52,5.412,7.617,20,0,116.2,110.7,161.3,125.8,6.3,6,65,0,100,20,49,56,27,58.31,77.11,56.04,53.72,30.04,78.82,214.5
350,44,50.77,50.9,44.9,44.9,85.37,85.3,91.51,91.2,89.31,63.07,50.13,51.02,65.84,23.56,281.4,-239.1,52.62,46.9,7.986,2.262,61.09,3.029,1.161,257.4,215.2,5.5,5.5,39.4,34.5,96.7,117.6,6.9,43,3.5,130.9,34,82.6,70,67,14.62,6.315,7.715,20,0,116,110.7,160.8,124.9,6.1,6,65,0,100,20,49,56,27,58.35,77.07,55.95,53.64,30.2,82.95,214.5
352,44,50.73,50.9,44.86,44.9,85.37,85.3,91.55,91.4,89.31,63.07,50.09,50.98,66.08,23.93,280.6,-238.4,52.42,46.72,7.956,2.253,60.95,3.024,1.163,256.6,214.3,5.4,5.3,39.4,34.5,96.7,117.6,7.1,43,3.6,130.7,34.2,83,71,68,12.92,5.56,7.617,20,0,116.2,110.7,161.3,128.2,6.1,6,65,0,100,20,49,56,27,58.35,77.07,55.99,53.64,30.68,81.19,213.9
354,44,50.73,50.9,44.86,44.8,85.37,85.3,91.51,91.4,89.31,63.07,50.09,50.98,66.09,23.65,282.5,-240,52.62,46.9,7.986,2.262,60.47,3.06,1.149,258.3,215.1,5.4,5.3,39.4,34.5,96.7,117.6,6.4,43,3.5,130.9,34,82.5,71,68,13.12,5.647,7.617,20,0,116.2,110.5,161.8,126,6.3,6,65,0,100,20,49,56,27,58.35,77.16,56.04,53.64,30.19,80.11,215.4
356,44,50.73,50.9,44.86,44.8,85.41,85.1,91.55,91.4,89.31,63.03,50.09,50.98,66.08,24.09,282.9,-240.9,52.45,46.74,7.959,2.254,60.81,3.033,1.159,258.3,214.4,5.4,5.3,39.5,34.5,96.7,117.6,6.7,43,3.6,130.9,34.2,83.1,70,67,12.87,5.541,7.715,20,0,116.2,110.7,163.3,127.5,6.1,6.1,65,0,100,20,49,56,27,58.35,77.16,56.04,53.68,30.74,81.23,215.6
358,45,50.73,50.8,44.86,45.3,85.53,86.6,91.51,90.8,89.31,63.03,50.05,50.9,63.96,23.52,281.3,-240.8,52.31,46.26,7.573,1.518,46.01,3.997,0.8796,256.9,213.9,4.4,3,41,36.1,94,112.2,4.4,43.6,2.6,130.9,36.7,76.3,51,48,5.066,2.253,9.8,20,0,116.2,110.7,162.8,125.4,4,5.4,30,0,100,5,49,56,39,58.35,77.2,55.18,53.6,29.95,115.5,214.6
360,45,50.03,49.5,46.05,45.6,85.98,86.1,90.36,90.7,88.29,58.89,49.68,50.04,46.81,22.17,314.2,-289.6,35.72,32.56,3.212,0.05988,49.58,2.533,1.388,256.5,215,5,3,40.8,35.8,93.7,111.7,5.5,44.8,4,138.4,44.7,76.4,56,54,10.57,6.423,9.084,20,0,116.4,110.7,162.3,125.7,4.4,3.7,25,0,100,5,49,56,26,58.39,78.22,50.71,50.69,26.84,77.09,230
362,45,48.56,48.3,44.94,45.1,85.98,85.1,89.91,88.7,88.29,57.75,48.37,48.69,42.02,17.37,326.6,-302,32.27,30.59,2.833,1.155,43.52,2.607,1.349,256.7,214.1,4.8,2.3,40.3,35.3,91,106.2,2.9,44.3,3.7,140,48.5,71.8,50,48,9.257,6.266,9.8,20,0,116.7,110.7,161.3,124.9,3.6,3.2,30,0,100,5,49,56,19,58.39,77.69,48.95,49.06,21.6,67.99,232.6
364,45,48.56,48.5,45.23,45.3,85.04,84.9,88.81,88.5,87.31,57.54,48.54,48.77,40.06,15.97,316.7,-292.6,29.8,29.58,2.108,1.891,44.65,2.346,1.498,255.4,214.7,4.9,3,40.4,35.4,91.5,107.2,3.9,44.6,4.2,143,51.5,71.9,51,49,8.582,6.093,9.675,20,0,117.4,110.9,161.8,125.4,3.7,3.4,30,0,100,5,49,56,19,58.39,79.49,49.03,49.06,18.17,50.58,231.5
366,45,48.52,48.5,45.15,45.1,85.12,84.9,88.89,88.7,87.39,57.5,48.45,48.73,40.37,16.1,320.4,-296.2,29.85,29.27,2.449,1.871,44.86,2.34,1.503,257.3,212.5,4.5,3.3,40.4,35.4,92,108.2,4.9,44.6,4,143.2,51.2,71.4,51,49,7.881,5.553,9.675,20,0,117.6,111.1,161.8,125.5,3.8,3.4,30,0,100,5,49,56,19,58.43,79.78,48.95,48.93,18.1,58.77,233.8
368,45,48.36,48.3,44.98,44.9,85.12,84.9,88.85,88.5,87.39,57.38,48.29,48.53,40.03,15.7,322.6,-298.3,30.18,29.59,2.11,1.525,44.88,2.364,1.487,258,214.8,4.5,2.7,40.6,35.4,91.5,107.2,4.5,44.3,4,143.2,51.7,71.1,52,50,10.23,7.268,9.553,20,0,118.1,111.3,160.8,124.1,3.7,3.4,30,0,100,5,49,56,19,58.43,79.49,48.75,48.81,17.89,50.63,234.3
370,45,48.19,48.2,44.82,44.8,85.12,84.9,88.85,88.7,87.39,57.21,48.13,48.36,39.82,15.62,322.7,-298.5,30.2,29.61,2.111,1.526,44.89,2.365,1.487,256.6,214.9,4.2,2.5,40.6,35.6,91.2,106.7,4.2,44.4,3.8,142.6,51.8,71.1,52,50,11.04,7.888,9.553,20,0,118.1,111.6,159.3,122.7,3.8,3.4,30,0,100,5,49,56,19,58.47,79.53,48.62,48.61,17.8,50.66,233.1
372,45,48.32,48.5,45.15,45.3,84.76,84.5,88.23,87.7,87.02,57.34,48.33,48.61,37.45,13.08,319.5,-295.1,28.23,28.38,2.466,2.614,42.82,2.318,1.517,258.4,213.9,4.3,2.8,40.8,35.9,90.5,105.2,3.7,44.6,4,144,53.4,69.8,49,47,10.42,7.918,9.926,20,0,118.3,112,159.8,122.9,3.4,3.4,30,0,100,5,49,56,16,58.43,79.57,48.71,48.77,14.85,59.18,235.4
374,45,48.64,49,45.52,45.6,84.67,84.5,88.15,88.2,86.98,57.46,48.7,48.89,37.21,12.56,315.7,-291.1,27.97,28.49,1.741,2.257,43.34,2.269,1.55,256.7,214.7,5,2.5,40.6,35.6,90.7,105.7,4.6,44.9,4.1,145.1,54.4,70.3,50,48,10.88,8.317,9.8,20,0,118.8,112,161.3,124.1,3.5,3.4,25,0,100,5,49,56,16,58.47,80.59,49.07,49.06,13.62,41.8,233.5
376,45,48.85,48.8,45.64,45.4,85.08,84.8,88.68,88.7,87.35,57.67,48.82,48.98,38.47,14.29,317.1,-292.9,28.71,28.5,1.377,1.159,44.24,2.282,1.541,256.4,214.8,4.2,2.8,41.2,36.3,91.5,107.2,4.7,45.1,4.1,144.7,53.2,69.9,51,49,9.932,7.342,9.675,20,0,119.2,112.2,161.8,123.9,3.9,3.4,30,0,100,5,49,56,16,58.47,80.72,49.28,49.26,15.42,33.04,233.3
378,45,48.81,49,45.52,45.4,85.12,84.9,88.73,88.5,87.35,57.71,48.78,48.98,38.77,14.84,319.1,-295.2,29.72,29.5,1.759,1.539,44.24,2.362,1.489,258.4,216.8,4.2,2.7,41.3,36.4,91.2,106.7,4.4,44.9,3.7,144,53.1,70.6,51,49,12.4,9.094,9.675,20,0,119.2,112.4,160.8,123.1,3.7,3.6,30,0,100,5,49,56,19,58.51,79.78,49.32,49.26,16.75,42.22,234.5
380,45,48.72,48.7,45.43,45.4,85,84.8,88.64,88.5,87.26,57.62,48.7,48.89,38.96,14.74,317,-292.8,29.52,29.3,1.746,1.528,44.11,2.353,1.494,256.7,215.3,4.3,3.2,41,36.1,91,106.2,4.4,44.8,3.8,144,52.6,71.1,51,49,10.92,7.974,9.675,20,0,119.5,112.9,160.8,123.9,3.7,3.4,30,0,100,5,49,56,16,58.51,79.74,49.24,49.18,16.68,41.91,233
382,45,48.68,48.7,45.39,45.3,85.04,84.9,88.68,88.3,87.31,57.62,48.7,48.89,39.3,14.88,320.3,-295.9,29.53,29.67,1.747,1.896,44.2,2.349,1.497,259,215.4,4.1,2.9,41.2,36.3,91,106.7,4.4,44.9,3.9,143.6,52.6,70.6,51,49,9.811,7.099,9.675,20,0,119.7,112.9,161.8,124.7,3.5,3.4,30,0,100,5,49,56,19,58.47,79.78,49.24,49.18,16.76,41.92,235
384,45,48.68,48.7,45.35,45.3,85.04,84.8,88.64,88.5,87.31,57.58,48.66,48.85,38.59,14.33,318.5,-294.2,29.94,29.73,1.75,1.532,44.19,2.383,1.476,257.2,215.7,4.5,2.5,40.8,35.9,91,106.2,4.6,44.9,3.7,143.6,52.4,70.1,51,49,13.79,10.16,9.675,20,0,119.7,113.1,159.8,122.7,3.8,3.4,30,0,100,5,49,56,16,58.51,79.74,49.2,49.14,16.21,42.01,233.2
386,45,48.64,48.8,45.35,45.3,85.04,84.8,88.68,88.5,87.31,57.54,48.58,48.81,39.21,14.84,320.4,-296.1,29.42,28.84,2.108,1.524,44.16,2.343,1.501,258.4,214.6,4.1,2.5,41.2,36.3,91,106.2,4.2,44.9,3.7,143.6,52.6,70.1,51,49,9.744,7.067,9.675,20,0,119.7,113.1,160.8,125.2,3.7,3.5,30,0,100,5,49,56,16,58.47,79.82,49.16,49.06,16.69,50.58,235.1
388,44,48.6,48.7,45.31,45.3,84.96,83.7,88.64,87.7,87.31,57.54,48.58,48.81,39.52,14.35,319.4,-294.2,29.47,29.25,2.111,1.893,46.92,2.208,1.592,257.5,215,4.5,2.8,40.8,35.8,90.5,105.2,3.4,44.8,4.2,143.2,53.1,69.4,52,50,11.58,8.336,9.553,20,0,120.2,113.3,161.3,124.2,4.2,3.4,0,0,100,21.36,49.03,56,18.41,58.51,79.82,49.07,49.06,16.17,50.66,233.9
390,44,50.57,51.4,45.84,45.6,81.48,80.8,86.72,86.6,85.26,62.87,50.79,51.02,56.17,15.66,240.1,-199.6,42.11,44.08,2.102,4.075,55.53,2.666,1.319,257.3,214,5.6,5.1,40.1,35.1,91.7,107.7,6.6,44.4,4.4,137.1,45.1,72.9,64,61,6.078,3.077,8.323,20,0,119.9,113.1,159.8,123.7,5.8,5.8,0,0,100,29.49,49.24,56,20.85,58.51,77.56,51.08,51.02,19.73,50.44,210.1
392,44,51.92,52.8,45.93,45.9,79.92,79.2,86.43,86,84.97,66.75,52.14,52.38,69.93,15.69,195.7,-141.5,53.34,55.31,2.098,4.068,60.01,3.126,1.125,257.9,213.6,5.6,6.1,40.4,35.3,92.2,108.7,6.9,44.1,3.8,127.9,35.7,73.4,70,67,1.684,0.6851,7.715,20,0,119.5,113.3,159.8,123.5,6.8,6.9,0,0,100,37.63,49.44,56,23.29,58.51,76.79,52.47,52.37,20.61,50.36,185
394,44,53.23,53.9,46.05,46.3,78.7,78.1,86.19,85.6,84.64,69.33,53.37,53.56,80.34,16.54,164.2,-100.4,64.2,65.45,1.741,2.988,62.34,3.621,0.9709,257.4,214.6,7.1,6.9,39.2,34.3,92.5,109.2,7.9,43.9,4.7,122.5,29.5,74.9,72,69,5.587,1.978,7.52,20,0,118.8,112.9,160.8,126,7.7,7.6,0,0,100,45.76,49.64,56,25.73,58.51,75.68,53.66,53.64,23.12,41.79,154.8
396,44,54.46,55,46.38,46.3,77.47,77.1,85.82,85.6,84.07,71.1,54.56,54.71,89.21,18.66,138.6,-68.07,72.58,73.47,1.381,2.266,67.56,3.777,0.9308,256.4,215.6,6.8,7.9,39.5,34.6,93.5,111.2,8.5,43.6,3.8,119.7,26.7,76.1,78,75,9.087,2.897,6.952,20,0,118.3,112.9,161.3,125.8,8.6,8.7,0,0,100,53.9,49.85,56,28.17,58.51,74.45,54.85,54.79,28.1,33.15,120.5
398,44,55.11,55.6,46.42,46.3,76.53,75.7,85.65,84.9,83.83,72.57,55.25,55.45,97.2,19.47,119.8,-42.12,77.78,79.03,1.742,2.99,71.25,3.838,0.916,255.5,214.7,7.1,8.6,39.2,34.3,93.5,111.2,8.5,43.4,3.9,118.1,24.6,76.9,82,79,2.984,0.8732,6.586,20,0,117.1,112,159.3,126.8,9.2,9.3,45,0,100,70,53,56,43,58.51,73.59,55.58,55.53,30.99,41.82,87.03
400,44,56.05,56.3,46.58,46.4,75.01,74.7,84.79,84.7,82.6,73.22,55.95,56.18,104.3,23.42,99.91,-19.04,84.1,83.16,2.093,1.15,73.9,4.001,0.8788,255.8,213.1,7.3,8.8,39.1,34.2,93.5,111.2,10,43,3.9,116.9,23.2,77,87,83,2.908,0.7931,6.228,20,0,116.4,112,159.3,124.6,9.8,9.9,45,0,100,70,53,56,37,58.47,71.01,57.59,56.88,44.82,50.23,42.89
402,44,56.09,56.3,46.29,46.3,75.09,75,85.12,84.8,82.84,73.35,55.95,56.22,106.8,24.28,101.1,-18.59,88.09,86.76,2.486,1.163,75.9,4.08,0.8617,255.6,215.7,7.7,9.2,38.6,33.8,94,112.2,10,42.9,4.3,116.4,22.4,78.9,90,86,10.04,2.672,5.964,20,0,115.6,111.1,159.8,125,9.8,10,45,0,100,70,53,56,40,58.43,71.18,57.67,57,45.71,59.66,36.31
404,44,56.05,56.1,46.09,45.9,75.3,75.4,85.41,85.4,83.17,73.55,55.87,56.18,107.9,23.89,102.6,-18.62,89.09,87.41,2.84,1.158,77.45,4.045,0.8693,256.1,214.6,7.6,9.2,38.3,33.5,94.5,113.2,10.2,42.5,4.2,116.9,22.2,79.5,91,87,11.28,2.973,5.877,20,0,115.1,110.9,161.3,127.3,10.2,10.2,50,0,100,70,53,56,43,58.39,71.18,57.84,57.08,44.84,68.16,38.02
406,44,56.01,56.1,45.93,45.9,75.42,75.2,85.61,85.6,83.29,73.63,55.78,56.1,107.9,24.56,102.2,-18.9,90.24,88.19,2.841,0.7915,78.87,4.023,0.874,254,214.7,7.5,9.2,38.3,33.5,94.8,113.7,10.3,42.5,4,117.1,22.3,80,93,89,16.81,4.43,5.704,20,0,114.9,110.5,161.3,127.1,10.2,10.3,50,0,100,70,53,56,40,58.27,71.01,57.88,57.04,46.24,68.19,34.9
408,44,55.97,56.1,45.84,45.8,75.5,75.6,85.78,85.6,83.42,73.67,55.74,56.06,109.4,25.13,103.7,-19.45,91.01,88.95,2.853,0.795,79.84,4.008,0.8773,255.4,215.7,7.6,9.2,38.2,33.4,94.8,113.7,10.5,42.2,3.9,117.6,22.3,81.2,94,90,15.32,3.984,5.618,20,0,114.2,110.3,161.3,126.8,10,10.3,50,0,100,70,53,56,43,58.19,70.97,57.71,56.96,47.17,68.47,36.28
410,44,55.89,56,45.68,45.6,75.5,75.4,85.86,85.6,83.5,73.67,55.66,55.98,110.3,25.15,104.6,-19.46,91.87,89.81,2.857,0.7966,80.48,4.014,0.876,255.6,215.9,7.2,9.7,38.2,33.4,95.3,114.7,10.2,42.2,4,117.8,22.5,80.8,95,91,15.58,4.017,5.533,20,0,114.2,109.8,159.3,129.7,10.2,10.4,50,0,100,70,53,56,43,58.1,70.85,57.67,56.92,47.36,68.58,36.23
412,44,55.81,56,45.64,45.4,75.5,75.6,85.9,85.6,83.5,73.67,55.58,55.98,110.4,25.5,104.3,-19.39,91.22,89.17,3.584,1.528,80.72,3.974,0.8848,254.7,215.3,7.2,9.4,38.2,33.4,95,114.2,10.5,42,3.8,117.8,22.8,80.7,95,91,13.43,3.46,5.533,20,0,113.8,109.6,159.8,125.6,10.2,10.6,50,0,100,70,53,56,43,58.06,70.81,57.59,56.88,48.01,86.01,36.87
414,44,55.77,55.8,45.56,45.4,75.5,75.4,85.9,85.6,83.5,73.63,55.54,55.9,110.9,25.63,105.2,-19.93,91.38,89.33,3.209,1.158,81.15,3.959,0.888,256.1,214.8,7.2,9.4,38.2,33.4,95,114.2,10.5,42,3.8,117.8,23.1,81.3,96,92,12.4,3.179,5.448,20,0,113.8,109.6,160.8,126.8,10.2,10.4,50,0,100,70,53,56,43,57.98,70.81,57.55,56.84,47.95,77,38.7
416,44,55.73,55.8,45.48,45.3,75.5,75.4,85.94,85.6,83.54,73.67,55.5,55.9,110.9,25.52,104.8,-19.41,91.55,89.5,3.567,1.522,81.48,3.95,0.89,255,214.3,7.3,9.5,38,33.2,95,114.2,10.2,41.9,4,118.3,23.1,81.3,96,92,13.4,3.435,5.448,20,0,113.6,109.2,159.3,125.3,10,10.5,50,0,100,70,53,56,43,57.9,70.73,57.55,56.8,47.75,85.61,37.23
418,44,55.64,55.8,45.39,45.4,75.54,76.2,85.94,86.1,83.54,73.59,55.46,55.81,109.7,25.35,105,-20.58,91.54,89.86,3.202,1.522,77.09,4.175,0.8421,253.3,214.3,6.8,9.2,38.5,33.7,95.3,114.7,10.5,42,3.4,118.1,22.5,80.9,89,85,13.12,3.4,6.052,20,0,113.3,109.2,155.3,121,9.7,10.5,70,0,100,30,48,56,52,57.86,70.69,58.37,56.75,47.43,47.6,36.44
420,44,53.8,53.6,46.91,46.8,76.89,76,84.02,83,81.25,65.81,53.08,53.85,75.8,29.49,164.2,-117.9,62.23,55.72,6.933,0.4295,56.44,3.877,0.907,255.4,216.6,6.8,5.6,40,35,88.6,101.8,5.7,44.3,4.3,120.9,32,66.7,65,62,8.707,3.267,8.219,20,0,113.1,109,159.8,124,7,6.8,65,0,100,30,48,56,46,57.86,65.53,58.12,56.47,92.28,100.5,168.8
422,44,52.7,52.5,45.97,45.8,76.2,75.9,83.2,82.5,80.59,64.63,51.93,52.78,74.7,27.82,170.4,-123.5,59.8,53.04,7.553,0.7868,55.91,3.761,0.9349,256.1,213.3,6.2,5.8,39.4,34.5,88.3,101.3,6.3,43.6,4.4,119.5,30.9,67.1,64,61,3.535,1.346,8.323,20,0,113.1,108.8,161.8,122.3,6.6,6.7,70,0,100,30,48,56,46,57.82,66.88,58.25,55.49,73.69,65.65,176.4
424,44,52.12,52.2,45.43,45.3,76.16,75.9,83.07,82.8,80.59,64.3,51.36,52.33,73.82,26.51,173.8,-126.5,59.99,53.16,8.724,1.895,55.98,3.768,0.9332,256.1,215.2,5.7,5.8,39.4,34.5,88.6,101.8,6.8,43.2,4,118.8,30.4,66.5,64,61,7.365,2.838,8.323,20,0,113.1,108.8,158.8,123.8,6.8,6.9,70,0,100,30,48,56,46,57.82,67.98,57.96,55.2,62.57,75.83,177.8
426,44,51.71,51.7,45.02,45.1,76.07,76,82.99,82.8,80.59,64.05,50.99,51.88,73.59,25.55,175.9,-127.9,60.31,53.81,8.031,1.536,56.3,3.766,0.9335,255.3,216.4,5.4,5.8,39.4,34.5,88.6,101.8,6.8,42.9,3.4,117.8,29.2,66.8,64,61,9.584,3.704,8.323,20,0,113.1,108.6,159.3,124,6.6,6.8,70,0,100,30,48,56,46,57.82,68.02,57.96,54.99,60.09,64.99,177.2
428,44,51.43,51.4,44.74,44.6,76.07,76,82.99,82.8,80.63,63.93,50.67,51.64,73.63,25.13,177.8,-129.3,59.72,52.92,8.685,1.887,56.1,3.742,0.9395,255.4,214.3,5.5,5.5,39.1,34.2,88.3,101.3,6.5,42.7,3.8,117.6,29.3,67.1,64,61,7.199,2.781,8.323,20,0,112.9,108.4,156.8,121.8,6.9,6.8,75,0,100,30,48,56,46,57.82,68.07,57.63,54.79,58.85,73.32,179.4
430,44,51.43,51.6,44.78,44.8,76.07,76,82.83,82.7,80.59,63.93,50.67,51.64,72.46,24.01,178.7,-130.3,59.4,52.59,8.691,1.889,55.9,3.736,0.9411,257.5,214.4,5.9,5.6,38.9,34,88.3,101.3,6.6,42.7,4.1,118.1,29.8,67.5,64,61,9.965,3.911,8.323,20,0,112.7,108.6,159.3,124.2,6.7,6.8,75,0,100,30,48,56,46,57.78,68.48,57.88,54.83,53.87,68.44,181.7
432,44,51.51,51.7,44.9,44.9,75.99,75.9,82.79,82.7,80.51,63.93,50.75,51.72,72.23,24.23,176.2,-128.2,59.28,52.45,8.728,1.897,55.9,3.728,0.9431,255.1,215.3,6.2,5.3,38.6,33.8,88,100.8,6.5,42.9,4,118.1,30.1,67,64,61,10.38,4.088,8.323,20,0,112.7,108.2,160.8,126,6.8,6.9,75,0,100,30,48,56,46,57.78,68.43,58.04,54.95,54.56,67.82,179.2
434,44,51.55,51.7,44.94,44.9,76.03,76,82.79,82.7,80.55,63.97,50.83,51.76,72.27,23.95,177.4,-129.1,59.29,52.82,8.36,1.896,55.8,3.736,0.9412,256.8,215.4,6.3,5.6,38.6,33.8,88.3,101.3,6.8,42.9,4.3,117.8,30,67,64,61,10.15,3.994,8.323,20,0,112.4,108.4,158.8,126.6,6.8,6.8,75,0,100,30,48,56,46,57.78,68.19,58.12,55.03,55.21,64.96,180.3
436,44,51.59,51.7,44.98,45.1,76.03,76,82.79,82.7,80.55,64.01,50.83,51.8,71.77,23.79,175.7,-127.8,59.4,52.55,8.744,1.9,55.95,3.733,0.9419,255,215.8,5.7,5.6,39.2,34.3,88.3,101.3,6.5,42.7,3.6,118.1,29.8,67,64,61,12.44,4.929,8.323,20,0,112.4,108,160.8,126,6.8,6.6,70,0,100,30,48,56,46,57.78,68.27,58.16,55.03,54.4,67.06,178.8
438,44,51.67,51.9,45.02,45.1,76.12,75.9,82.87,82.5,80.63,64.09,50.91,51.88,71.91,23.83,176.1,-128,59.34,52.54,8.682,1.886,55.94,3.73,0.9427,255.5,214.2,5.9,5.8,38.9,34,88.3,101.3,6.6,42.9,3.7,118.3,30,67.5,64,61,11.73,4.64,8.323,20,0,112.4,108,159.3,124.5,6.5,6.8,70,0,100,30,48,56,46,57.74,68.23,58.25,55.16,54.51,67.46,179.3
440,44,51.67,51.7,45.02,45.1,76.03,76.2,82.83,82.7,80.59,64.05,50.87,51.88,72.41,23.85,176.2,-127.7,59.97,52.74,9.144,1.907,55.9,3.772,0.9322,255.7,216.5,5.7,5.9,39.2,34.3,88.6,101.8,6.8,42.9,3.8,118.3,29.5,67.6,64,61,12.19,4.788,8.323,20,0,112.2,108,159.3,125,6.7,6.8,70,0,100,30,48,56,52,57.74,68.56,58.25,55.2,52.9,72.01,179.2
442,44,51.67,51.7,45.07,44.9,75.99,75.9,82.79,82.7,80.51,64.01,50.87,51.84,72.29,24.25,175.5,-127.5,58.99,51.83,8.685,1.522,55.85,3.714,0.9468,255.3,214.3,5.8,5.6,39.1,34.2,88.3,101.3,6.5,42.9,4.3,118.1,29.8,67.5,64,61,9.1,3.581,8.323,20,0,112.2,108,159.8,125.1,6.7,6.8,75,0,100,30,48,56,46,57.74,68.23,58.21,55.12,55.46,67.49,179.9
444,44,51.63,51.9,45.07,44.8,76.03,76,82.83,82.7,80.55,64.01,50.87,51.84,72.21,24.22,175.7,-127.8,58.83,52.01,8.716,1.894,55.97,3.696,0.9514,255,215.1,5.8,5.6,39.1,34.2,88.3,101.3,6.5,42.9,3.8,118.3,30,66.6,64,61,8.953,3.526,8.323,20,0,112.4,108.2,160.8,125.7,6.7,7,75,0,100,30,48,56,46,57.74,68.15,58.21,55.12,55.83,67.73,179.6
446,44,51.63,51.7,45.02,44.9,76.03,76,82.83,82.7,80.55,64.01,50.83,51.84,72.05,24.17,175.4,-127.5,58.92,51.76,9.039,1.885,55.84,3.71,0.9478,254.5,214,6.3,5.6,39.1,34.2,88.3,101.3,6.8,42.9,4.1,118.1,29.8,67.1,64,61,9.65,3.809,8.323,20,0,112.4,107.7,159.3,126.1,6.7,7,75,0,100,30,48,56,46,57.74,68.23,58.16,55.12,55.28,71.18,179.4
448,45,51.59,51.7,45.02,45.8,76.16,77.9,82.67,81.3,80.55,63.93,50.83,51.76,69.36,22.55,177.1,-130.3,58.73,51.92,8.333,1.524,38.81,5.321,0.6608,255.8,214.7,4.1,3,41.8,36.9,84.3,94.3,2.8,43.8,2.3,118.3,34,58.7,45,43,1.419,0.5818,10.46,20,0,112.2,108,157.3,119.3,3,5.8,15,0,100,10,48,56,42,57.65,68.39,57.47,55.03,50.38,82.19,180.8
450,45,50.32,49.6,46.62,46.4,77.34,77,81.31,80.8,79.4,57.75,49.89,50.33,42.48,20.45,231.7,-209.7,33.15,29.26,3.946,0.05878,40.83,2.855,1.232,256.8,215,6.3,3.2,40.1,35.1,83.8,93.3,3.4,45.3,5.2,129.6,45.8,58.8,47,45,8.02,5.37,10.19,20,0,112.7,108,157.3,121.2,3.7,3.2,10,0,100,10,48,56,42,57.74,68.52,50.96,51.02,45.52,94.71,224.4
452,45,48.85,48.3,45.27,44.9,76.73,76.4,80.62,80.4,78.75,56.19,48.62,48.85,41.58,20,241.2,-219.6,31.99,29.94,2.108,0.05922,40.9,2.75,1.279,256.6,214.6,4.8,2.5,40.1,35.1,83.5,91.8,3.8,44.4,4.3,132.9,49.1,56.5,47,45,7.186,4.916,10.19,20,0,112.9,108,158.3,122,3.9,3.4,20,0,100,10,48,56,35,57.74,68.19,49.24,49.3,45.91,50.58,224.8
454,45,48.44,48.8,45.97,46.3,74.81,74.6,77.79,77.6,76.54,55.74,48.54,48.81,31.86,13.39,221.8,-203.4,22.11,22.99,2.474,3.355,38.5,2.019,1.742,256,214.7,5.5,2.8,40.6,35.6,80.4,87.4,2.4,45.3,4.7,138.4,58,51.5,43,41,4.199,3.748,10.74,20,0,113.6,108.6,156.3,120,3,2.7,10,0,100,10,48,56,19,57.78,69.01,48.99,49.02,28.62,59.37,229.5
456,45,48.27,48,45.15,44.9,75.75,75.9,79.1,79.2,77.77,55.45,48.17,48.36,35.83,14.28,238.2,-216.7,27.74,26.79,1.727,0.7849,38.42,2.538,1.385,256.2,212.9,3.9,2.6,41,36.1,81.8,89.9,3.9,44.8,4,137.1,55.6,53.8,44,42,9.979,7.922,10.6,20,0,114.2,108.8,159.3,122.1,3.3,3.1,20,0,100,10,48,56,29,57.86,70.36,48.62,48.69,27.42,41.46,227.4
