Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
4.37E+04,40,45.24,44.6,39.33,39.8,71.86,74.6,79.68,80.2,77.36,58.69,44.65,45.25,62.14,18.44,148.4,-104.7,52.77,47.43,5.393,0.05857,45.33,4.093,0.8591,190.8,214.2,2.4,3.6,37.4,32.7,83.8,93.3,7.7,38.5,1.1,110.5,26.9,59.3,50,48,12.37,5.66,9.8,20,0,109.4,106.9,129.5,95.7,5.6,4.7,30,0,100,15,47,56,43.97,59.41,68.93,48.54,47.46,46.53,119.6,129.8
4.37E+04,40,45.08,43.6,39.46,39.6,72.55,74.7,79.84,80.7,77.31,58.16,44.28,44.88,58.14,20.15,152.9,-114.9,50.28,43.11,5.402,-1.771,44.1,4.009,0.8769,191.5,214.6,2.7,1.9,36.9,32.2,82.6,91.3,7.5,38.4,1.3,111.1,28.2,59.2,50,48,16.46,8.053,9.8,20,0,109.4,106.7,128.5,95.5,6,4,30,0,100,15,47,56,43.96,59.46,68.93,47.93,46.8,51.06,115.4,137.5
4.37E+04,40,44.67,43.4,39.5,39.4,73.09,74.9,80.04,80.5,77.4,57.5,43.99,44.55,55.2,21,157.8,-123.6,46.26,40.18,5.035,-1.039,43.23,3.762,0.9346,190.4,214.6,2.3,2.2,37.1,32.4,82.9,91.3,7.7,38.5,1.4,111.8,28.7,58.9,49,47,11.81,6.083,9.926,20,0,109.4,106.7,129,95.6,5.5,4,30,0,100,15,47,56,43.94,59.46,68.97,47.27,46.4,53,120.8,141.9
4.37E+04,40,44.3,43.4,39.54,39.4,73.5,75.2,80.21,80.5,77.52,56.4,43.75,44.23,53.35,21.37,167.9,-135.9,42.8,37.8,4.324,-0.6769,43.28,3.478,1.011,190.7,215.6,2.2,1.6,37.4,32.7,82.1,90.4,6.7,38.5,1.1,112.4,30.3,57.5,44,42,6.196,3.303,10.6,20,0,109.4,106.7,129,95.2,5.5,4,30,0,100,15,47,56,43.93,59.41,69.09,46.82,45.94,53,103.8,147.8
4.37E+04,40,44.1,43,39.5,39.6,73.9,75.2,80.29,80,77.64,55.33,43.46,43.98,50.6,20.98,176.8,-147.2,40.97,35.28,4.651,-1.035,39.85,3.614,0.9728,190.2,213.7,2,1.5,37.4,32.7,81.5,89.4,6.1,38.7,1.3,113.6,31.5,57.2,46,44,5.987,3.365,10.32,20,0,109.4,106.7,129,95.8,4.8,3.6,30,0,100,15,47,56,43.92,59.46,69.17,46.41,45.58,51.83,111.6,152.2
4.38E+04,40,43.81,42.7,39.54,39.8,74.23,75,80.29,79.7,77.77,54.51,43.3,43.78,48.05,20.03,184.4,-156.4,38.41,33.78,4.327,-0.3092,38.7,3.49,1.007,190.4,215.7,2.4,2.3,37.4,32.7,81.3,89.9,5.6,39.1,1.5,114.5,33.2,57,44,42,4.811,2.848,10.6,20,0,109.2,106.9,128.5,94.7,4.7,2.9,30,0,100,15,47,56,43.91,59.41,69.29,46.04,45.33,48.65,103.8,155.5
4.38E+04,40,43.57,42.9,39.62,39.9,74.44,75,80.21,79.4,77.85,53.78,43.09,43.61,45.8,18.74,191,-164,35.29,31.04,4.671,0.4255,38.8,3.197,1.1,190.5,214.6,2.3,2.1,37.6,32.9,81.5,89.4,5.3,39.2,1.6,115.7,34.2,55.7,44,42,1.821,1.131,10.6,20,0,109.4,106.7,128,94.2,4.5,3.1,30,0,100,15,47,56,43.9,59.46,69.38,45.76,45,45.33,112.1,159.5
4.38E+04,40,43.4,43,39.74,39.8,74.52,74.6,80.04,79.2,77.85,53.16,43.01,43.53,43.74,17.39,195.4,-169.1,32.79,29.27,4.681,1.161,38.86,2.967,1.185,190,215.1,2.2,1.8,37.7,33,81,88.4,4.8,39.2,1.6,116.7,35.7,54.4,44,42,0.3812,0.2479,10.6,20,0,109.4,106.9,128.5,94.3,4.5,3.1,30,0,100,15,47,56,43.89,59.46,69.38,45.51,44.8,42.08,112.4,161.5
4.38E+04,40,43.28,43,39.78,39.9,74.52,74.6,79.88,79.2,77.77,52.83,42.93,43.45,42.76,16.87,198.8,-172.9,31.22,28.08,4.666,1.522,38.86,2.825,1.245,191.4,214.4,2.3,1.2,37.6,32.9,80.4,87.4,4,39.2,1.6,117.8,37.4,54.5,44,42,-1.698,-1.129,10.6,20,0,109.2,106.7,128.5,94.7,4.6,3.1,30,0,100,15,47,56,43.88,59.46,69.29,45.43,44.72,41.15,112,164.4
4.38E+04,40,43.2,43,39.87,39.9,74.52,74.1,79.76,78.9,77.68,52.47,42.89,43.45,41.64,16.49,200.4,-175.3,29.87,27.08,5.05,2.262,38.84,2.703,1.301,190.7,215.2,2.3,1.8,37.7,33,80.7,87.9,4,39.6,2,119,38.1,54.4,44,42,-2.54,-1.735,10.6,20,0,109.4,106.7,129.5,95.3,4.6,3.1,30,0,100,15,47,56,43.87,59.46,69.29,45.27,44.63,40.22,121.2,165
4.38E+04,40,43.16,43,39.91,39.9,74.48,73.9,79.64,78.7,77.6,52.3,42.93,43.41,40.95,16.15,200.9,-176.1,29.16,27.1,4.319,2.264,38.87,2.637,1.333,190.5,215.4,2.2,2,37.7,33,80.7,87.9,4.5,39.4,1.7,119.9,39.2,55,44,42,-2.579,-1.791,10.6,20,0,109.4,106.7,128.5,95.2,4.6,3.1,30,0,100,15,47,56,43.85,59.46,69.17,45.18,44.55,39.88,103.7,164.8
4.38E+04,40,43.16,43,39.95,40.1,74.4,73.9,79.39,78.7,77.44,52.14,42.93,43.41,39.67,15.51,201,-176.8,28.71,26.66,4.308,2.258,38.82,2.6,1.352,190.7,214.8,2.2,1.7,37.7,33,80.4,87.4,4,39.6,2,120.7,40.5,54.5,44,42,0.2954,0.2118,10.6,20,0,109.2,106.7,128,94.2,4.8,3.1,30,0,100,15,47,56,43.84,59.41,69.13,45.14,44.51,38.3,103.4,165.4
4.38E+04,40,43.16,43.2,39.99,39.9,74.36,73.9,79.27,78.6,77.31,52.06,42.93,43.41,39.06,15.52,200.9,-177.4,28.46,26.4,4.325,2.267,38.84,2.576,1.365,190.9,215.6,2.2,1.5,37.6,32.9,80.1,86.9,3.4,39.6,1.9,122,41.9,54.4,45,43,1.559,1.135,10.46,20,0,109.4,106.7,128.5,94.7,4.7,3.3,30,0,100,15,47,56,43.83,59.46,69.05,45.14,44.47,38.84,103.8,165.8
4.38E+04,40,43.16,43,40.03,39.9,74.23,73.6,79.1,78.6,77.15,51.93,42.89,43.41,38.65,15.49,200.1,-176.9,27.8,25.4,4.644,2.243,38.81,2.518,1.396,190.4,213.4,2.3,1.8,37.6,32.9,80.4,87.4,3.6,39.8,2.2,122.7,42.3,53.5,44,42,0.6778,0.4989,10.6,20,0,109.4,106.7,128.5,94,4.8,3.1,30,0,100,15,47,56,43.82,59.46,68.93,45.06,44.39,39.25,111.5,166.3
4.38E+04,40,43.12,43,40.03,39.9,74.11,73.5,78.98,78.4,76.99,51.85,42.93,43.37,38.71,15.84,199.8,-176.9,27.45,25.78,3.918,2.244,38.79,2.489,1.413,190.7,213.5,2.2,1.4,37.7,33,79.8,86.4,3.6,39.6,1.9,123.2,43.7,53.4,44,42,-0.8004,-0.5881,10.6,20,0,109.4,106.7,129.5,95.5,4.9,3.1,30,0,100,15,47,56,43.81,59.46,68.88,45.02,44.39,40.31,94.03,166.1
4.39E+04,40,43.12,43,40.03,39.9,73.99,73.5,78.9,78.3,76.86,51.77,42.93,43.37,38.79,16.06,198.2,-175.5,27.69,26,3.951,2.263,38.75,2.512,1.4,189.5,215.3,2.2,1.2,37.6,33,79.5,85.9,3.6,39.6,2.1,124,44.5,53.4,44,42,-0.2851,-0.2091,10.6,20,0,109.4,106.9,129,95,4.8,3.1,30,0,100,15,47,56,43.8,59.46,68.8,45.02,44.35,41.23,94.83,164.7
4.39E+04,40,43.12,43,40.03,39.9,73.9,73.6,78.78,78.3,76.74,51.69,42.93,43.37,38.66,16.14,198.9,-176.4,27.81,26.12,3.97,2.274,38.72,2.525,1.392,190.5,216.3,2.2,1.5,37.6,32.9,79.8,86.4,3.5,39.6,2,124.5,44.7,54,44,42,0.5845,0.43,10.6,20,0,109.4,106.7,129,94.2,4.8,3.1,30,0,100,15,47,56,43.79,59.46,68.72,44.94,44.35,41.81,95.27,165.5
4.39E+04,40,43.12,42.9,40.03,39.8,73.82,73.5,78.69,77.9,76.62,51.65,42.85,43.33,38.56,16.43,197.7,-175.6,27.73,25.3,4.325,1.899,38.71,2.518,1.396,190,215.7,2.3,1.9,37.6,32.9,79.8,86.4,3.8,39.8,2.2,125,45.2,53.4,44,42,0.6216,0.4584,10.6,20,0,109.6,106.9,129,94.8,4.4,3,30,0,100,15,47,56,43.78,59.46,68.68,44.9,44.27,42.73,103.8,165.7
4.39E+04,40,43.03,43,39.99,39.8,73.74,73.3,78.65,78.1,76.5,51.61,42.85,43.33,38.9,17.08,197.1,-175.3,27.38,25.69,4.328,2.637,38.71,2.487,1.414,190.1,215.8,2.4,1.4,37.6,32.7,79.8,86.4,3.6,39.8,2.4,125.2,45.7,53,44,42,-1.8,-1.316,10.6,20,0,109.6,106.7,128.5,94.5,4.8,3.2,30,0,100,15,47,56,43.77,59.46,68.6,44.86,44.23,44.84,103.9,165.3
4.39E+04,40,43.03,42.9,39.99,39.8,73.66,73.1,78.53,78.1,76.41,51.56,42.85,43.29,38.65,16.79,197.2,-175.3,27.3,25.61,3.948,2.262,38.69,2.481,1.417,190.5,215.2,2.2,1.1,37.6,32.9,79.2,85.4,3.6,39.8,2.2,126,46.8,52.7,44,42,-1.235,-0.9087,10.6,20,0,109.4,106.7,128,94,4.8,3.1,30,0,100,15,47,56,43.75,59.46,68.56,44.86,44.23,44.27,94.76,165.7
4.39E+04,40,42.99,42.9,39.95,39.8,73.58,73,78.49,78.1,76.37,51.48,42.85,43.29,38.89,16.75,197.1,-174.9,27.24,25.92,3.94,2.623,38.66,2.477,1.42,190,214.7,2.2,1.4,37.6,32.9,79.5,85.9,3.9,39.8,2.2,126,46.2,53.2,44,42,-2.303,-1.684,10.6,20,0,109.6,106.9,128,94.2,5,3.1,30,0,100,15,47,56,43.74,59.5,68.48,44.82,44.18,44.77,94.55,165
4.39E+04,40,42.99,42.9,39.91,39.8,73.54,73.1,78.41,77.9,76.25,51.44,42.8,43.2,38.61,17.09,196.7,-175.1,27.68,26,3.584,1.897,38.65,2.519,1.396,190.2,215.3,2.2,2,37.4,32.9,79.5,85.9,3.8,39.6,2.2,126.3,47.1,53.5,44,42,0.2411,0.1776,10.6,20,0,109.6,106.7,128,94.5,4.8,3.1,30,0,100,15,47,56,43.73,59.41,68.43,44.78,44.14,45.48,86.02,165.1
4.39E+04,40,42.95,42.9,39.91,39.6,73.45,73.1,78.32,77.9,76.21,51.4,42.72,43.16,38.84,16.87,197.8,-175.9,27.12,25.08,3.924,1.883,38.6,2.471,1.423,191.4,213.8,2.2,1.6,37.4,32.7,79.5,85.9,3.8,39.6,2.2,126.6,47.1,53,44,42,-2.594,-1.9,10.6,20,0,109.6,106.7,128.5,94.7,5.1,3.1,30,0,100,15,47,56,43.72,59.41,68.39,44.69,44.06,45.09,94.17,167.1
4.39E+04,40,42.91,42.7,39.87,39.6,73.37,72.8,78.24,77.9,76.13,51.36,42.72,43.16,38.54,16.74,196,-174.2,27.22,25.54,3.938,2.256,38.56,2.482,1.417,189.9,214.6,2.2,1.3,37.4,32.7,79.2,85.4,3.6,39.6,2.2,126.6,47.6,53.2,44,42,-1.215,-0.8969,10.6,20,0,109.8,106.9,128.5,95,4.9,3.1,30,0,100,15,47,56,43.71,59.46,68.35,44.69,44.06,45.15,94.51,165.1
4.39E+04,40,42.87,42.7,39.87,39.6,73.33,72.8,78.2,77.8,76.09,51.28,42.64,43.12,38.67,16.8,197,-175.1,26.75,24.71,4.286,2.247,38.59,2.437,1.443,190.5,213.7,1.9,1,37.7,33,78.6,84.4,3.2,39.6,1.9,127.1,48.2,51.9,43,41,-3.319,-2.441,10.74,20,0,109.8,106.9,128,94,5.1,3.1,30,0,100,15,47,56,43.7,59.46,68.31,44.69,44.02,45.52,102.9,166.6
4.40E+04,40,42.87,42.7,39.78,39.6,73.25,73,78.12,77.6,76,51.2,42.64,43.08,38.59,16.76,196.6,-174.7,27.53,25.48,3.928,1.886,37.73,2.565,1.371,190.1,214.1,2.4,1.3,37.4,32.7,78.9,84.9,3,39.6,2,127.1,48.2,51.5,43,41,-1.167,-0.86,10.74,20,0,109.8,106.7,128,93.7,4.9,2.9,30,0,100,15,47,56,43.69,59.46,68.31,44.61,43.98,45.42,94.28,165.5
4.40E+04,40,42.79,42.5,39.78,39.6,73.21,72.8,78.04,77.5,75.96,51.11,42.6,43,38.16,16.39,196.4,-174.6,26.94,25.26,3.584,1.896,37.73,2.511,1.4,189.7,215.3,2,1.1,37.6,32.9,78.6,84.4,3.8,39.6,2,127.4,47.9,52,43,41,-1.726,-1.286,10.74,20,0,109.8,106.9,127,92.8,4.7,2.9,30,0,100,15,47,56,43.68,59.41,68.27,44.53,43.9,44.43,86.01,165.3
4.40E+04,40,42.71,42.5,39.78,39.6,73.13,72.7,77.96,77.5,75.88,51.11,42.52,42.96,38.24,16.43,196.1,-174.3,26.08,24.4,3.931,2.252,37.74,2.43,1.447,190,214.2,1.6,0.3,38,33.2,78.2,83.4,2.8,39.6,1.8,127.4,49.2,50.2,42,40,-5.009,-3.726,10.89,20,0,109.8,106.7,127,92.5,4.8,2.9,30,0,100,15,47,56,43.66,59.46,68.23,44.49,43.9,44.93,94.35,166.4
4.40E+04,40,42.66,42.7,39.78,39.8,73.09,72.5,77.83,77,75.84,51.07,42.52,43,37.84,15.88,197.4,-175.5,25.72,24.4,4.297,2.984,36.96,2.446,1.437,191.3,214.2,1.6,0.9,38,33.2,77.9,83.4,3.2,39.8,2.1,127.7,49.8,50.7,43,41,-5.672,-4.263,10.74,20,0,110.1,106.7,128.5,94.7,4.5,2.9,30,0,100,15,47,56,43.65,59.46,68.23,44.49,43.9,43.45,103.1,167.6
4.40E+04,40,42.66,42.7,39.78,39.8,73,72.5,77.71,77,75.72,50.99,42.52,42.96,37.43,15.85,196.6,-175,25.82,24.5,3.946,2.628,37.01,2.452,1.434,190.8,215.1,1.8,0.9,38,33.2,77.9,83.4,3,39.8,2.1,127.9,49.7,50.9,43,41,-3.809,-2.894,10.74,20,0,109.8,106.9,128.5,94.5,4.5,2.9,30,0,100,15,47,56,43.64,59.46,68.23,44.49,43.9,43.34,94.71,167.1
4.40E+04,40,42.66,42.7,39.82,39.6,72.96,72.3,77.59,77,75.64,50.95,42.48,42.92,36.95,15.59,197.2,-175.9,25.34,23.66,3.929,2.251,36.95,2.411,1.458,191.7,214.1,1.6,1.2,38,33.2,78.2,83.9,3,39.8,1.8,127.7,49.5,50.9,43,41,-3.882,-2.988,10.74,20,0,110.1,106.9,127.5,93.5,4.5,3.1,30,0,100,15,47,56,43.63,59.46,68.19,44.45,43.86,42.85,94.3,168.7
4.40E+04,40,42.62,42.7,39.82,39.8,72.84,72.2,77.47,76.8,75.51,50.95,42.52,42.96,36.57,15.43,194.2,-173.1,24.97,24.02,3.928,2.98,36.96,2.375,1.48,189.7,214.1,1.6,1.4,38,33.2,78.2,83.9,2.4,39.8,1.8,127.9,50,50.9,42,40,-3.829,-2.978,10.89,20,0,110.3,107.1,128.5,94.5,4.6,3.1,30,0,100,15,47,56,43.62,59.46,68.11,44.45,43.86,42.81,94.28,166.3
4.40E+04,40,42.62,42.7,39.87,39.9,72.76,72,77.34,76.8,75.43,50.95,42.52,42.96,36.18,15.08,193.2,-172.1,24.7,23.74,3.943,2.992,36.96,2.349,1.497,189.4,214.9,1.8,1.4,38,33.2,78.2,83.9,2.4,39.9,1.9,128.2,50.6,49.7,42,40,-3.434,-2.699,10.89,20,0,110.1,106.9,128,93.3,4.8,2.9,30,0,100,15,47,56,43.61,59.46,68.02,44.45,43.86,42.24,94.63,166.2
4.40E+04,40,42.66,42.7,39.87,39.8,72.72,72.2,77.26,76.8,75.35,50.95,42.48,42.92,36.18,15.22,194.3,-173.3,24.89,23.22,3.916,2.244,36.95,2.368,1.484,191.1,213.4,1.8,0.8,38,33.2,76.9,82.9,1.9,39.8,1.8,128.5,51.6,49.7,42,40,-2.731,-2.147,10.89,20,0,110.3,107.1,129,94.7,4.8,2.9,30,0,100,15,47,56,43.6,59.46,68.02,44.45,43.86,42.62,93.99,168.3
4.40E+04,40,42.66,42.7,39.87,39.8,72.59,72.2,77.18,76.5,75.27,50.91,42.48,42.92,36.32,15.14,193,-171.8,25.06,23.37,3.942,2.259,36.91,2.387,1.473,190.2,214.8,1.8,1.2,38,33.2,77.3,83.4,2.4,39.8,1.8,128.5,50.9,50.2,42,40,-2.704,-2.117,10.89,20,0,110.3,107.1,128,93.3,4.9,2.9,30,0,100,15,47,56,43.59,59.46,68.02,44.45,43.82,42.41,94.62,167.2
4.41E+04,40,42.66,42.7,39.87,39.8,72.47,72,77.1,76.5,75.19,50.87,42.52,42.92,36.84,15.22,193.7,-172.1,24.95,23.64,3.56,2.249,36.96,2.373,1.481,191.2,213.9,1.8,1.1,38,33.2,77.6,82.9,2.4,39.8,1.8,128.7,76.5,49.5,43,41,-4.836,-3.734,10.74,20,0,110.3,107.1,153.1,94,4.5,3.1,30,0,100,15,47,56,43.58,59.41,67.9,44.45,43.86,43.03,85.45,167.8
4.41E+04,40,42.66,42.7,39.87,39.8,72.43,71.8,77.01,76.7,75.06,50.87,42.52,42.96,36.21,15.42,191.1,-170.3,25.12,23.8,3.952,2.632,36.95,2.39,1.471,189.6,215.4,1.6,0.2,38.2,33.4,76.9,81.9,2.4,39.8,1.5,128.5,51.4,48.4,40,39,-2.028,-1.593,11.04,20,0,110.3,107.1,127,92.3,4.9,2.9,30,0,100,15,47,56,43.56,59.46,67.86,44.45,43.86,44.02,94.86,166
4.41E+04,40,42.62,42.7,39.87,39.8,72.31,71.7,76.93,76.4,74.98,50.87,42.44,42.92,36.65,15.47,191.1,-169.9,24.72,23.04,4.315,2.628,36.12,2.407,1.461,190.2,215.1,1.5,0.5,38.3,33.5,76.9,81.9,2.2,39.9,1.6,128.5,51.6,48.9,42,40,-5.806,-4.506,10.89,20,0,110.5,107.1,127,92.5,4.6,2.9,30,0,100,15,47,56,43.55,59.46,67.82,44.45,43.82,44.37,103.6,167.2
4.41E+04,40,42.62,42.5,39.87,39.9,72.23,71.8,76.81,76.2,74.94,50.83,42.48,42.92,36.52,14.9,192.1,-170.5,24.6,23.29,3.928,2.615,36.19,2.39,1.471,191.2,214.1,1.6,0.7,38.2,33.4,76.9,81.9,1.9,39.8,1.6,128.7,51.8,48,42,40,-5.716,-4.451,10.89,20,0,110.3,107.1,127,92.8,4.5,2.9,30,0,100,15,47,56,43.54,59.46,67.82,44.45,43.82,42.74,94.27,168
4.41E+04,40,42.62,42.7,39.87,39.8,72.19,71.7,76.73,76,74.86,50.79,42.48,42.92,36.39,14.98,192.8,-171.4,24.8,23.48,3.96,2.637,36.19,2.41,1.459,192.3,215.8,1.5,0.6,38.3,33.5,76.6,81.4,2,39.8,1.6,129,51.8,48.2,42,40,-4.555,-3.56,10.89,20,0,110.3,107.3,127,92.5,4.3,2.9,30,0,100,15,47,56,43.53,59.46,67.74,44.45,43.82,43.4,95.05,168.9
4.41E+04,40,42.62,42.7,39.87,39.8,72.1,71.5,76.61,76.2,74.78,50.79,42.52,42.96,35.98,14.61,191.7,-170.3,24.62,23.67,3.93,2.982,36.18,2.392,1.47,191.8,214.2,1.6,0.7,38.2,33.4,76.9,81.9,1.9,40.1,1.9,129,52.4,47.9,42,40,-3.763,-2.975,10.89,20,0,110.3,107.1,127.5,92.8,4.5,2.9,30,0,100,15,47,56,43.52,59.46,67.7,44.45,43.82,42.56,94.33,168.1
4.41E+04,40,42.62,42.7,39.87,39.9,71.98,71.4,76.48,76,74.69,50.75,42.52,42.96,35.62,14.15,189.5,-168,24.63,23.68,3.932,2.984,36.22,2.391,1.471,189.9,214.3,1.5,0.6,38.3,33.5,76.6,81.4,1.9,39.9,1.7,129,52.4,48.2,42,40,-2.42,-1.932,10.89,20,0,110.5,107.1,127,92.8,4.5,2.8,30,0,100,15,47,56,43.51,59.46,67.66,44.45,43.82,41.4,94.37,166.1
4.41E+04,40,42.62,42.7,39.91,39.9,71.9,71.4,76.44,76,74.61,50.75,42.48,42.92,36.15,14.55,189.9,-168.3,24.18,22.87,3.919,2.609,36.19,2.349,1.497,191,213.6,1.5,0.6,38.3,33.5,76.6,81.4,2.3,39.9,1.7,128.7,52.4,47.4,42,40,-5.913,-4.652,10.89,20,0,110.5,107.1,128,93.3,4.6,2.9,30,0,100,15,47,56,43.5,59.46,67.57,44.45,43.82,43.02,94.05,168
4.41E+04,40,42.66,42.7,39.91,39.8,71.82,71.2,76.36,76,74.49,50.7,42.48,42.92,36.08,14.85,188.9,-167.7,24.73,23.04,3.949,2.262,36.17,2.404,1.463,190.6,215.2,1.4,0.6,38.3,33.7,76.6,81.4,2,39.9,1.6,129,52.1,47.9,42,40,-3.733,-2.943,10.89,20,0,110.5,107.3,127.5,92.8,4.6,2.8,30,0,100,15,47,56,43.49,59.46,67.53,44.45,43.82,44.12,94.77,167.4
4.41E+04,40,42.66,42.7,39.91,39.8,71.78,71.4,76.28,75.9,74.45,50.66,42.48,42.92,35.76,14.53,189,-167.7,24.74,23.05,3.95,2.263,36.17,2.405,1.462,190.7,215.3,1.6,0.7,38.3,33.5,76.6,81.4,1.9,39.9,1.4,129.3,52.4,48.4,42,40,-2.607,-2.074,10.89,20,0,110.5,107.3,127,92.5,4.7,2.8,30,0,100,15,47,56,43.47,59.46,67.53,44.45,43.82,43.16,94.8,167.4
4.42E+04,40,42.66,42.7,39.95,39.6,71.69,71.2,76.24,75.9,74.37,50.66,42.52,42.92,36.12,14.87,188.5,-167.2,24.48,23.15,3.599,2.273,36.2,2.378,1.479,190.8,216.2,1.5,0.4,38.3,33.5,76.3,80.9,2.2,39.9,1.6,129,52.7,47.4,42,40,-4.737,-3.729,10.89,20,0,110.7,107.1,128,93.5,4.7,2.9,30,0,100,15,47,56,43.46,59.46,67.45,44.45,43.86,44.62,86.37,167.4
4.42E+04,40,42.66,42.7,39.91,39.8,71.65,71.2,76.15,75.7,74.24,50.62,42.52,42.92,35.78,15.19,187.8,-167.2,24.77,23.45,3.588,2.266,36.18,2.408,1.46,190.8,215.6,1.5,0.3,38.3,33.5,76,80.4,2.2,39.9,1.6,129,52.7,47.9,40,39,-2.54,-2.018,11.04,20,0,110.5,107.3,128,93.3,4.5,2.9,30,0,100,15,47,56,43.45,59.5,67.41,44.45,43.82,46.06,86.11,166.9
4.42E+04,40,42.62,42.5,39.87,39.8,71.57,71.1,76.11,75.9,74.2,50.66,42.48,42.92,36,15.14,186.5,-165.7,24.74,23.42,3.95,2.63,36.23,2.401,1.464,190.2,215.3,1.5,0.4,38.3,33.5,76.3,80.9,2.3,39.9,1.6,129.3,53,47.4,42,40,-3.36,-2.655,10.89,20,0,110.7,107.1,126.6,92.4,4.8,2.7,30,0,100,15,47,56,43.44,59.46,67.37,44.45,43.86,45.92,94.81,166.3
4.42E+04,40,42.66,42.7,39.87,39.8,71.57,71.1,76.03,75.7,74.16,50.62,42.48,42.92,35.51,14.88,187.4,-166.7,25.14,23.45,3.955,2.266,36.2,2.442,1.44,191,215.5,1.5,0.6,38.3,33.5,76.3,80.9,1.6,39.8,1.3,129,53,46.9,42,40,-0.2583,-0.2069,10.89,20,0,110.7,107.3,128,93.5,4.6,2.9,30,0,100,15,47,56,43.43,59.5,67.37,44.45,43.86,45.37,94.92,167.1
4.42E+04,40,42.62,42.7,39.87,39.8,71.49,71.1,75.99,75.6,74.12,50.58,42.48,42.92,35.84,14.88,187.4,-166.4,24.85,23.52,3.968,2.642,36.19,2.414,1.456,191,216.2,1.3,0.6,38.3,33.5,76,80.9,1.6,39.8,1.6,129,53.3,47.5,42,40,-2.433,-1.931,10.89,20,0,110.7,107.3,126.6,92.3,4.5,3.1,30,0,100,15,47,56,43.42,59.46,67.29,44.45,43.86,45.61,95.23,167.1
4.42E+04,40,42.62,42.7,39.87,39.8,71.41,71.1,75.95,75.7,74.08,50.54,42.48,42.88,35.94,14.79,186.2,-165.1,24.66,23.35,3.572,2.256,36.17,2.397,1.467,189.8,214.6,1.6,0.6,38.2,33.4,76.3,80.9,1.7,39.9,1.4,129.3,52.7,47.9,42,40,-3.463,-2.741,10.89,20,0,110.7,107.3,127.5,93,4.6,2.9,30,0,100,15,47,56,43.41,59.46,67.29,44.45,43.82,45.32,85.72,166
4.42E+04,40,42.58,42.7,39.87,39.8,71.37,71.1,75.91,75.4,74,50.54,42.44,42.88,36.07,15.17,186.3,-165.4,24.43,23.1,3.959,2.635,36.16,2.375,1.481,190.6,215.7,1.3,0.6,38.5,33.7,76,80.4,1.3,39.9,1.3,129,53.3,46.1,40,39,-4.795,-3.781,11.04,20,0,110.7,107.5,127,92.5,4.3,2.9,30,0,100,15,47,56,43.4,59.5,67.25,44.41,43.77,46.98,95.01,166.9
4.42E+04,40,42.62,42.5,39.87,39.8,71.33,70.9,75.87,75.4,73.92,50.46,42.44,42.84,36.1,15.51,186.4,-165.8,24.71,23.02,3.579,1.893,35.34,2.458,1.43,190.7,215,1,0.3,38.6,33.8,75.7,79.9,1.7,39.9,1.3,129,53.3,46.7,40,39,-4.708,-3.71,11.04,20,0,110.9,107.3,127.5,92.8,4.3,2.7,30,0,100,15,47,56,37.39,59.46,67.25,44.41,43.77,47.77,85.89,167.1
4.42E+04,40,42.58,42.5,39.87,39.9,71.28,70.9,75.79,75.2,73.88,50.42,42.44,42.84,35.93,15.25,187.2,-166.5,24.38,23.06,3.585,2.264,35.41,2.421,1.452,191.5,215.4,1.4,1.1,38.5,33.7,76.3,80.9,0.9,39.9,1.4,129,52.7,46.2,40,39,-5.186,-4.105,11.04,20,0,110.9,107.5,128,93,4.1,2.7,30,0,100,15,47,56,37.37,59.46,67.21,44.41,43.77,47.22,86.04,167.9
4.42E+04,40,42.54,42.5,39.87,39.8,71.24,70.8,75.7,75.2,73.83,50.42,42.39,42.84,35.4,14.84,185.8,-165.3,23.89,22.58,3.932,2.618,35.38,2.374,1.481,190.5,214.2,1.3,0.8,38.6,33.8,76,80.4,1.3,39.9,1.4,129,53.3,46.2,40,39,-5.096,-4.094,11.04,20,0,111.1,107.7,127.5,92.5,4.4,2.6,30,0,100,15,47,56,37.36,59.5,67.16,44.37,43.77,46.44,94.36,167.3
4.43E+04,40,42.54,42.7,39.87,39.9,71.2,70.8,75.66,75,73.79,50.38,42.39,42.84,35.31,14.8,185.4,-164.8,24.07,22.75,3.962,2.638,35.35,2.394,1.468,190,215.9,1.4,1,38.5,33.7,76,80.4,1.6,39.9,1.4,129.3,53.3,46.7,40,39,-4.157,-3.348,11.04,20,0,110.9,107.7,126.6,91.6,4.1,2.8,30,0,100,15,47,56,37.35,59.46,67.16,44.37,43.73,46.07,95.09,166.7
