Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
4.30E+04,39,44.96,45.1,39.33,39.2,71.16,70.9,80.5,80,77.64,57.79,44.44,45.25,62.91,19.23,133.8,-90.15,50.17,45.57,7.215,2.615,50.28,3.508,1.002,161.8,214.1,2.3,3.8,37.1,32.4,83.8,93.3,8.5,38.5,1.6,115.1,31.3,60.9,57,55,5.459,2.468,8.971,20,0,111.3,107.7,129,95.8,8.9,5.9,60,0,100,33,42,56,45.07,59.74,68.76,49.77,47.75,51.16,85.55,106.7
4.30E+04,39,45,45.1,39.33,39.4,71.16,71.1,80.5,80.4,77.64,57.79,44.48,45.25,62.77,19.19,133.5,-89.94,50.55,45.95,6.852,2.251,50.32,3.532,0.9954,161.4,214.1,2.3,3.6,36.9,32.2,84,93.8,8.6,38.5,1.6,115.1,31.1,61.2,57,55,7.33,3.321,8.971,20,0,111.6,107.7,129.5,95.8,9.3,5.9,60,0,100,33,42,56,51.06,59.7,68.8,49.73,47.75,50.59,82.93,105.9
4.30E+04,39,45,45.3,39.33,39.2,71.16,71.1,80.45,80.4,77.68,57.79,44.48,45.25,62.55,18.65,133.9,-90.02,50.88,46.25,6.897,2.266,50.25,3.56,0.9875,161.5,215.6,2.3,3.6,36.9,32.2,84,93.8,8.8,38.5,1.6,115.1,31.3,61.6,57,55,9.221,4.193,8.971,20,0,111.3,107.7,128.5,95.8,9.3,6.1,60,0,100,33,42,56,51.04,59.74,68.88,49.73,47.71,48.96,81.78,105.8
4.31E+04,39,45,45.3,39.37,39.2,71.16,71.1,80.5,80.2,77.68,57.79,44.52,45.29,63.15,19.02,134.6,-90.48,50.58,46.31,6.906,2.637,50.27,3.538,0.9939,162.4,215.8,2.3,3.6,37.1,32.2,84,93.8,8.8,38.7,1.8,115.3,31.1,61.4,57,55,6.07,2.734,8.971,20,0,111.3,107.7,128.5,95.6,9.1,6.1,60,0,100,33,42,56,51.02,59.74,68.93,49.77,47.75,49.71,81.89,106.5
4.31E+04,39,45,45.3,39.37,39.2,71.16,70.9,80.45,80.2,77.64,57.79,44.48,45.29,62.98,19.05,134.6,-90.63,50.67,46.02,7.287,2.642,50.26,3.545,0.9919,162.6,216.2,2.3,3.8,36.9,32.2,84,93.8,8.8,38.5,1.8,115.3,31.3,61.6,57,55,6.981,3.153,8.971,20,0,111.3,107.7,130,95.5,9.3,6.1,60,0,100,33,42,56,45.01,59.74,68.8,49.77,47.75,50.47,86.41,107
4.31E+04,39,45.04,45.1,39.42,39.2,71.2,70.9,80.5,80.2,77.64,57.83,44.52,45.29,63.04,19.35,134.4,-90.73,50.28,45.67,6.865,2.255,50.28,3.516,1,162.8,214.5,2.1,3.6,37.1,32.4,83.8,93.3,9,38.7,2,115.1,31.1,61.7,57,55,5.401,2.437,8.971,20,0,111.3,107.5,128.5,95.1,9.3,5.9,60,0,100,33,42,56,44.99,59.74,68.64,49.77,47.79,52.2,83.08,107.5
4.31E+04,39,45.04,45.1,39.37,39.2,71.16,70.8,80.45,80.2,77.6,57.79,44.52,45.29,62.76,19.26,133.8,-90.32,50.76,46.14,6.88,2.26,50.24,3.552,0.9897,162.1,215,2.3,3.6,36.9,32.2,84,93.8,8.8,38.7,1.6,115.3,31.6,61.1,57,55,8.05,3.648,8.971,20,0,111.6,107.7,129,95.6,9.4,5.9,60,0,100,33,42,56,44.97,59.74,68.48,49.89,47.79,52.94,78.41,106.2
4.31E+04,39,45.04,45.1,39.42,39.2,71.12,70.9,80.45,80,77.6,57.79,44.52,45.29,63.23,19.32,134.2,-90.31,50.27,45.66,6.864,2.255,50.28,3.515,1,162.6,214.5,2.1,4,37.1,32.4,84,93.8,8.8,38.7,1.6,115.3,31.6,61.7,57,55,4.735,2.13,8.971,20,0,111.1,107.5,130,97,8.9,5.9,60,0,100,33,42,56,44.96,59.74,68.52,49.93,47.79,52.85,76.73,107.3
4.31E+04,39,45.04,45.3,39.46,39.4,71.12,70.9,80.45,80.2,77.6,57.79,44.48,45.33,63.41,19.38,134.6,-90.58,49.66,44.71,7.558,2.608,50.33,3.469,1.014,163.1,213.5,2.3,3.8,36.9,32.2,84,93.8,9,38.7,2,115.6,31.3,61.6,57,55,1.96,0.8792,8.971,20,0,111.3,107.7,129.5,96.3,9.3,6.1,60,0,100,33,42,56,44.94,59.74,68.64,50.02,47.79,52.28,81.39,108.9
4.31E+04,39,45.04,45.3,39.42,39.2,71.12,70.9,80.45,80.4,77.6,57.79,44.48,45.29,63.01,19.26,133.7,-90,50.46,45.47,7.257,2.263,50.78,3.494,1.006,162,215.3,2.5,4.1,36.9,32.2,84.3,94.3,9.3,38.5,1.8,115.3,31,62.2,57,55,6.668,3.01,8.971,20,0,111.6,107.7,128.5,95.1,9.5,5.9,60,0,100,33,42,56,44.92,59.74,68.68,50.06,47.83,51.7,78.15,106.9
4.31E+04,39,45.04,45.3,39.42,39.2,71.12,70.8,80.45,80.4,77.64,57.79,44.52,45.29,63.25,19.05,134.6,-90.35,50.45,45.83,6.889,2.263,50.88,3.486,1.008,162.6,215.3,2.5,3.6,36.7,32.1,84,93.8,9.3,38.7,1.8,115.6,31.3,62.1,57,55,5.881,2.644,8.971,20,0,111.6,107.5,130,96.8,9.3,6.1,60,0,100,33,42,56,44.91,59.74,68.84,50.1,47.91,50.25,75.57,107.2
4.31E+04,39,45.08,45.1,39.42,39.2,71.16,71.1,80.5,80.4,77.64,57.79,44.52,45.33,63.11,19.29,134.3,-90.43,50.53,45.57,7.214,2.25,50.89,3.491,1.007,162.3,214.1,2.7,3.9,36.7,32.1,84.3,94.3,9.3,38.5,1.6,115.3,31,61.7,58,56,6.648,2.996,8.86,20,0,111.6,107.5,128.5,95.1,9.3,5.7,60,0,100,33,42,56,50.89,59.78,68.88,50.1,47.95,50.86,80.65,107.2
4.31E+04,39,45.04,45.3,39.42,39.1,71.2,70.9,80.54,80.5,77.64,57.79,44.52,45.33,62.59,19.4,133.1,-89.96,50.37,45.76,7.244,2.626,50.8,3.486,1.008,160.9,215,2.2,3.8,36.9,32.2,84.3,94.3,9.4,38.5,1.6,115.3,31.3,62.2,57,55,7.843,3.564,8.971,20,0,111.6,107.7,129,96.1,9.4,6.2,60,0,100,33,42,56,44.87,59.74,68.97,50.1,47.91,50.48,79.47,105.6
4.32E+04,39,45.08,45.3,39.37,39.2,71.2,71.2,80.58,80.5,77.68,57.79,44.48,45.33,63.39,19.56,134.5,-90.7,51,45.66,7.596,2.255,50.79,3.531,0.9958,162.3,214.5,2.5,4.1,36.7,32.1,84.6,94.8,9,38.5,1.8,115.3,30.7,62.2,57,55,7.253,3.254,8.971,20,0,111.6,107.5,131,98.1,9.4,5.9,60,0,100,33,42,56,50.85,59.74,69.01,50.1,47.95,50.68,84.91,107.2
4.32E+04,39,45.08,45.3,39.37,39.2,71.2,70.9,80.58,80.5,77.68,57.79,44.52,45.29,63.46,19.59,134.7,-90.8,50.89,45.92,6.848,1.885,50.84,3.519,0.9991,162.5,214,2.5,3.8,36.7,32.1,84.3,94.3,9.4,38.7,1.8,115.3,30.8,61.7,57,55,6.644,2.978,8.971,20,0,111.6,107.5,130,96.6,9.6,6.1,60,0,100,33,42,56,44.84,59.74,68.93,50.1,47.95,51.19,76.55,107.1
4.32E+04,39,45.08,45.1,39.37,39.2,71.2,71.1,80.66,80.4,77.72,57.79,44.52,45.29,63.84,19.81,134.6,-90.56,51.39,46.38,6.916,1.903,50.83,3.555,0.989,162,216.2,2.5,3.9,36.7,32.1,84.3,94.3,9.3,38.5,1.8,115.3,31.3,62.2,57,55,7.077,3.153,8.971,20,0,111.8,107.5,130,97.1,9.3,5.9,60,0,100,33,42,56,50.82,59.78,68.88,50.1,47.95,52.24,77.32,106.2
4.32E+04,39,45.08,45.1,39.37,39.1,71.2,70.9,80.66,80.5,77.72,57.79,44.52,45.33,63.57,19.73,134,-90.18,51.03,46.05,7.234,2.256,50.84,3.529,0.9963,161.3,214.6,2.3,3.8,36.9,32.2,84.3,94.3,9.6,38.7,2,115.3,31.3,62.2,57,55,6.755,3.022,8.971,20,0,111.8,107.7,129.5,96.5,9.3,6,60,0,100,33,42,56,44.8,59.74,68.84,50.1,47.95,52.02,80.87,105.9
4.32E+04,39,45.08,45.1,39.37,39.4,71.2,71.1,80.7,80.4,77.72,57.79,44.48,45.33,64.27,20.14,134.9,-90.78,51.13,45.78,7.615,2.261,50.86,3.535,0.9947,162.4,215.1,2.7,4.2,36.5,31.9,84.6,94.8,9.3,38.7,2,115.3,31.3,62.2,57,55,4.667,2.065,8.971,20,0,111.6,107.7,129,96,9.3,5.9,60,0,100,33,42,56,50.79,59.74,68.8,50.1,47.95,53.33,85.13,107.3
4.32E+04,39,45.08,45.3,39.37,39.2,71.24,71.1,80.7,80.5,77.72,57.83,44.52,45.33,64.18,20.19,135,-91.05,51.17,46.18,7.253,2.262,50.83,3.539,0.9935,162.9,215.2,2.5,3.6,36.7,32.1,84.3,93.8,9.3,38.5,1.8,115.3,31.3,61.7,58,56,5.07,2.247,8.86,20,0,111.6,107.5,129,96,9.3,6.1,60,0,100,33,42,56,50.77,59.74,68.8,50.1,47.95,53.49,81.08,107.2
4.32E+04,39,45.08,45.3,39.37,39.4,71.2,71.1,80.7,80.4,77.72,57.83,44.52,45.29,64.58,20.23,135.3,-90.94,51.23,46.24,6.895,1.898,50.92,3.538,0.9939,163.2,215.5,2.5,3.9,36.7,32.1,84.3,94.3,9,38.5,1.6,115.3,31.3,62.2,57,55,3.996,1.76,8.971,20,0,112.2,107.5,128.5,95.8,9.3,5.9,60,0,100,33,42,56,50.75,59.74,68.8,50.1,47.95,53.59,77.08,107.4
4.32E+04,39,45.08,45.1,39.37,39.2,71.24,71.1,80.7,80.5,77.77,57.83,44.52,45.33,63.84,19.81,134.6,-90.57,51.3,46.29,7.271,2.268,50.91,3.543,0.9925,162,215.8,2.3,3.5,36.9,32.2,84,93.8,9.4,38.5,1.8,115.6,31,62.7,57,55,6.791,3.025,8.971,20,0,112.4,107.5,129,95.6,9.4,5.9,60,0,100,33,42,56,50.74,59.74,68.76,50.1,47.95,52.71,81.29,106.3
4.32E+04,39,45.08,45.3,39.42,39.2,71.24,71.1,80.7,80.5,77.77,57.87,44.52,45.33,64.12,19.9,134.9,-90.68,50.61,45.64,7.226,2.254,50.8,3.503,1.004,162.7,214.4,2.5,3.8,36.9,32.2,84.3,94.3,9.3,38.7,2,115.6,31.3,62.2,57,55,3.291,1.46,8.971,20,0,112.4,107.5,129,96.1,9.4,5.9,60,0,100,33,42,56,50.72,59.74,68.68,50.1,47.95,53.43,80.78,107.7
4.32E+04,39,45.08,45.1,39.42,39.2,71.2,70.9,80.7,80.5,77.72,57.87,44.52,45.33,64.02,20.06,133.8,-89.87,51.1,46.08,7.295,2.276,50.81,3.536,0.9944,161.8,216.5,2.5,3.8,36.7,32.1,84.3,94.3,9.1,38.5,1.8,115.7,31.3,61.7,58,56,5.375,2.388,8.86,20,0,112.9,107.5,130,97.1,9.4,5.9,60,0,100,33,42,56,44.7,59.74,68.6,50.1,47.95,54.35,81.56,106.1
4.33E+04,39,45.12,45.1,39.42,39.2,71.2,70.9,80.66,80.4,77.72,57.87,44.52,45.33,64,19.86,134.4,-90.23,50.93,45.59,7.219,1.886,50.82,3.523,0.9979,162.4,214.2,2.5,3.9,36.7,32.1,84.3,94.3,9,38.5,1.8,115.6,31,62.2,57,55,4.856,2.158,8.971,20,0,113.1,107.3,129.5,95.6,9.5,6.1,60,0,100,33,42,56,44.69,59.78,68.52,50.1,47.95,54.58,80.7,107.3
4.33E+04,39,45.12,45.3,39.37,39.2,71.2,71.1,80.7,80.5,77.68,57.87,44.52,45.33,64.53,20.49,134.6,-90.58,51.41,46.06,7.235,1.89,50.8,3.558,0.9883,163.1,214.7,2.3,3.8,36.9,32.2,84.3,94.3,9.1,38.5,1.6,115.3,31,62.1,57,55,4.681,2.063,8.971,20,0,113.1,107.5,129,96.4,9.4,6.1,60,0,100,33,42,56,50.67,59.74,68.48,50.1,47.95,56.32,80.88,107.3
4.33E+04,39,45.12,45.3,39.42,39.2,71.2,71.1,80.66,80.4,77.72,57.83,44.52,45.37,64.14,19.9,134.9,-90.71,51.16,45.8,7.619,2.262,50.87,3.536,0.9944,162.8,215.2,2.3,3.9,36.7,32.1,84.3,94.3,9.7,38.7,1.8,115.7,31.3,62.2,57,55,5.219,2.314,8.971,20,0,113.3,107.5,130,97.3,9.3,6.1,60,0,100,33,42,56,50.65,59.78,68.56,50.1,47.95,54.44,85.17,107.5
4.33E+04,39,45.08,45.3,39.37,39.2,71.2,71.1,80.62,80.5,77.72,57.83,44.56,45.33,63.95,19.65,135.1,-90.83,51.1,46.49,6.878,2.26,50.86,3.533,0.9952,163,214.9,2.5,3.8,36.7,32.1,84.3,94.3,9,38.7,1.8,115.3,31,61.7,57,55,5.686,2.529,8.971,20,0,113.6,107.3,128.5,97.1,9.3,6,60,0,100,33,42,56,50.64,59.78,68.68,50.1,47.95,53.01,76.89,106.9
4.33E+04,39,45.08,45.3,39.42,39.2,71.2,71.2,80.66,80.4,77.68,57.83,44.52,45.33,63.79,20.07,133.9,-90.21,50.66,45.68,7.233,2.256,50.89,3.5,1.005,161.9,214.6,2.3,3.6,36.9,32.2,84,93.8,9.3,38.5,1.8,115.7,31.3,62.1,58,56,4.738,2.113,8.86,20,0,114,107.7,128.5,95.3,9.3,6.1,60,0,100,33,42,56,50.62,59.78,68.72,50.1,47.95,53.89,80.86,106.7
4.33E+04,39,45.08,45.1,39.42,39.2,71.2,70.9,80.66,80.4,77.72,57.83,44.52,45.33,63.81,19.8,134.3,-90.25,50.81,45.82,7.255,2.263,50.9,3.51,1.002,162,215.3,2.3,3.5,36.9,32.2,84,93.8,9.3,38.5,1.6,115.6,31.6,61.6,57,55,5.187,2.312,8.971,20,0,114.2,107.5,130,97.1,9.5,5.9,60,0,100,33,42,56,44.6,59.74,68.64,50.1,47.95,53.42,81.1,106.7
4.33E+04,39,45.08,45.1,39.37,39.1,71.2,71.1,80.62,80.5,77.68,57.83,44.52,45.33,63.71,19.86,134.3,-90.49,51.13,46.14,7.247,2.261,50.86,3.534,0.9948,162.4,215,2.5,3.8,36.7,32.1,84.3,94.3,9,38.7,2,115.6,31.3,62.2,58,56,6.623,2.957,8.86,20,0,114.5,107.5,128,95,9.6,5.9,60,0,100,33,42,56,50.59,59.78,68.6,50.1,47.95,54.06,81.02,106.6
4.33E+04,39,45.12,45.3,39.37,39.2,71.2,71.1,80.66,80.4,77.68,57.83,44.52,45.33,63.87,20.1,134.1,-90.33,51.4,46.05,7.234,1.89,50.9,3.55,0.9903,162.1,214.6,2.7,3.9,36.7,32.1,84.3,94.3,8.8,38.5,1.6,115.6,31.7,62.2,57,55,7.045,3.137,8.971,20,0,114.9,107.5,129,96.1,9.3,5.9,60,0,100,33,42,56,50.57,59.74,68.56,50.1,47.95,54.72,80.87,106.4
4.33E+04,39,45.12,45.1,39.42,39.2,71.2,70.9,80.66,80.5,77.72,57.83,44.52,45.33,63.66,19.75,133.9,-90.03,51.04,45.7,7.235,1.89,50.95,3.522,0.9982,161.6,214.7,2.3,3.9,36.7,32.2,84.3,94.3,9.4,38.7,1.6,115.6,31.3,62.2,57,55,6.581,2.94,8.971,20,0,114.9,107.5,129,96.1,9.4,5.9,60,0,100,33,42,56,44.55,59.78,68.6,50.1,47.95,53.78,80.88,106.4
4.33E+04,39,45.08,45.3,39.42,39.2,71.2,71.1,80.66,80.5,77.72,57.83,44.52,45.33,63.38,19.67,133.3,-89.64,50.8,45.81,7.253,2.262,50.91,3.508,1.002,160.9,215.2,2.5,3.8,36.7,32.1,84.3,94.3,9.4,38.5,1.6,115.6,31.3,62.2,58,56,6.682,2.998,8.86,20,0,115.6,107.7,128,95,9.4,6.1,60,0,100,33,42,56,50.54,59.78,68.6,50.1,47.95,53.55,81.09,105.6
4.34E+04,39,45.08,45.1,39.37,39.2,71.2,71.1,80.66,80.4,77.68,57.83,44.52,45.33,63.89,20.1,134.1,-90.35,51.27,46.27,7.268,2.267,50.89,3.542,0.9925,162.1,215.7,2.5,3.6,36.7,32.1,84,93.8,9,38.5,1.8,115.7,31.6,62.6,57,55,6.538,2.911,8.971,20,0,116.2,107.5,129,96,9.6,5.9,60,0,100,33,42,56,50.52,59.78,68.6,50.1,47.95,54.73,81.25,106.2
4.34E+04,39,45.08,45.3,39.37,39.2,71.2,70.9,80.66,80.5,77.68,57.83,44.52,45.33,64.03,20.15,134.4,-90.56,50.93,45.96,7.219,2.252,50.93,3.516,1,162.5,214.2,2.5,3.9,36.9,32.1,84.3,94.3,9.3,38.7,2,115.7,31,62.2,57,55,4.847,2.153,8.971,20,0,116.4,107.5,129,96.1,9.4,6.1,60,0,100,33,42,56,44.5,59.78,68.6,50.1,47.95,54.85,80.7,107
4.34E+04,39,45.08,45.3,39.37,39.2,71.2,71.1,80.62,80.5,77.68,57.83,44.48,45.29,63.61,19.82,134.1,-90.35,50.97,45.63,7.225,1.888,50.88,3.522,0.9982,162.1,214.4,2.5,4.1,36.7,32.1,84.6,94.8,9.1,38.5,1.8,115.6,31,61.6,58,56,6.431,2.875,8.86,20,0,116,107.7,128.5,95.3,9.4,6.1,60,0,100,33,42,56,50.49,59.78,68.6,50.1,47.95,53.97,80.77,107
4.34E+04,39,45.12,45.1,39.42,39.2,71.2,70.9,80.62,80.4,77.68,57.83,44.52,45.33,64.25,20.02,135.5,-91.25,51.52,46.13,7.304,1.908,50.88,3.561,0.9875,163.8,216.7,2.5,3.9,36.7,32.1,84.3,94.3,9.4,38.7,2,115.7,31.4,61.6,57,55,6.148,2.722,8.971,20,0,116,107.5,129.5,96.6,9.3,5.9,60,0,100,33,42,56,44.47,59.74,68.56,50.06,47.95,54.51,83.24,108
4.34E+04,39,45.08,45.1,39.37,39.2,71.2,71.1,80.66,80.5,77.72,57.83,44.52,45.33,64.19,19.92,135,-90.77,51.12,46.13,7.246,2.26,50.85,3.535,0.9947,162.9,215,2.5,4.1,36.7,32.1,84.3,94.8,9.3,38.7,1.8,115.6,31.3,62.7,57,56,4.899,2.171,8.86,20,0,116.4,107.5,129.5,96.8,9.4,5.9,60,0,100,33,42,56,50.45,59.78,68.6,50.1,47.95,54.23,81.01,107.3
4.34E+04,39,45.08,45.3,39.37,39.2,71.2,71.1,80.66,80.4,77.72,57.87,44.52,45.33,63.82,19.8,134,-89.98,51.25,46.25,7.265,2.266,50.93,3.538,0.9936,162,215.6,2.3,3.9,36.9,32.2,84.3,94.3,9.3,38.5,1.8,115.7,31.3,61.6,58,56,6.737,3.002,8.86,20,0,116.4,107.5,129.5,96.5,9.3,5.9,60,0,100,33,42,56,50.44,59.74,68.64,50.1,47.95,53.42,81.22,106.1
4.34E+04,39,45.08,45.3,39.37,39.1,71.2,71.1,80.62,80.5,77.72,57.83,44.52,45.33,63.51,19.52,134.2,-90.21,51.15,46.16,7.25,2.261,50.94,3.531,0.9959,161.9,215.1,2.5,3.8,36.7,32.1,84.3,94.3,9.3,38.7,2,115.6,31.3,62.2,57,55,7.454,3.338,8.971,20,0,116.4,107.3,129.5,96.8,9.6,6.1,60,0,100,33,42,56,50.42,59.74,68.68,50.1,47.95,52.41,81.05,106.2
4.34E+04,39,45.08,45.1,39.37,39.2,71.2,71.1,80.66,80.5,77.72,57.83,44.52,45.33,63.9,19.83,134.4,-90.36,51.15,46.17,7.251,2.262,50.86,3.537,0.9942,162.2,215.2,2.5,3.5,36.7,32.1,84.6,93.8,9.7,38.5,2,115.7,31.1,61.7,58,55,6.061,2.698,8.971,20,0,117.4,107.5,130,96.6,9.6,5.9,60,0,100,33,42,56,50.4,59.74,68.6,50.1,47.95,53.73,81.06,106.5
4.34E+04,39,45.08,45.1,39.37,39.2,71.2,70.9,80.66,80.4,77.68,57.83,44.52,45.33,64.14,20.18,134.7,-90.71,51.21,46.21,7.259,2.264,50.86,3.54,0.9932,162.8,215.4,2.3,3.6,36.7,32.1,84,93.8,9.3,38.5,1.6,115.7,31.7,61.6,57,55,5.384,2.388,8.971,20,0,115.6,107.3,130,97.1,9.3,5.9,60,0,100,33,42,56,44.39,59.74,68.56,50.06,47.91,54.94,81.15,106.9
4.34E+04,39,45.08,45.1,39.37,39.2,71.2,70.9,80.66,80.5,77.64,57.83,44.48,45.33,63.77,20.34,133.6,-90.19,51.29,45.92,7.638,2.268,50.84,3.547,0.9912,161.8,215.7,2.3,3.5,36.9,32.2,84,93.8,9.4,38.7,2,115.3,31.3,61.7,57,55,6.945,3.097,8.971,20,0,114.7,107.3,130,97,9.4,5.9,60,0,100,33,42,56,44.37,59.74,68.43,50.1,47.95,56.16,85.39,106.2
4.35E+04,39,45.08,45.1,39.37,39.2,71.2,70.9,80.66,80.4,77.64,57.79,44.48,45.29,64.25,20.49,134.9,-91.14,51.12,45.77,7.246,1.893,50.88,3.533,0.9953,163.1,215,2.7,3.6,36.5,31.9,84,93.8,8.8,38.5,1.8,115.6,31.6,61.7,58,56,4.72,2.09,8.86,20,0,113.8,107.5,129.5,96.6,9.5,5.9,60,0,100,33,42,56,44.35,59.74,68.39,50.06,47.95,56.85,82.58,107.7
4.35E+04,39,45.08,45.1,39.37,39.1,71.2,70.9,80.62,80.2,77.64,57.79,44.52,45.33,64.14,20.27,135.2,-91.38,51.37,46.36,7.282,2.271,50.81,3.555,0.989,163.5,216.1,2.5,3.8,36.7,32.1,84,93.8,9,38.5,1.8,115.6,31.6,62.1,57,55,5.935,2.632,8.971,20,0,113.6,107.3,130,97,9.3,5.9,60,0,100,33,42,56,44.34,59.74,68.52,50.1,47.95,55.44,81.41,107.4
4.35E+04,39,45.08,45.3,39.37,39.1,71.2,71.1,80.66,80.5,77.72,57.79,44.52,45.29,64.23,19.93,135.4,-91.12,51.81,46.76,6.972,1.919,50.86,3.581,0.9817,163,217.9,2.2,3.8,36.9,32.2,84.3,94.3,9.6,38.5,1.6,115.6,31.3,62.7,58,56,7.175,3.177,8.86,20,0,113.3,107.3,129.5,96,9.3,6.2,60,0,100,33,42,56,50.32,59.74,68.64,50.1,47.91,53.77,76.49,106.7
4.35E+04,39,45.08,45.3,39.37,39.2,71.2,71.1,80.62,80.5,77.77,57.79,44.52,45.29,63.63,19.28,135,-90.66,51.03,46.05,6.868,1.89,50.91,3.524,0.9976,162.2,214.6,2.3,3.6,36.9,32.2,84,93.8,9.6,38.4,1.7,115.6,31,61.7,57,55,6.606,2.952,8.971,20,0,112.2,107.3,129.5,96.6,9.3,6.1,60,0,100,33,42,56,50.3,59.78,68.8,50.06,47.95,51.3,78.27,106.9
4.35E+04,39,45.08,45.1,39.33,39.2,71.2,71.2,80.66,80.5,77.77,57.79,44.52,45.29,63.64,19.47,134.5,-90.28,51.51,46.52,6.882,1.894,50.84,3.562,0.987,161.5,215.1,2.5,3.5,36.7,32.1,84,93.8,9.3,38.7,2,115.6,31.6,61.7,57,55,8.171,3.652,8.971,20,0,112.4,107.5,129.5,96.6,9.3,5.9,60,0,100,33,42,56,50.28,59.78,68.88,50.06,47.91,51.35,76.94,105.6
4.35E+04,39,45.08,45.1,39.33,39.2,71.24,71.2,80.66,80.5,77.77,57.79,44.48,45.29,63.24,19.43,134.2,-90.37,51.54,46.18,7.253,1.895,50.87,3.562,0.9871,161.2,215.2,2.4,3.8,36.7,32.1,84.3,94.3,9.3,38.5,1.8,115.3,31.3,61.7,57,55,9.725,4.374,8.971,20,0,112.4,107.3,128.5,96.1,9.4,5.9,60,0,100,33,42,56,50.27,59.78,68.88,50.02,47.91,51.24,82.66,105.7
4.35E+04,39,45.04,45.3,39.33,39.1,71.24,71.1,80.7,80.5,77.77,57.83,44.48,45.29,64.42,19.99,135.8,-91.38,51.3,46.3,7.272,2.268,50.88,3.545,0.9918,163.5,215.8,2.3,3.5,36.9,32.2,84,93.8,9.4,38.5,1.6,115.6,31,62.2,57,55,4.764,2.103,8.971,20,0,112.2,107.1,130.5,97.1,9.4,6.1,60,0,100,33,42,56,50.25,59.74,68.8,50.02,47.91,52.95,82.88,107.8
4.35E+04,39,45.04,45.3,39.33,39.2,71.24,70.9,80.7,80.4,77.72,57.83,44.48,45.29,64.07,20.16,134.8,-90.89,51.11,46.12,7.245,2.26,50.88,3.532,0.9956,162.6,215,2.3,3.9,36.9,32.2,84.3,94.3,8.8,38.5,1.6,115.6,31.3,62.6,57,55,5.307,2.356,8.971,20,0,114.2,107.5,129,95.6,9.5,6.1,60,0,100,33,42,56,44.23,59.74,68.68,49.98,47.91,54.13,84.2,107
4.35E+04,39,45.04,45.3,39.37,39.2,71.24,71.1,80.66,80.5,77.72,57.83,44.48,45.29,63.96,19.93,135.2,-91.13,50.88,45.88,7.265,2.266,50.74,3.526,0.9971,163,215.6,2.6,3.5,36.5,31.9,84,93.8,9,38.7,1.8,115.7,31.6,62.2,58,56,4.758,2.116,8.86,20,0,114,107.3,129,95.8,9.4,6,60,0,100,33,42,56,50.22,59.74,68.6,50.02,47.91,54.02,82.8,107.7
4.35E+04,39,45.04,45.1,39.33,39.2,71.2,70.9,80.66,80.4,77.68,57.79,44.48,45.29,64.26,20.22,135.2,-91.15,50.86,45.9,7.209,2.249,50.75,3.523,0.9979,163.1,213.9,2.5,3.6,36.7,32.1,84,93.8,8.8,38.7,2,115.6,31.8,61.6,57,55,3.64,1.611,8.971,20,0,114.2,107.5,128.5,95.1,9.3,5.9,60,0,100,33,42,56,44.2,59.78,68.56,49.98,47.91,55.3,83.79,107.7
4.36E+04,39,45.04,45.1,39.33,39.1,71.2,71.2,80.66,80.4,77.72,57.79,44.48,45.29,63.5,19.7,133.9,-90.08,51.3,46.29,7.271,2.268,50.76,3.553,0.9896,161.2,215.8,2.5,3.8,36.9,32.1,84.3,94.3,9.1,38.5,1.7,115.6,31.3,62.2,58,56,7.852,3.517,8.86,20,0,114.2,107.3,129,95.8,9.2,5.9,60,0,100,33,42,56,50.18,59.74,68.6,49.98,47.91,53.4,84.51,105.4
4.36E+04,39,45.04,45.1,39.33,39.1,71.2,71.1,80.66,80.4,77.72,57.79,44.48,45.29,63.81,19.8,134.5,-90.52,51.22,46.22,7.26,2.264,50.82,3.544,0.9922,161.9,215.4,2.2,3.9,36.9,32.2,84.3,94.3,9.3,38.7,2,115.6,31.4,62.2,58,56,6.532,2.912,8.86,20,0,114.5,107.3,129,96.4,9.3,5.9,60,0,100,33,42,56,50.17,59.78,68.68,49.98,47.87,53.41,82.74,106.3
4.36E+04,39,45.04,45.1,39.33,39.2,71.2,71.1,80.66,80.4,77.77,57.79,44.48,45.29,64.18,19.64,135.6,-91.04,50.9,45.93,7.215,2.25,50.75,3.526,0.9971,162.9,214.1,2.3,3.9,36.9,32.2,84.3,94.3,9.1,38.5,1.6,115.3,31,62.1,57,55,4.046,1.793,8.971,20,0,114.5,107.3,128.5,95.1,9.5,5.9,60,0,100,33,42,56,50.15,59.78,68.72,49.98,47.87,52.73,82.22,107.7
